t,loop_dt,cmd_ant_l,cmd_ant_r,pres_ant_l,pres_ant_r,pres_z,pres_roll,pres_pitch,pres_yaw
0.0000,0.000001,-0.349066,0.349066,-0.176408,0.173340,-0.001766,2.8843,1.2305,-0.1298
0.0168,0.016750,-0.348522,0.348522,-0.176408,0.173340,-0.001767,2.8785,1.2322,-0.1360
0.0335,0.016771,-0.346893,0.346893,-0.176408,0.173340,-0.001767,2.8785,1.2322,-0.1360
0.0503,0.016750,-0.344191,0.344191,-0.176408,0.173340,-0.001780,2.8406,1.2681,-0.0810
0.0670,0.016746,-0.340434,0.340434,-0.223961,0.220893,-0.001766,2.8831,1.2283,-0.1411
0.0838,0.016745,-0.335644,0.335644,-0.342078,0.340544,-0.001778,2.8671,1.1827,-0.0815
0.1005,0.016754,-0.329849,0.329849,-0.411107,0.408039,-0.001765,2.8311,1.3253,-0.0318
0.1173,0.016751,-0.323087,0.323087,-0.391165,0.385029,-0.001777,2.7851,1.3247,-0.0918
0.1340,0.016757,-0.315397,0.315397,-0.391165,0.385029,-0.001777,2.7851,1.3247,-0.0918
0.1508,0.016739,-0.306839,0.306839,-0.337476,0.334408,-0.001763,2.8284,1.2888,-0.1399
0.1675,0.016741,-0.297457,0.297457,-0.309864,0.306796,-0.001764,2.8239,1.2925,-0.1349
0.1842,0.016733,-0.287315,0.287315,-0.320602,0.316000,-0.001754,2.8741,1.2778,-0.0807
0.2010,0.016748,-0.276462,0.276462,-0.329806,0.323670,-0.001768,2.7916,1.2446,-0.1406
0.2178,0.016771,-0.264959,0.264959,-0.312932,0.309864,-0.001767,2.8002,1.2481,-0.1344
0.2345,0.016753,-0.252904,0.252904,-0.312932,0.309864,-0.001767,2.8002,1.2481,-0.1344
0.2513,0.016741,-0.240370,0.240370,-0.288388,0.288388,-0.001767,2.8380,1.3185,-0.0263
0.2680,0.016739,-0.227429,0.227429,-0.271515,0.273049,-0.001753,2.8727,1.2751,-0.0920
0.2847,0.016757,-0.214144,0.214144,-0.263845,0.265379,-0.001768,2.8305,1.3157,-0.0307
0.3015,0.016746,-0.200621,0.200621,-0.256175,0.251573,-0.001753,2.8735,1.2754,-0.1794
0.3182,0.016744,-0.186937,0.186937,-0.240835,0.234699,-0.001768,2.8304,1.3156,-0.0308
0.3350,0.016751,-0.173171,0.173171,-0.240835,0.234699,-0.001768,2.8304,1.3156,-0.0308
0.3517,0.016743,-0.159419,0.159419,-0.216291,0.216291,-0.001753,2.8735,1.2754,-0.1794
0.3686,0.016868,-0.145660,0.145660,-0.193282,0.199418,-0.001768,2.8304,1.3156,-0.0308
0.3854,0.016768,-0.132164,0.132164,-0.185612,0.185612,-0.001753,2.8735,1.2754,-0.0915
0.4021,0.016768,-0.118931,0.118931,-0.176408,0.167204,-0.001768,2.8304,1.3156,-0.0308
0.4189,0.016743,-0.106065,0.106065,-0.158000,0.148796,-0.001766,2.8349,1.3115,-0.0371
0.4356,0.016725,-0.093637,0.093637,-0.158000,0.148796,-0.001766,2.8349,1.3115,-0.0371
0.4523,0.016745,-0.081698,0.081698,-0.131922,0.128854,-0.001753,2.8730,1.2758,-0.1788
0.4691,0.016756,-0.070329,0.070329,-0.116583,0.115049,-0.001768,2.8305,1.3156,-0.0309
0.4859,0.016746,-0.059616,0.059616,-0.113515,0.113515,-0.001766,2.8349,1.3115,-0.0371
0.5026,0.016760,-0.049611,0.049611,-0.101243,0.101243,-0.001753,2.8730,1.2758,-0.0909
0.5194,0.016757,-0.040385,0.040385,-0.075165,0.075165,-0.001768,2.8305,1.3156,-0.0309
0.5361,0.016758,-0.031995,0.031995,-0.075165,0.075165,-0.001768,2.8305,1.3156,-0.0309
0.5529,0.016742,-0.024501,0.024501,-0.053689,0.052155,-0.001766,2.8349,1.3115,-0.1250
0.5696,0.016756,-0.017934,0.017934,-0.044485,0.044485,-0.001766,2.8349,1.3115,-0.0371
0.5864,0.016748,-0.012346,0.012346,-0.046019,0.046019,-0.001766,2.8349,1.3115,-0.1250
0.6031,0.016756,-0.007765,0.007765,-0.038350,0.036816,-0.001753,2.8730,1.2758,-0.0909
0.6199,0.016748,-0.004225,0.004225,-0.015340,0.018408,-0.001768,2.8305,1.3156,-0.1188
0.6366,0.016760,-0.001745,0.001745,-0.015340,0.018408,-0.001768,2.8305,1.3156,-0.1188
0.6534,0.016743,-0.000342,0.000342,-0.004602,0.004602,-0.001753,2.8735,1.2754,-0.0915
0.6701,0.016748,-0.000023,0.000023,-0.007670,0.004602,-0.001755,2.8690,1.2796,-0.0852
0.6869,0.016744,-0.000791,0.000791,-0.013806,0.012272,-0.001755,2.8690,1.2796,-0.0852
0.7036,0.016767,-0.002642,0.002642,-0.013806,0.012272,-0.001755,2.8690,1.2796,-0.0852
0.7204,0.016744,-0.005562,0.005562,0.006136,-0.003068,-0.001768,2.8309,1.3152,-0.0315
0.7371,0.016753,-0.009535,0.009535,0.003068,-0.001534,-0.001753,2.8734,1.2755,-0.1794
0.7539,0.016742,-0.014533,0.014533,-0.007670,0.007670,-0.001755,2.7898,1.2824,0.0212
0.7707,0.016776,-0.020540,0.020540,-0.007670,0.009204,-0.001768,2.8391,1.3149,-0.0425
0.7874,0.016747,-0.027495,0.027495,-0.006136,0.007670,-0.001753,2.8726,1.2755,-0.0903
0.8042,0.016771,-0.035377,0.035377,-0.006136,0.007670,-0.001753,2.8726,1.2755,-0.0903
0.8209,0.016749,-0.044116,0.044116,-0.016874,0.015340,-0.001755,2.8691,1.2796,-0.0853
0.8377,0.016754,-0.053670,0.053670,-0.030680,0.027612,-0.001768,2.8309,1.3152,-0.0314
0.8544,0.016747,-0.063973,0.063973,-0.032214,0.035282,-0.001766,2.8348,1.3115,-0.0371
0.8712,0.016760,-0.074973,0.074973,-0.030680,0.036816,-0.001766,2.8348,1.3115,-0.0371
0.8879,0.016744,-0.086582,0.086582,-0.044485,0.044485,-0.001766,2.8348,1.3115,-0.1249
0.9047,0.016751,-0.098743,0.098743,-0.044485,0.044485,-0.001766,2.8348,1.3115,-0.1249
0.9214,0.016754,-0.111379,0.111379,-0.069029,0.061359,-0.001766,2.8348,1.3115,-0.1249
0.9382,0.016757,-0.124411,0.124411,-0.088971,0.088971,-0.001781,2.8452,1.2599,-0.0913
0.9549,0.016747,-0.137747,0.137747,-0.093573,0.101243,-0.001765,2.8334,1.3173,-0.0308
0.9720,0.017104,-0.151603,0.151603,-0.104311,0.107379,-0.001767,2.8346,1.3113,-0.0371
0.9888,0.016743,-0.165311,0.165311,-0.133456,0.128854,-0.001767,2.8346,1.3113,-0.0371
1.0055,0.016755,-0.179087,0.179087,-0.133456,0.128854,-0.001767,2.8346,1.3113,-0.0371
1.0223,0.016753,-0.192832,0.192832,-0.156466,0.153398,-0.001740,2.7444,1.2599,-0.0383
1.0391,0.016765,-0.206474,0.206474,-0.159534,0.158000,-0.001756,2.8824,1.2812,-0.0907
1.0558,0.016748,-0.219902,0.219902,-0.165670,0.161068,-0.001755,2.8680,1.2790,-0.0853
1.0725,0.016721,-0.233028,0.233028,-0.193282,0.188680,-0.001768,2.8310,1.3153,-0.0314
