t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,0.000000,-1.745329,1.745329,0.0000,0.0000,0.0000,-0.002486,-1.506369,1.501767,0.4350,0.6821,0.2381,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.552233
0.0168,0.016758,0.000000,-1.745037,1.745037,0.0000,0.0000,0.0000,-0.002486,-1.506369,1.501767,0.4350,0.6821,0.2381,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.552233
0.0335,0.016761,0.000000,-1.744744,1.744744,0.0000,0.0000,0.0000,-0.002486,-1.535515,1.529379,0.4350,0.6821,0.2381,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.552233
0.0503,0.016768,0.000000,-1.744452,1.744452,0.0000,0.0000,0.0000,-0.002473,-1.560058,1.555457,0.3851,0.6638,0.1854,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.553767
0.0671,0.016763,0.000000,-1.744159,1.744159,0.0000,0.0000,0.0000,-0.002462,-1.610680,1.615282,0.4295,0.6301,0.1378,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.0838,0.016771,0.000000,-1.743866,1.743866,0.0000,0.0000,0.0000,-0.002476,-1.701185,1.702719,0.3857,0.6692,0.1959,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.553767
0.1006,0.016767,0.000000,-1.743574,1.743574,0.0000,0.0000,0.0000,-0.002476,-1.701185,1.702719,0.3857,0.6692,0.1959,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.553767
0.1173,0.016754,0.000000,-1.743281,1.743281,0.0000,0.0000,0.0000,-0.002476,-1.767146,1.767146,0.4505,0.7336,0.1894,0.000000,0.572175,-0.561437,0.564505,-0.592117,0.575243,-0.552233
0.1341,0.016759,0.000000,-1.742989,1.742989,0.0000,0.0000,0.0000,-0.002476,-1.796292,1.788622,0.4438,0.7269,0.1901,0.000000,0.572175,-0.561437,0.564505,-0.592117,0.575243,-0.552233
0.1509,0.016763,0.000000,-1.742696,1.742696,0.0000,0.0000,0.0000,-0.002462,-1.788622,1.782486,0.4234,0.6235,0.1373,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.1676,0.016762,0.000000,-1.742404,1.742404,0.0000,0.0000,0.0000,-0.002464,-1.773282,1.771748,0.3969,0.7207,0.1422,0.000000,0.572175,-0.561437,0.564505,-0.592117,0.575243,-0.553767
0.1844,0.016767,0.000000,-1.742111,1.742111,0.0000,0.0000,0.0000,-0.002451,-1.764078,1.767146,0.4388,0.6750,0.0885,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.553767
0.2012,0.016761,0.000000,-1.741818,1.741818,0.0000,0.0000,0.0000,-0.002451,-1.764078,1.767146,0.4388,0.6750,0.0885,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.553767
0.2179,0.016757,0.000000,-1.741526,1.741526,0.0000,0.0000,0.0000,-0.002453,-1.757942,1.768680,0.4344,0.6797,0.0941,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.553767
0.2347,0.016759,0.000000,-1.741233,1.741233,0.0000,0.0000,0.0000,-0.002477,-1.757942,1.768680,0.3852,0.6641,0.2004,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.553767
0.2514,0.016761,0.000000,-1.740941,1.740941,0.0000,0.0000,0.0000,-0.002474,-1.756408,1.767146,0.3903,0.6657,0.1893,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.553767
0.2682,0.016752,0.000000,-1.740649,1.740649,0.0000,0.0000,0.0000,-0.002450,-1.754874,1.768680,0.4394,0.6807,0.0836,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.553767
0.2849,0.016764,0.000000,-1.740356,1.740356,0.0000,0.0000,0.0000,-0.002477,-1.754874,1.767146,0.3847,0.6640,0.2015,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.553767
0.3017,0.016749,0.000000,-1.740064,1.740064,0.0000,0.0000,0.0000,-0.002477,-1.754874,1.767146,0.3847,0.6640,0.2015,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.553767
0.3184,0.016749,0.000000,-1.739771,1.739771,0.0000,0.0000,0.0000,-0.002474,-1.754874,1.767146,0.3904,0.6657,0.1892,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.553767
0.3352,0.016755,0.000000,-1.739479,1.739479,0.0000,0.0000,0.0000,-0.002450,-1.754874,1.767146,0.4394,0.6807,0.0836,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.553767
0.3520,0.016764,0.000000,-1.739186,1.739186,0.0000,0.0000,0.0000,-0.002465,-1.754874,1.768680,0.3952,0.7147,0.1478,0.000000,0.572175,-0.561437,0.564505,-0.592117,0.575243,-0.553767
0.3687,0.016763,0.000000,-1.738894,1.738894,0.0000,0.0000,0.0000,-0.002451,-1.754874,1.768680,0.4389,0.6756,0.0880,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.553767
0.3855,0.016774,0.000000,-1.738601,1.738601,0.0000,0.0000,0.0000,-0.002451,-1.754874,1.767146,0.4389,0.6756,0.0880,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.553767
0.4023,0.016761,0.000000,-1.738308,1.738308,0.0000,0.0000,0.0000,-0.002477,-1.754874,1.767146,0.3847,0.6645,0.2010,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.553767
0.4190,0.016755,0.000000,-1.738016,1.738016,0.0000,0.0000,0.0000,-0.002424,-1.754874,1.768680,0.3407,0.6456,-0.0244,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.556835
0.4358,0.016782,0.000000,-1.737723,1.737723,0.0000,0.0000,0.0000,-0.002441,-1.754874,1.767146,0.3347,0.5969,0.0528,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.4526,0.016759,0.000000,-1.737431,1.737431,0.0000,0.0000,0.0000,-0.002452,-1.754874,1.768680,0.2963,0.6375,0.0979,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.556835
0.4693,0.016745,0.000000,-1.737138,1.737138,0.0000,0.0000,0.0000,-0.002451,-1.754874,1.768680,0.3002,0.6332,0.0932,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.556835
0.4861,0.016778,0.000000,-1.736845,1.736845,0.0000,0.0000,0.0000,-0.002451,-1.754874,1.768680,0.3002,0.6332,0.0932,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.556835
0.5028,0.016744,0.000000,-1.736553,1.736553,0.0000,0.0000,0.0000,-0.002439,-1.754874,1.767146,0.3104,0.6845,0.0399,0.000000,0.572175,-0.561437,0.564505,-0.592117,0.575243,-0.556835
0.5196,0.016752,0.000000,-1.736261,1.736261,0.0000,0.0000,0.0000,-0.002440,-1.754874,1.767146,0.3094,0.6791,0.0455,0.000000,0.572175,-0.561437,0.564505,-0.592117,0.575243,-0.556835
0.5363,0.016744,0.000000,-1.735969,1.735969,0.0000,0.0000,0.0000,-0.002428,-1.754874,1.767146,0.3486,0.6441,-0.0082,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.556835
0.5531,0.016750,0.000000,-1.735676,1.735676,0.0000,0.0000,0.0000,-0.002440,-1.754874,1.768680,0.3339,0.5970,0.0512,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.5698,0.016750,0.000000,-1.735384,1.735384,0.0000,0.0000,0.0000,-0.002439,-1.754874,1.767146,0.3354,0.6019,0.0450,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.5866,0.016769,0.000000,-1.735091,1.735091,0.0000,0.0000,0.0000,-0.002439,-1.754874,1.767146,0.3354,0.6019,0.0450,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.6033,0.016746,0.000000,-1.734799,1.734799,0.0000,0.0000,0.0000,-0.002452,-1.754874,1.768680,0.2962,0.6369,0.0987,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.556835
0.6201,0.016750,0.000000,-1.734507,1.734507,0.0000,0.0000,0.0000,-0.002426,-1.754874,1.767146,0.3500,0.6486,-0.0138,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.556835
0.6368,0.016746,0.000000,-1.734214,1.734214,0.0000,0.0000,0.0000,-0.002442,-1.754874,1.767146,0.3053,0.6829,0.0511,0.000000,0.572175,-0.561437,0.564505,-0.592117,0.575243,-0.556835
0.6539,0.017064,0.000000,-1.733917,1.733917,0.0000,0.0000,0.0000,-0.002416,-1.754874,1.768680,0.3990,0.6281,0.0449,0.000000,0.573709,-0.562971,0.564505,-0.592117,0.575243,-0.556835
0.6706,0.016743,0.000000,-1.733624,1.733624,0.0000,0.0000,0.0000,-0.002418,-1.754874,1.767146,0.4285,0.5674,0.1531,0.000000,0.575243,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.6874,0.016758,0.000000,-1.733332,1.733332,0.0000,0.0000,0.0000,-0.002418,-1.754874,1.767146,0.4285,0.5674,0.1531,0.000000,0.575243,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.7041,0.016743,0.000000,-1.733040,1.733040,0.0000,0.0000,0.0000,-0.002406,-1.754874,1.767146,0.4753,0.5582,0.1955,0.000000,0.576777,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.7209,0.016745,0.000000,-1.732747,1.732747,0.0000,0.0000,0.0000,-0.002420,-1.753340,1.767146,0.4312,0.5947,0.2443,0.000000,0.576777,-0.561437,0.564505,-0.590583,0.575243,-0.556835
0.7376,0.016747,0.000000,-1.732455,1.732455,0.0000,0.0000,0.0000,-0.002419,-1.753340,1.767146,0.4358,0.5909,0.2392,0.000000,0.576777,-0.561437,0.564505,-0.590583,0.575243,-0.556835
0.7544,0.016741,0.000000,-1.732163,1.732163,0.0000,0.0000,0.0000,-0.002395,-1.754874,1.767146,0.4852,0.6065,0.1329,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.556835
0.7711,0.016743,0.000000,-1.731871,1.731871,0.0000,0.0000,0.0000,-0.002410,-1.754874,1.768680,0.4409,0.6405,0.1971,0.000000,0.576777,-0.561437,0.564505,-0.592117,0.575243,-0.556835
0.7879,0.016747,0.000000,-1.731578,1.731578,0.0000,0.0000,0.0000,-0.002410,-1.754874,1.768680,0.4409,0.6405,0.1971,0.000000,0.576777,-0.561437,0.564505,-0.592117,0.575243,-0.556835
0.8046,0.016746,0.000000,-1.731286,1.731286,0.0000,0.0000,0.0000,-0.002408,-1.753340,1.768680,0.4455,0.6369,0.1904,0.000000,0.576777,-0.561437,0.564505,-0.592117,0.575243,-0.556835
0.8214,0.016781,0.000000,-1.730993,1.730993,0.0000,0.0000,0.0000,-0.002407,-1.754874,1.767146,0.4735,0.5509,0.1916,0.000000,0.576777,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.8381,0.016741,0.000000,-1.730701,1.730701,0.0000,0.0000,0.0000,-0.002396,-1.754874,1.767146,0.5205,0.5444,0.2453,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.8549,0.016740,0.000000,-1.730409,1.730409,0.0000,0.0000,0.0000,-0.002410,-1.753340,1.767146,0.4763,0.5806,0.2929,0.000000,0.578311,-0.561437,0.564505,-0.590583,0.575243,-0.556835
0.8720,0.017113,0.000000,-1.730110,1.730110,0.0000,0.0000,0.0000,-0.002384,-1.753340,1.767146,0.5308,0.5921,0.1811,0.000000,0.578311,-0.562971,0.564505,-0.592117,0.575243,-0.556835
0.8887,0.016748,0.000000,-1.729818,1.729818,0.0000,0.0000,0.0000,-0.002384,-1.753340,1.767146,0.5308,0.5921,0.1811,0.000000,0.578311,-0.562971,0.564505,-0.592117,0.575243,-0.556835
0.9055,0.016745,0.000000,-1.729526,1.729526,0.0000,0.0000,0.0000,-0.002398,-1.754874,1.768680,0.5145,0.5401,0.2464,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.9222,0.016742,0.000000,-1.729233,1.729233,0.0000,0.0000,0.0000,-0.002397,-1.754874,1.768680,0.5162,0.5455,0.2396,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.9390,0.016799,0.000000,-1.728940,1.728940,0.0000,0.0000,0.0000,-0.002397,-1.753340,1.768680,0.5162,0.5455,0.2396,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.9558,0.016760,0.000000,-1.728648,1.728648,0.0000,0.0000,0.0000,-0.002398,-1.753340,1.767146,0.4875,0.6314,0.2398,0.000000,0.578311,-0.561437,0.564505,-0.592117,0.575243,-0.556835
0.9725,0.016757,0.000000,-1.728355,1.728355,0.0000,0.0000,0.0000,-0.002385,-1.753340,1.767146,0.5297,0.5868,0.1866,0.000000,0.578311,-0.562971,0.564505,-0.592117,0.575243,-0.556835
0.9893,0.016744,0.000000,-1.728063,1.728063,0.0000,0.0000,0.0000,-0.002385,-1.753340,1.767146,0.5297,0.5868,0.1866,0.000000,0.578311,-0.562971,0.564505,-0.592117,0.575243,-0.556835
1.0060,0.016742,0.000000,-1.727771,1.727771,0.0000,0.0000,0.0000,-0.002398,-1.754874,1.767146,0.5146,0.5407,0.2458,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.556835
1.0228,0.016742,0.000000,-1.727479,1.727479,0.0000,0.0000,0.0000,-0.002397,-1.754874,1.767146,0.5162,0.5454,0.2397,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.556835
1.0395,0.016746,0.000000,-1.727186,1.727186,0.0000,0.0000,0.0000,-0.002398,-1.753340,1.767146,0.4875,0.6314,0.2398,0.000000,0.578311,-0.561437,0.564505,-0.592117,0.575243,-0.556835
1.0563,0.016755,0.000000,-1.726894,1.726894,0.0000,0.0000,0.0000,-0.002385,-1.754874,1.768680,0.5297,0.5868,0.1866,0.000000,0.578311,-0.562971,0.564505,-0.592117,0.575243,-0.556835
1.0730,0.016747,0.000000,-1.726602,1.726602,0.0000,0.0000,0.0000,-0.002385,-1.754874,1.768680,0.5297,0.5868,0.1866,0.000000,0.578311,-0.562971,0.564505,-0.592117,0.575243,-0.556835
1.0898,0.016741,0.000000,-1.726309,1.726309,0.0000,0.0000,0.0000,-0.002398,-1.753340,1.767146,0.5146,0.5407,0.2458,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.556835
1.1065,0.016748,0.000000,-1.726017,1.726017,0.0000,0.0000,0.0000,-0.002398,-1.753340,1.768680,0.4876,0.6319,0.2391,0.000000,0.578311,-0.561437,0.564505,-0.592117,0.575243,-0.556835
