t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,0.000000,-0.174533,0.174533,0.0000,0.0000,0.0000,-0.002462,-0.003068,-0.001534,0.4197,0.6318,0.1372,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.0168,0.016765,0.000000,-0.173655,0.173655,0.0000,0.0000,0.0000,-0.002462,-0.003068,-0.001534,0.4197,0.6318,0.1372,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.0335,0.016774,0.000000,-0.172777,0.172777,0.0000,0.0000,0.0000,-0.002463,-0.004602,-0.001534,0.4259,0.6334,0.1428,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.0503,0.016748,0.000000,-0.171900,0.171900,0.0000,0.0000,0.0000,-0.002463,0.001534,-0.001534,0.4259,0.6334,0.1428,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.0670,0.016762,0.000000,-0.171022,0.171022,0.0000,0.0000,0.0000,-0.002463,-0.027612,0.027612,0.4259,0.6334,0.1428,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.0838,0.016749,0.000000,-0.170145,0.170145,0.0000,0.0000,0.0000,-0.002463,-0.093573,0.096641,0.4259,0.6334,0.1428,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.1012,0.017434,0.000000,-0.169232,0.169232,0.0000,0.0000,0.0000,-0.002463,-0.165670,0.171806,0.4259,0.6334,0.1428,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.1180,0.016766,0.000000,-0.168355,0.168355,0.0000,0.0000,0.0000,-0.002463,-0.165670,0.171806,0.4259,0.6334,0.1428,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.1348,0.016770,0.000000,-0.167476,0.167476,0.0000,0.0000,0.0000,-0.002437,-0.202485,0.200951,0.3258,0.5981,0.0354,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.1515,0.016749,0.000000,-0.166599,0.166599,0.0000,0.0000,0.0000,-0.002439,-0.200951,0.197884,0.3363,0.6018,0.0466,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.1684,0.016878,0.000000,-0.165716,0.165716,0.0000,0.0000,0.0000,-0.002439,-0.179476,0.185612,0.3348,0.6013,0.0451,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.1851,0.016751,0.000000,-0.164839,0.164839,0.0000,0.0000,0.0000,-0.002439,-0.170272,0.174874,0.3348,0.6013,0.0451,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.2028,0.017613,0.000000,-0.163916,0.163916,0.0000,0.0000,0.0000,-0.002426,-0.162602,0.164136,0.2857,0.5840,-0.0078,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.558369
0.2195,0.016757,0.000000,-0.163039,0.163039,0.0000,0.0000,0.0000,-0.002426,-0.162602,0.164136,0.2857,0.5840,-0.0078,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.558369
0.2363,0.016760,0.000000,-0.162162,0.162162,0.0000,0.0000,0.0000,-0.002403,-0.168738,0.165670,0.2912,0.5526,-0.0020,0.000000,0.573709,-0.562971,0.564505,-0.590583,0.575243,-0.559903
0.2530,0.016750,0.000000,-0.161284,0.161284,0.0000,0.0000,0.0000,-0.002393,-0.170272,0.167204,0.3405,0.5401,0.0511,0.000000,0.575243,-0.562971,0.564505,-0.590583,0.575243,-0.559903
0.2698,0.016766,0.000000,-0.160407,0.160407,0.0000,0.0000,0.0000,-0.002358,-0.164136,0.165670,0.3464,0.5590,-0.0958,-0.001534,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.561437
0.2865,0.016753,0.000000,-0.159529,0.159529,0.0000,0.0000,0.0000,-0.002361,-0.162602,0.164136,0.3849,0.4906,0.1058,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.561437
