t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000002,0.000000,-0.349065,0.349065,0.0000,0.0000,0.0000,-0.002486,-0.164136,0.165670,0.4350,0.6821,0.2382,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.552233
0.0167,0.016744,0.000000,-0.340298,0.340298,0.0000,0.0000,0.0000,-0.002486,-0.170272,0.165670,0.4350,0.6821,0.2382,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.552233
0.0335,0.016765,0.000000,-0.331520,0.331520,0.0000,0.0000,0.0000,-0.002486,-0.173340,0.167204,0.4350,0.6821,0.2382,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.552233
0.0503,0.016744,0.000000,-0.322752,0.322752,0.0000,0.0000,0.0000,-0.002486,-0.173340,0.167204,0.4350,0.6821,0.2382,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.552233
0.0670,0.016741,0.000000,-0.313987,0.313987,0.0000,0.0000,0.0000,-0.002473,-0.202485,0.202485,0.3851,0.6638,0.1854,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.553767
0.0837,0.016742,0.000000,-0.305221,0.305221,0.0000,0.0000,0.0000,-0.002462,-0.273049,0.280718,0.4295,0.6301,0.1378,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.1005,0.016748,0.000000,-0.296451,0.296451,0.0000,0.0000,0.0000,-0.002463,-0.345146,0.348214,0.4248,0.6336,0.1427,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.1172,0.016752,0.000000,-0.287680,0.287680,0.0000,0.0000,0.0000,-0.002464,-0.362019,0.363553,0.3967,0.7196,0.1416,0.000000,0.572175,-0.561437,0.564505,-0.592117,0.575243,-0.553767
0.1340,0.016777,0.000000,-0.278896,0.278896,0.0000,0.0000,0.0000,-0.002464,-0.348214,0.351282,0.3967,0.7196,0.1416,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.555301
0.1508,0.016750,0.000000,-0.270125,0.270125,0.0000,0.0000,0.0000,-0.002438,-0.348214,0.351282,0.3891,0.6574,0.0352,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.555301
0.1675,0.016748,0.000000,-0.261356,0.261356,0.0000,0.0000,0.0000,-0.002439,-0.322136,0.326738,0.3297,0.5956,0.0466,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.1843,0.016745,0.000000,-0.252589,0.252589,0.0000,0.0000,0.0000,-0.002440,-0.297592,0.302194,0.3074,0.6884,0.0448,0.000000,0.572175,-0.561437,0.564505,-0.592117,0.575243,-0.556835
0.2010,0.016751,0.000000,-0.243818,0.243818,0.0000,0.0000,0.0000,-0.002439,-0.276117,0.282252,0.3382,0.5924,0.0456,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.2178,0.016744,0.000000,-0.235051,0.235051,0.0000,0.0000,0.0000,-0.002427,-0.262311,0.268447,0.2962,0.6047,0.0990,0.000000,0.573709,-0.561437,0.564505,-0.590583,0.575243,-0.558369
0.2345,0.016751,0.000000,-0.226280,0.226280,0.0000,0.0000,0.0000,-0.002427,-0.262311,0.268447,0.2962,0.6047,0.0990,0.000000,0.573709,-0.561437,0.564505,-0.590583,0.575243,-0.558369
0.2513,0.016748,0.000000,-0.217510,0.217510,0.0000,0.0000,0.0000,-0.002379,-0.253107,0.256175,0.3507,0.5855,-0.0132,0.000000,0.575243,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.2680,0.016750,0.000000,-0.208740,0.208740,0.0000,0.0000,0.0000,-0.002372,-0.245437,0.248505,0.3949,0.5718,0.0523,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.2847,0.016741,0.000000,-0.199975,0.199975,0.0000,0.0000,0.0000,-0.002385,-0.239301,0.242369,0.3796,0.5225,0.0992,0.000000,0.576777,-0.562971,0.564505,-0.590583,0.575243,-0.559903
0.3015,0.016745,0.000000,-0.191207,0.191207,0.0000,0.0000,0.0000,-0.002372,-0.231631,0.236233,0.3919,0.5784,0.0405,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
