t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,0.000000,-0.174533,0.174533,0.0000,0.0000,0.0000,-0.002392,0.003068,0.000000,0.3880,0.3852,0.0474,0.000000,0.575243,-0.566039,0.564505,-0.587515,0.575243,-0.559903
0.0167,0.016748,0.000000,-0.174241,0.174241,0.0000,0.0000,0.0000,-0.002392,0.003068,0.000000,0.3880,0.3852,0.0474,0.000000,0.575243,-0.566039,0.564505,-0.587515,0.575243,-0.559903
0.0335,0.016752,0.000000,-0.173948,0.173948,0.0000,0.0000,0.0000,-0.002392,0.001534,0.000000,0.3880,0.3852,0.0474,0.000000,0.575243,-0.566039,0.564505,-0.587515,0.575243,-0.559903
0.0502,0.016739,0.000000,-0.173656,0.173656,0.0000,0.0000,0.0000,-0.002392,-0.006136,0.000000,0.3880,0.3852,0.0474,0.000000,0.575243,-0.566039,0.564505,-0.587515,0.575243,-0.559903
0.0670,0.016755,0.000000,-0.173364,0.173364,0.0000,0.0000,0.0000,-0.002380,-0.032214,0.026078,0.4373,0.3693,0.1005,0.000000,0.576777,-0.566039,0.564505,-0.587515,0.575243,-0.559903
0.0837,0.016750,0.000000,-0.173071,0.173071,0.0000,0.0000,0.0000,-0.002381,-0.085903,0.087437,0.4321,0.3710,0.0950,0.000000,0.576777,-0.566039,0.564505,-0.587515,0.575243,-0.559903
0.1005,0.016742,0.000000,-0.172779,0.172779,0.0000,0.0000,0.0000,-0.002370,-0.162602,0.164136,0.4825,0.3551,0.1493,0.000000,0.578311,-0.566039,0.564505,-0.587515,0.575243,-0.559903
0.1192,0.018754,0.000000,-0.172452,0.172452,0.0000,0.0000,0.0000,-0.002370,-0.162602,0.164136,0.4825,0.3551,0.1493,0.000000,0.578311,-0.566039,0.564505,-0.587515,0.575243,-0.559903
0.1360,0.016743,0.000000,-0.172160,0.172160,0.0000,0.0000,0.0000,-0.002371,-0.200951,0.204019,0.4773,0.3568,0.1436,0.000000,0.578311,-0.566039,0.564505,-0.587515,0.575243,-0.559903
0.1527,0.016754,0.000000,-0.171867,0.171867,0.0000,0.0000,0.0000,-0.002371,-0.202485,0.200951,0.4773,0.3568,0.1436,0.000000,0.578311,-0.566039,0.564505,-0.587515,0.575243,-0.559903
0.1695,0.016743,0.000000,-0.171575,0.171575,0.0000,0.0000,0.0000,-0.002371,-0.187146,0.187146,0.4773,0.3568,0.1436,0.000000,0.578311,-0.566039,0.564505,-0.587515,0.575243,-0.559903
0.1862,0.016762,0.000000,-0.171282,0.171282,0.0000,0.0000,0.0000,-0.002371,-0.176408,0.176408,0.4773,0.3568,0.1436,0.000000,0.578311,-0.566039,0.564505,-0.587515,0.575243,-0.559903
0.2030,0.016745,0.000000,-0.170990,0.170990,0.0000,0.0000,0.0000,-0.002347,-0.170272,0.167204,0.4882,0.3069,0.2513,0.000000,0.579845,-0.566039,0.564505,-0.587515,0.576777,-0.559903
0.2198,0.016765,0.000000,-0.170698,0.170698,0.0000,0.0000,0.0000,-0.002347,-0.170272,0.167204,0.4882,0.3069,0.2513,0.000000,0.579845,-0.566039,0.564505,-0.587515,0.576777,-0.559903
0.2365,0.016746,0.000000,-0.170405,0.170405,0.0000,0.0000,0.0000,-0.002361,-0.173340,0.173340,0.5265,0.3461,0.1867,0.000000,0.579845,-0.566039,0.564505,-0.587515,0.575243,-0.559903
0.2533,0.016762,0.000000,-0.170113,0.170113,0.0000,0.0000,0.0000,-0.002360,-0.174874,0.173340,0.5225,0.3421,0.1935,0.000000,0.579845,-0.566039,0.564505,-0.587515,0.575243,-0.559903
0.2700,0.016741,0.000000,-0.169821,0.169821,0.0000,0.0000,0.0000,-0.002372,-0.173340,0.168738,0.4731,0.3581,0.1390,0.000000,0.578311,-0.566039,0.564505,-0.587515,0.575243,-0.559903
0.2868,0.016761,0.000000,-0.169528,0.169528,0.0000,0.0000,0.0000,-0.002371,-0.173340,0.171806,0.4783,0.3564,0.1447,0.000000,0.578311,-0.566039,0.564505,-0.587515,0.575243,-0.559903
