t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,-0.005000,-1.564660,1.566194,0.0000,0.0000,0.0000,-0.002487,-1.566194,1.566194,0.4947,0.7420,0.2440,0.000000,0.572175,-0.561437,0.564505,-0.592117,0.575243,-0.550699
0.0168,0.016813,-0.004992,-1.564660,1.566194,0.0000,0.0000,0.0000,-0.002488,-1.566194,1.566194,0.4889,0.7438,0.2378,0.000000,0.572175,-0.561437,0.564505,-0.592117,0.575243,-0.550699
0.0337,0.016878,-0.004983,-1.564660,1.566194,0.0000,0.0000,0.0000,-0.002488,-1.566194,1.566194,0.4889,0.7438,0.2378,0.000000,0.572175,-0.561437,0.564505,-0.592117,0.575243,-0.550699
0.0504,0.016743,-0.004975,-1.564660,1.566194,0.0000,0.0000,0.0000,-0.002488,-1.566194,1.566194,0.4889,0.7438,0.2378,0.000000,0.572175,-0.561437,0.564505,-0.592117,0.575243,-0.550699
0.0672,0.016753,-0.004966,-1.564660,1.566194,0.0000,0.0000,0.0000,-0.002560,-1.566194,1.566194,0.4184,0.6553,0.1319,0.000000,0.569107,-0.561437,0.562971,-0.589049,0.573709,-0.550699
0.0839,0.016744,-0.004958,-1.564660,1.566194,0.0000,0.0000,0.0000,-0.002553,-1.566194,1.566194,0.4257,0.6645,0.1429,0.000000,0.569107,-0.561437,0.562971,-0.589049,0.573709,-0.550699
0.1008,0.016898,-0.004950,-1.564660,1.566194,0.0000,0.0000,0.0000,-0.003272,-1.566194,1.566194,0.3828,0.6310,0.0356,0.000000,0.553767,-0.547631,0.549165,-0.572175,0.556835,-0.538427
0.1176,0.016745,-0.004941,-1.564660,1.566194,0.0000,0.0000,0.0000,-0.005106,-1.566194,1.566194,0.1953,0.4177,0.0982,0.000000,0.513884,-0.509282,0.510816,-0.527689,0.518486,-0.503146
0.1343,0.016750,-0.004933,-1.564660,1.566194,0.0000,0.0000,0.0000,-0.005106,-1.566194,1.566194,0.1953,0.4177,0.0982,0.000000,0.498544,-0.498544,0.501612,-0.510816,0.504680,-0.493942
0.1511,0.016746,-0.004924,-1.564660,1.566194,0.0000,0.0000,0.0000,-0.005537,-1.566194,1.566194,0.0407,0.3855,0.0404,0.000000,0.498544,-0.498544,0.501612,-0.510816,0.504680,-0.493942
0.1678,0.016752,-0.004916,-1.564660,1.566194,0.0000,0.0000,0.0000,-0.005694,-1.566194,1.566194,-0.0847,0.1809,0.1501,0.000000,0.493942,-0.495476,0.498544,-0.501612,0.501612,-0.492408
