t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,0.000000,-0.174532,0.174532,0.0000,0.0000,0.0000,-0.002462,0.001534,-0.004602,0.4206,0.6316,0.1372,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.0168,0.016768,0.000000,-0.165753,0.165753,0.0000,0.0000,0.0000,-0.002463,0.000000,-0.004602,0.4258,0.6335,0.1428,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.0335,0.016760,0.000000,-0.156977,0.156977,0.0000,0.0000,0.0000,-0.002463,0.000000,-0.004602,0.4258,0.6335,0.1428,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.0503,0.016751,0.000000,-0.148206,0.148206,0.0000,0.0000,0.0000,-0.002463,-0.004602,0.006136,0.4258,0.6335,0.1428,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.0670,0.016766,0.000000,-0.139428,0.139428,0.0000,0.0000,0.0000,-0.002476,-0.059825,0.065961,0.3861,0.6688,0.1953,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.553767
0.0838,0.016756,0.000000,-0.130655,0.130655,0.0000,0.0000,0.0000,-0.002462,-0.133456,0.142660,0.4294,0.6296,0.1367,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.1006,0.016766,0.000000,-0.121876,0.121876,0.0000,0.0000,0.0000,-0.002450,-0.173340,0.176408,0.3751,0.6161,0.0894,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.555301
0.1173,0.016762,0.000000,-0.113099,0.113099,0.0000,0.0000,0.0000,-0.002450,-0.177942,0.173340,0.3751,0.6161,0.0894,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.556835
0.1341,0.016766,0.000000,-0.104320,0.104320,0.0000,0.0000,0.0000,-0.002426,-0.177942,0.173340,0.3417,0.6507,-0.0128,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.556835
0.1509,0.016755,0.000000,-0.095548,0.095548,0.0000,0.0000,0.0000,-0.002429,-0.158000,0.154932,0.3452,0.6471,-0.0021,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.556835
0.1676,0.016765,0.000000,-0.086770,0.086770,0.0000,0.0000,0.0000,-0.002440,-0.134990,0.134990,0.3343,0.5967,0.0505,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.1844,0.016739,0.000000,-0.078005,0.078005,0.0000,0.0000,0.0000,-0.002414,-0.110447,0.111981,0.3357,0.5687,0.0453,0.000000,0.573709,-0.562971,0.564505,-0.590583,0.575243,-0.558369
0.2011,0.016761,0.000000,-0.069229,0.069229,0.0000,0.0000,0.0000,-0.002392,-0.092039,0.098175,0.3359,0.5385,0.0461,0.000000,0.575243,-0.562971,0.564505,-0.590583,0.575243,-0.559903
0.2179,0.016760,0.000000,-0.060454,0.060454,0.0000,0.0000,0.0000,-0.002369,-0.078233,0.082835,0.3362,0.5084,0.0463,0.000000,0.576777,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.2346,0.016768,0.000000,-0.051674,0.051674,0.0000,0.0000,0.0000,-0.002369,-0.078233,0.082835,0.3362,0.5084,0.0463,0.000000,0.576777,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.2514,0.016753,0.000000,-0.042902,0.042902,0.0000,0.0000,0.0000,-0.002360,-0.070563,0.070563,0.3469,0.5623,-0.0075,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.561437
0.2682,0.016762,0.000000,-0.034125,0.034125,0.0000,0.0000,0.0000,-0.002361,-0.070563,0.064427,0.3849,0.4902,0.1057,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.2850,0.016837,0.000000,-0.025309,0.025309,0.0000,0.0000,0.0000,-0.002361,-0.067495,0.058291,0.3809,0.4977,0.0939,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.3019,0.016917,0.000000,-0.016452,0.016452,0.0000,0.0000,0.0000,-0.002349,-0.055223,0.049087,0.4311,0.4813,0.1490,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.3187,0.016761,0.000000,-0.007676,0.007676,0.0000,0.0000,0.0000,-0.002349,-0.055223,0.049087,0.4311,0.4813,0.1490,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.3354,0.016764,0.000000,0.001102,-0.001102,0.0000,0.0000,0.0000,-0.002364,-0.038350,0.036816,0.4754,0.5007,0.1967,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.559903
0.3522,0.016753,0.000000,0.009874,-0.009874,0.0000,0.0000,0.0000,-0.002338,-0.021476,0.024544,0.4320,0.5318,0.0845,0.000000,0.579845,-0.562971,0.564505,-0.592117,0.575243,-0.561437
0.3689,0.016754,0.000000,0.018646,-0.018646,0.0000,0.0000,0.0000,-0.002363,-0.009204,0.015340,0.3760,0.4934,0.0961,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.3857,0.016756,0.000000,0.027419,-0.027419,0.0000,0.0000,0.0000,-0.002349,-0.003068,0.004602,0.4317,0.4818,0.1487,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.4025,0.016806,0.000000,0.036219,-0.036219,0.0000,0.0000,0.0000,-0.002351,0.001534,-0.006136,0.4258,0.4830,0.1432,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.4193,0.016757,0.000000,0.044993,-0.044993,0.0000,0.0000,0.0000,-0.002351,0.001534,-0.006136,0.4258,0.4830,0.1432,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.4360,0.016761,0.000000,0.053769,-0.053769,0.0000,0.0000,0.0000,-0.002351,0.013806,-0.018408,0.4258,0.4830,0.1432,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.4528,0.016752,0.000000,0.062540,-0.062540,0.0000,0.0000,0.0000,-0.002351,0.029146,-0.030680,0.4258,0.4830,0.1432,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.4696,0.016819,0.000000,0.071347,-0.071347,0.0000,0.0000,0.0000,-0.002364,0.039884,-0.038350,0.4760,0.5005,0.1973,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.559903
0.4863,0.016751,0.000000,0.080118,-0.080118,0.0000,0.0000,0.0000,-0.002338,0.046019,-0.047553,0.4320,0.5318,0.0844,0.000000,0.579845,-0.562971,0.564505,-0.592117,0.575243,-0.561437
0.5031,0.016769,0.000000,0.088898,-0.088898,0.0000,0.0000,0.0000,-0.002352,0.050621,-0.056757,0.4258,0.4778,0.1499,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.5199,0.016752,0.000000,0.097670,-0.097670,0.0000,0.0000,0.0000,-0.002352,0.050621,-0.056757,0.4258,0.4778,0.1499,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.5366,0.016757,0.000000,0.106443,-0.106443,0.0000,0.0000,0.0000,-0.002339,0.064427,-0.069029,0.4372,0.5342,0.0894,0.000000,0.579845,-0.562971,0.564505,-0.592117,0.575243,-0.561437
0.5534,0.016747,0.000000,0.115212,-0.115212,0.0000,0.0000,0.0000,-0.002340,0.081301,-0.081301,0.4360,0.5283,0.0957,0.000000,0.579845,-0.562971,0.564505,-0.592117,0.575243,-0.561437
0.5701,0.016755,0.000000,0.123985,-0.123985,0.0000,0.0000,0.0000,-0.002352,0.092039,-0.088971,0.4254,0.4782,0.1488,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.5869,0.016758,0.000000,0.132760,-0.132760,0.0000,0.0000,0.0000,-0.002362,0.099709,-0.098175,0.3767,0.4990,0.0894,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.6037,0.016771,0.000000,0.141541,-0.141541,0.0000,0.0000,0.0000,-0.002362,0.108913,-0.110447,0.3767,0.4990,0.0894,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.6207,0.017013,0.000000,0.150449,-0.150449,0.0000,0.0000,0.0000,-0.002349,0.108913,-0.110447,0.4316,0.4812,0.1494,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.6374,0.016764,0.000000,0.159226,-0.159226,0.0000,0.0000,0.0000,-0.002351,0.127320,-0.122718,0.4259,0.4831,0.1432,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.6542,0.016750,0.000000,0.167997,-0.167997,0.0000,0.0000,0.0000,-0.002351,0.138058,-0.133456,0.4259,0.4831,0.1432,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.6709,0.016764,0.000000,0.172291,-0.172291,0.0000,0.0000,0.0000,-0.002351,0.141126,-0.144194,0.4259,0.4831,0.1432,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.6877,0.016765,0.000000,0.163513,-0.163513,0.0000,0.0000,0.0000,-0.002351,0.144194,-0.153398,0.4259,0.4831,0.1432,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.7045,0.016762,0.000000,0.154736,-0.154736,0.0000,0.0000,0.0000,-0.002351,0.154932,-0.165670,0.4259,0.4831,0.1432,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.7212,0.016760,0.000000,0.145961,-0.145961,0.0000,0.0000,0.0000,-0.002351,0.154932,-0.165670,0.4259,0.4831,0.1432,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.7380,0.016752,0.000000,0.137189,-0.137189,0.0000,0.0000,0.0000,-0.002362,0.171806,-0.174874,0.3767,0.4985,0.0900,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.7548,0.016843,0.000000,0.128370,-0.128370,0.0000,0.0000,0.0000,-0.002349,0.177942,-0.174874,0.4316,0.4813,0.1494,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.7716,0.016759,0.000000,0.119595,-0.119595,0.0000,0.0000,0.0000,-0.002351,0.165670,-0.165670,0.4258,0.4831,0.1432,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.7884,0.016764,0.000000,0.110817,-0.110817,0.0000,0.0000,0.0000,-0.002351,0.150330,-0.151864,0.4258,0.4831,0.1432,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.8052,0.016798,0.000000,0.102022,-0.102022,0.0000,0.0000,0.0000,-0.002351,0.134990,-0.138058,0.4258,0.4831,0.1432,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.8219,0.016748,0.000000,0.093253,-0.093253,0.0000,0.0000,0.0000,-0.002351,0.134990,-0.138058,0.4258,0.4831,0.1432,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.8387,0.016756,0.000000,0.084479,-0.084479,0.0000,0.0000,0.0000,-0.002351,0.116583,-0.122718,0.4258,0.4831,0.1432,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.8554,0.016757,0.000000,0.075705,-0.075705,0.0000,0.0000,0.0000,-0.002351,0.105845,-0.113515,0.4258,0.4831,0.1432,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.8722,0.016760,0.000000,0.066930,-0.066930,0.0000,0.0000,0.0000,-0.002339,0.101243,-0.102777,0.4372,0.5337,0.0901,0.000000,0.579845,-0.562971,0.564505,-0.592117,0.575243,-0.561437
0.8889,0.016751,0.000000,0.058159,-0.058159,0.0000,0.0000,0.0000,-0.002352,0.095107,-0.092039,0.4253,0.4776,0.1493,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.9057,0.016766,0.000000,0.049380,-0.049380,0.0000,0.0000,0.0000,-0.002352,0.084369,-0.079767,0.4253,0.4776,0.1493,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.9224,0.016759,0.000000,0.040605,-0.040605,0.0000,0.0000,0.0000,-0.002350,0.084369,-0.079767,0.4265,0.4834,0.1432,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.9392,0.016755,0.000000,0.031832,-0.031832,0.0000,0.0000,0.0000,-0.002339,0.070563,-0.065961,0.4371,0.5336,0.0901,0.000000,0.579845,-0.562971,0.564505,-0.592117,0.575243,-0.561437
0.9560,0.016757,0.000000,0.023058,-0.023058,0.0000,0.0000,0.0000,-0.002352,0.056757,-0.055223,0.4253,0.4776,0.1493,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.9728,0.016790,0.000000,0.014267,-0.014267,0.0000,0.0000,0.0000,-0.002339,0.044485,-0.047553,0.4373,0.5342,0.0894,0.000000,0.579845,-0.562971,0.564505,-0.592117,0.575243,-0.561437
0.9895,0.016757,0.000000,0.005493,-0.005493,0.0000,0.0000,0.0000,-0.002352,0.035282,-0.041417,0.4252,0.4776,0.1494,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
1.0066,0.017061,0.000000,-0.003440,0.003440,0.0000,0.0000,0.0000,-0.002352,0.024544,-0.029146,0.4252,0.4776,0.1494,0.000000,0.579845,-0.562971,0.564505,-0.592117,0.575243,-0.561437
1.0233,0.016755,0.000000,-0.012213,0.012213,0.0000,0.0000,0.0000,-0.002339,0.024544,-0.029146,0.4373,0.5343,0.0894,0.000000,0.579845,-0.562971,0.564505,-0.592117,0.575243,-0.561437
1.0401,0.016757,0.000000,-0.020987,0.020987,0.0000,0.0000,0.0000,-0.002352,0.013806,-0.013806,0.4252,0.4776,0.1494,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
1.0568,0.016752,0.000000,-0.029758,0.029758,0.0000,0.0000,0.0000,-0.002350,0.000000,-0.001534,0.4265,0.4835,0.1432,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
1.0736,0.016761,0.000000,-0.038534,0.038534,0.0000,0.0000,0.0000,-0.002350,-0.006136,0.004602,0.4265,0.4835,0.1432,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
