t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000002,-0.005000,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002496,-1.576932,1.566194,0.5713,1.1469,0.1872,0.000000,0.570641,-0.561437,0.572175,-0.592117,0.567573,-0.550699
0.0167,0.016745,-0.004916,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002483,-1.576932,1.566194,0.6262,1.1291,0.2467,0.000000,0.572175,-0.561437,0.572175,-0.592117,0.567573,-0.550699
0.0335,0.016772,-0.004832,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002483,-1.576932,1.566194,0.6262,1.1291,0.2467,0.000000,0.572175,-0.561437,0.572175,-0.592117,0.567573,-0.550699
0.0503,0.016744,-0.004749,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002497,-1.576932,1.566194,0.6702,1.1486,0.2940,0.000000,0.572175,-0.561437,0.572175,-0.592117,0.567573,-0.549165
0.0670,0.016753,-0.004665,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002483,-1.576932,1.566194,0.6159,1.1289,0.2355,0.000000,0.572175,-0.561437,0.572175,-0.592117,0.567573,-0.550699
0.0839,0.016843,-0.004581,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002806,-1.576932,1.566194,0.6112,1.0111,0.1343,0.000000,0.564505,-0.556835,0.564505,-0.584447,0.561437,-0.544563
0.1006,0.016765,-0.004497,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003680,-1.576932,1.566194,0.5309,0.8896,0.0908,0.000000,0.544563,-0.539961,0.546097,-0.562971,0.543029,-0.527689
0.1178,0.017162,-0.004411,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004529,-1.576932,1.566194,0.4389,0.7337,0.1460,0.000000,0.524621,-0.521553,0.526155,-0.541495,0.526155,-0.509282
0.1346,0.016770,-0.004327,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004529,-1.576932,1.566194,0.4389,0.7337,0.1460,0.000000,0.524621,-0.521553,0.526155,-0.541495,0.526155,-0.509282
0.1513,0.016760,-0.004243,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005156,-1.576932,1.566194,0.2568,0.5267,0.1915,0.000000,0.509282,-0.507748,0.512350,-0.521553,0.512350,-0.498544
0.1681,0.016760,-0.004160,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005355,-1.576932,1.566194,-0.0061,0.3045,0.2384,0.000000,0.501612,-0.503146,0.507748,-0.510816,0.509282,-0.497010
0.1849,0.016793,-0.004076,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005372,-1.576932,1.566194,-0.0390,0.2582,0.3890,0.000000,0.501612,-0.501612,0.507748,-0.507748,0.509282,-0.497010
0.2016,0.016765,-0.003992,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005383,-1.576932,1.566194,-0.0254,0.2111,0.3214,0.000000,0.501612,-0.501612,0.506214,-0.507748,0.509282,-0.497010
0.2187,0.017023,-0.003907,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005395,-1.576932,1.566194,0.0129,0.2508,0.2767,0.000000,0.501612,-0.501612,0.506214,-0.507748,0.507748,-0.497010
0.2354,0.016770,-0.003823,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005395,-1.576932,1.566194,0.0129,0.2508,0.2767,0.000000,0.501612,-0.501612,0.506214,-0.507748,0.507748,-0.497010
0.2522,0.016750,-0.003739,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005381,-1.576932,1.566194,-0.0013,0.2986,0.3332,0.000000,0.501612,-0.501612,0.507748,-0.507748,0.507748,-0.497010
0.2689,0.016751,-0.003655,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005382,-1.576932,1.566194,-0.0294,0.2069,0.3273,0.000000,0.501612,-0.501612,0.506214,-0.507748,0.509282,-0.497010
0.2857,0.016754,-0.003572,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005370,-1.576932,1.566194,-0.0164,0.2686,0.2760,0.000000,0.501612,-0.501612,0.506214,-0.509282,0.509282,-0.497010
0.3024,0.016756,-0.003488,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005371,-1.576932,1.566194,-0.0177,0.2622,0.2813,0.000000,0.501612,-0.501612,0.506214,-0.509282,0.509282,-0.497010
0.3192,0.016755,-0.003404,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005371,-1.576932,1.566194,-0.0177,0.2622,0.2813,0.000000,0.501612,-0.501612,0.506214,-0.509282,0.509282,-0.497010
0.3360,0.016767,-0.003320,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005371,-1.576932,1.566194,-0.0177,0.2622,0.2813,0.000000,0.501612,-0.501612,0.506214,-0.509282,0.509282,-0.497010
