t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,0.000000,-0.349066,0.349066,0.0000,0.0000,0.0000,-0.002498,-0.188680,0.191748,0.4801,0.6981,0.2864,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.550699
0.0167,0.016748,0.000000,-0.345558,0.345558,0.0000,0.0000,0.0000,-0.002498,-0.188680,0.191748,0.4801,0.6981,0.2864,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.550699
0.0335,0.016746,0.000000,-0.342051,0.342051,0.0000,0.0000,0.0000,-0.002487,-0.179476,0.185612,0.4904,0.7483,0.2334,0.000000,0.572175,-0.561437,0.564505,-0.592117,0.575243,-0.550699
0.0502,0.016748,0.000000,-0.338543,0.338543,0.0000,0.0000,0.0000,-0.002500,-0.182544,0.185612,0.4788,0.6923,0.2926,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.550699
0.0670,0.016740,0.000000,-0.335037,0.335037,0.0000,0.0000,0.0000,-0.002472,-0.234699,0.231631,0.3805,0.6627,0.1797,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.553767
0.0837,0.016760,0.000000,-0.331527,0.331527,0.0000,0.0000,0.0000,-0.002449,-0.312932,0.305262,0.3803,0.6126,0.0850,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.555301
0.1005,0.016744,0.000000,-0.328020,0.328020,0.0000,0.0000,0.0000,-0.002413,-0.366621,0.358952,0.3309,0.5671,0.0417,0.000000,0.573709,-0.562971,0.564505,-0.590583,0.575243,-0.558369
0.1172,0.016743,0.000000,-0.324513,0.324513,0.0000,0.0000,0.0000,-0.002413,-0.366621,0.358952,0.3309,0.5671,0.0417,0.000000,0.573709,-0.562971,0.564505,-0.590583,0.575243,-0.558369
0.1340,0.016749,0.000000,-0.321005,0.321005,0.0000,0.0000,0.0000,-0.002392,-0.372757,0.365087,0.3364,0.5386,0.0465,0.000000,0.575243,-0.562971,0.564505,-0.590583,0.575243,-0.559903
0.1507,0.016743,0.000000,-0.317499,0.317499,0.0000,0.0000,0.0000,-0.002383,-0.354350,0.355884,0.3465,0.5924,-0.0078,0.000000,0.575243,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.1675,0.016743,0.000000,-0.313992,0.313992,0.0000,0.0000,0.0000,-0.002372,-0.339010,0.343612,0.3067,0.5890,0.0513,0.000000,0.576777,-0.561437,0.564505,-0.592117,0.575243,-0.561437
0.1842,0.016744,0.000000,-0.310485,0.310485,0.0000,0.0000,0.0000,-0.002372,-0.322136,0.328272,0.3393,0.5031,0.0458,0.000000,0.576777,-0.562971,0.564505,-0.590583,0.575243,-0.561437
