t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,0.000000,-0.349065,0.349065,0.0000,0.0000,0.0000,-0.002498,-0.176408,0.173340,0.3995,0.7143,0.2862,0.000000,0.572175,-0.559903,0.564505,-0.590583,0.575243,-0.552233
0.0168,0.016768,0.000000,-0.334432,0.334432,0.0000,0.0000,0.0000,-0.002498,-0.176408,0.173340,0.3995,0.7143,0.2862,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.553767
0.0336,0.016826,0.000000,-0.319748,0.319748,0.0000,0.0000,0.0000,-0.002472,-0.176408,0.173340,0.3888,0.6604,0.1804,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.553767
0.0503,0.016753,0.000000,-0.305128,0.305128,0.0000,0.0000,0.0000,-0.002488,-0.176408,0.173340,0.4397,0.6837,0.2448,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.552233
0.0671,0.016736,0.000000,-0.290523,0.290523,0.0000,0.0000,0.0000,-0.002460,-0.205553,0.200951,0.4238,0.6280,0.1316,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.0839,0.016772,0.000000,-0.275888,0.275888,0.0000,0.0000,0.0000,-0.002463,-0.271515,0.269981,0.4254,0.6338,0.1434,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.1011,0.017274,0.000000,-0.260813,0.260813,0.0000,0.0000,0.0000,-0.002451,-0.334408,0.329806,0.4358,0.6840,0.0884,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.553767
0.1179,0.016773,0.000000,-0.246175,0.246175,0.0000,0.0000,0.0000,-0.002451,-0.334408,0.329806,0.4358,0.6840,0.0884,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.553767
0.1347,0.016767,0.000000,-0.231544,0.231544,0.0000,0.0000,0.0000,-0.002466,-0.340544,0.335942,0.4844,0.6964,0.1475,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.552233
0.1514,0.016762,0.000000,-0.216916,0.216916,0.0000,0.0000,0.0000,-0.002451,-0.320602,0.319068,0.4296,0.6775,0.0880,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.553767
0.1682,0.016763,0.000000,-0.202288,0.202288,0.0000,0.0000,0.0000,-0.002453,-0.288388,0.291456,0.4353,0.6795,0.0942,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.553767
0.1850,0.016756,0.000000,-0.187665,0.187665,0.0000,0.0000,0.0000,-0.002453,-0.262311,0.265379,0.4353,0.6795,0.0942,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.553767
0.2017,0.016777,0.000000,-0.173025,0.173025,0.0000,0.0000,0.0000,-0.002451,-0.234699,0.240835,0.3745,0.6109,0.0939,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.555301
0.2185,0.016762,0.000000,-0.158398,0.158398,0.0000,0.0000,0.0000,-0.002451,-0.234699,0.240835,0.3745,0.6109,0.0939,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.555301
0.2352,0.016756,0.000000,-0.143775,0.143775,0.0000,0.0000,0.0000,-0.002401,-0.211689,0.214757,0.3421,0.6180,-0.0130,0.000000,0.573709,-0.562971,0.564505,-0.592117,0.575243,-0.558369
0.2520,0.016757,0.000000,-0.129152,0.129152,0.0000,0.0000,0.0000,-0.002382,-0.191748,0.196350,0.3459,0.5841,-0.0015,0.000000,0.575243,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.2688,0.016763,0.000000,-0.114523,0.114523,0.0000,0.0000,0.0000,-0.002371,-0.176408,0.181010,0.3352,0.5037,0.0513,0.000000,0.576777,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.2855,0.016754,0.000000,-0.099903,0.099903,0.0000,0.0000,0.0000,-0.002372,-0.162602,0.165670,0.3363,0.5120,0.0458,0.000000,0.576777,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.3027,0.017192,0.000000,-0.084900,0.084900,0.0000,0.0000,0.0000,-0.002372,-0.147262,0.148796,0.3361,0.5109,0.0466,0.000000,0.576777,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.3195,0.016764,0.000000,-0.070271,0.070271,0.0000,0.0000,0.0000,-0.002372,-0.147262,0.148796,0.3361,0.5109,0.0466,0.000000,0.576777,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.3362,0.016765,0.000000,-0.055640,0.055640,0.0000,0.0000,0.0000,-0.002372,-0.128854,0.130388,0.3361,0.5109,0.0466,0.000000,0.576777,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.3530,0.016751,0.000000,-0.041022,0.041022,0.0000,0.0000,0.0000,-0.002360,-0.110447,0.108913,0.3860,0.4956,0.1001,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.3698,0.016773,0.000000,-0.026385,0.026385,0.0000,0.0000,0.0000,-0.002361,-0.093573,0.093573,0.3808,0.4972,0.0945,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.3872,0.017415,0.000000,-0.011187,0.011187,0.0000,0.0000,0.0000,-0.002350,-0.078233,0.076699,0.3921,0.5478,0.0413,0.000000,0.578311,-0.562971,0.564505,-0.592117,0.575243,-0.561437
0.4042,0.017058,0.000000,-0.003699,0.003699,0.0000,0.0000,0.0000,-0.002362,-0.061359,0.058291,0.3802,0.4918,0.1006,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.4210,0.016761,0.000000,-0.018326,0.018326,0.0000,0.0000,0.0000,-0.002362,-0.061359,0.058291,0.3802,0.4918,0.1006,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.4378,0.016757,0.000000,-0.032949,0.032949,0.0000,0.0000,0.0000,-0.002361,-0.039884,0.039884,0.3814,0.4976,0.0944,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.4545,0.016751,0.000000,-0.047567,0.047567,0.0000,0.0000,0.0000,-0.002361,-0.016874,0.021476,0.3814,0.4976,0.0944,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.561437
