t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,-0.005000,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003124,-1.576932,1.566194,0.6228,0.5868,0.2312,0.000000,0.562971,-0.547631,0.550699,-0.570641,0.553767,-0.541495
0.0167,0.016746,-0.004665,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003015,-1.576932,1.566194,0.6711,0.5594,0.1355,0.000000,0.566039,-0.550699,0.552233,-0.573709,0.555301,-0.544563
0.0337,0.016997,-0.004325,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002950,-1.576932,1.566194,0.6446,0.5628,0.2521,0.000000,0.567573,-0.552233,0.555301,-0.573709,0.556835,-0.546097
0.0505,0.016750,-0.003990,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002770,-1.576932,1.566194,0.6868,0.6294,0.1874,0.000000,0.570641,-0.556835,0.559903,-0.578311,0.559903,-0.549165
0.0673,0.016766,-0.003655,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003099,-1.576932,1.566194,0.7220,0.4852,0.1404,0.000000,0.564505,-0.552233,0.552233,-0.570641,0.553767,-0.543029
0.0840,0.016742,-0.003320,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003099,-1.576932,1.566194,0.7220,0.4852,0.1404,0.000000,0.564505,-0.552233,0.552233,-0.570641,0.553767,-0.543029
0.1007,0.016740,-0.002985,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003788,-1.576932,1.566194,0.5695,0.5176,0.1436,0.000000,0.547631,-0.536893,0.538427,-0.555301,0.539961,-0.529223
0.1175,0.016745,-0.002650,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004531,-1.576932,1.566194,0.4349,0.4645,0.2979,0.000000,0.529223,-0.520019,0.523087,-0.536893,0.526155,-0.512350
0.1342,0.016760,-0.002315,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004867,-1.576932,1.566194,0.2571,0.3824,0.3329,0.000000,0.518486,-0.512350,0.516952,-0.524621,0.518486,-0.506214
0.1510,0.016758,-0.001980,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004881,-1.576932,1.566194,0.1546,0.3201,0.3291,0.000000,0.515418,-0.512350,0.516952,-0.521553,0.518486,-0.506214
0.1678,0.016745,-0.001645,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004868,-1.576932,1.566194,0.2154,0.3100,0.3817,0.000000,0.516952,-0.512350,0.516952,-0.521553,0.518486,-0.506214
0.1845,0.016738,-0.001310,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004868,-1.576932,1.566194,0.2154,0.3100,0.3817,0.000000,0.516952,-0.512350,0.516952,-0.521553,0.518486,-0.506214
