t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,0.000000,-0.174533,0.174533,0.0000,0.0000,0.0000,-0.002476,-0.003068,0.004602,0.3858,0.6692,0.1960,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.553767
0.0168,0.016755,0.000000,-0.172193,0.172193,0.0000,0.0000,0.0000,-0.002462,0.001534,0.003068,0.4294,0.6295,0.1366,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.0335,0.016755,0.000000,-0.169854,0.169854,0.0000,0.0000,0.0000,-0.002463,0.000000,0.000000,0.4248,0.6337,0.1428,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.0503,0.016764,0.000000,-0.167513,0.167513,0.0000,0.0000,0.0000,-0.002463,0.000000,0.000000,0.4248,0.6337,0.1428,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.0670,0.016756,0.000000,-0.165174,0.165174,0.0000,0.0000,0.0000,-0.002463,-0.044485,0.038350,0.4248,0.6337,0.1428,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.0838,0.016753,0.000000,-0.162835,0.162835,0.0000,0.0000,0.0000,-0.002463,-0.118117,0.111981,0.4248,0.6337,0.1428,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.1005,0.016761,0.000000,-0.160494,0.160494,0.0000,0.0000,0.0000,-0.002463,-0.181010,0.177942,0.4248,0.6337,0.1428,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.1173,0.016763,0.000000,-0.158154,0.158154,0.0000,0.0000,0.0000,-0.002438,-0.200951,0.197884,0.3861,0.6664,0.0351,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.555301
0.1341,0.016770,0.000000,-0.155812,0.155812,0.0000,0.0000,0.0000,-0.002428,-0.191748,0.191748,0.3406,0.6454,-0.0071,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.556835
0.1508,0.016749,0.000000,-0.153473,0.153473,0.0000,0.0000,0.0000,-0.002428,-0.191748,0.191748,0.3406,0.6454,-0.0071,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.556835
0.1676,0.016758,0.000000,-0.151134,0.151134,0.0000,0.0000,0.0000,-0.002405,-0.168738,0.176408,0.4453,0.6163,0.1048,0.000000,0.575243,-0.562971,0.564505,-0.592117,0.575243,-0.556835
0.1843,0.016757,0.000000,-0.148794,0.148794,0.0000,0.0000,0.0000,-0.002419,-0.156466,0.164136,0.4237,0.5687,0.1468,0.000000,0.575243,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.2011,0.016758,0.000000,-0.146454,0.146454,0.0000,0.0000,0.0000,-0.002406,-0.154932,0.153398,0.4758,0.5580,0.1962,0.000000,0.576777,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.2179,0.016762,0.000000,-0.144114,0.144114,0.0000,0.0000,0.0000,-0.002384,-0.158000,0.150330,0.4421,0.6123,0.1909,0.000000,0.578311,-0.561437,0.564505,-0.592117,0.575243,-0.558369
0.2346,0.016759,0.000000,-0.141774,0.141774,0.0000,0.0000,0.0000,-0.002384,-0.156466,0.147262,0.4421,0.6123,0.1909,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.559903
0.2514,0.016755,0.000000,-0.139434,0.139434,0.0000,0.0000,0.0000,-0.002360,-0.156466,0.147262,0.4743,0.4871,0.1923,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.559903
0.2681,0.016753,0.000000,-0.137095,0.137095,0.0000,0.0000,0.0000,-0.002363,-0.148796,0.145728,0.4709,0.5001,0.1922,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.559903
0.2849,0.016761,0.000000,-0.134755,0.134755,0.0000,0.0000,0.0000,-0.002362,-0.145728,0.145728,0.4714,0.4983,0.1922,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.559903
