t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,0.000000,-0.349066,0.349066,0.0000,0.0000,0.0000,-0.002475,-0.171806,0.168738,0.4455,0.7329,0.1844,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.552233
0.0168,0.016754,0.000000,-0.348481,0.348481,0.0000,0.0000,0.0000,-0.002488,-0.171806,0.168738,0.4338,0.6762,0.2444,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.552233
0.0335,0.016752,0.000000,-0.347896,0.347896,0.0000,0.0000,0.0000,-0.002473,-0.174874,0.171806,0.3852,0.6644,0.1847,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.553767
0.0502,0.016744,0.000000,-0.347312,0.347312,0.0000,0.0000,0.0000,-0.002462,-0.174874,0.171806,0.4295,0.6300,0.1378,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.0671,0.016827,0.000000,-0.346724,0.346724,0.0000,0.0000,0.0000,-0.002463,-0.243903,0.245437,0.4248,0.6336,0.1427,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.553767
0.0838,0.016742,0.000000,-0.346140,0.346140,0.0000,0.0000,0.0000,-0.002476,-0.317534,0.319068,0.3862,0.6688,0.1953,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.553767
0.1013,0.017468,0.000000,-0.345530,0.345530,0.0000,0.0000,0.0000,-0.002474,-0.317534,0.319068,0.3902,0.6652,0.1899,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.553767
0.1180,0.016747,0.000000,-0.344946,0.344946,0.0000,0.0000,0.0000,-0.002474,-0.317534,0.319068,0.3902,0.6652,0.1899,0.000000,0.572175,-0.561437,0.564505,-0.590583,0.575243,-0.553767
0.1348,0.016755,0.000000,-0.344361,0.344361,0.0000,0.0000,0.0000,-0.002450,-0.381961,0.377359,0.4395,0.6808,0.0836,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.553767
0.1515,0.016743,0.000000,-0.343776,0.343776,0.0000,0.0000,0.0000,-0.002440,-0.371223,0.366621,0.3846,0.6615,0.0412,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.555301
0.1683,0.016745,0.000000,-0.343192,0.343192,0.0000,0.0000,0.0000,-0.002428,-0.355884,0.354350,0.3407,0.6460,-0.0078,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.556835
0.1850,0.016751,0.000000,-0.342607,0.342607,0.0000,0.0000,0.0000,-0.002440,-0.343612,0.348214,0.3347,0.5968,0.0511,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.2019,0.016914,0.000000,-0.342017,0.342017,0.0000,0.0000,0.0000,-0.002440,-0.345146,0.342078,0.3462,0.6218,0.1518,0.000000,0.573709,-0.561437,0.564505,-0.590583,0.575243,-0.556835
0.2187,0.016746,0.000000,-0.341432,0.341432,0.0000,0.0000,0.0000,-0.002440,-0.345146,0.342078,0.3462,0.6218,0.1518,0.000000,0.573709,-0.561437,0.564505,-0.590583,0.575243,-0.556835
0.2354,0.016753,0.000000,-0.340847,0.340847,0.0000,0.0000,0.0000,-0.002391,-0.348214,0.342078,0.3950,0.6013,0.0347,0.000000,0.575243,-0.562971,0.564505,-0.592117,0.575243,-0.558369
0.2522,0.016747,0.000000,-0.340263,0.340263,0.0000,0.0000,0.0000,-0.002384,-0.346680,0.342078,0.4398,0.5878,0.1007,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.558369
0.2690,0.016764,0.000000,-0.339678,0.339678,0.0000,0.0000,0.0000,-0.002360,-0.343612,0.342078,0.4355,0.5560,0.0942,0.000000,0.578311,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.2857,0.016747,0.000000,-0.339093,0.339093,0.0000,0.0000,0.0000,-0.002374,-0.345146,0.342078,0.4252,0.5085,0.1486,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.559903
0.3026,0.016856,0.000000,-0.338505,0.338505,0.0000,0.0000,0.0000,-0.002373,-0.343612,0.342078,0.4263,0.5134,0.1429,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.559903
0.3193,0.016744,0.000000,-0.337920,0.337920,0.0000,0.0000,0.0000,-0.002373,-0.343612,0.342078,0.4263,0.5134,0.1429,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.559903
0.3361,0.016752,0.000000,-0.337335,0.337335,0.0000,0.0000,0.0000,-0.002360,-0.343612,0.340544,0.3766,0.4953,0.0900,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.3528,0.016746,0.000000,-0.336751,0.336751,0.0000,0.0000,0.0000,-0.002350,-0.343612,0.342078,0.4316,0.4816,0.1494,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.3696,0.016773,0.000000,-0.336165,0.336165,0.0000,0.0000,0.0000,-0.002339,-0.343612,0.340544,0.4366,0.5338,0.0894,0.000000,0.579845,-0.562971,0.564505,-0.592117,0.575243,-0.561437
0.3863,0.016745,0.000000,-0.335581,0.335581,0.0000,0.0000,0.0000,-0.002365,-0.343612,0.340544,0.4748,0.4952,0.2029,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.559903
0.4031,0.016769,0.000000,-0.334996,0.334996,0.0000,0.0000,0.0000,-0.002349,-0.343612,0.340544,0.4213,0.4816,0.1376,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.4198,0.016744,0.000000,-0.334411,0.334411,0.0000,0.0000,0.0000,-0.002349,-0.343612,0.340544,0.4213,0.4816,0.1376,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.4366,0.016752,0.000000,-0.333826,0.333826,0.0000,0.0000,0.0000,-0.002351,-0.343612,0.340544,0.3879,0.5494,0.0368,0.000000,0.578311,-0.562971,0.564505,-0.592117,0.575243,-0.561437
0.4533,0.016741,0.000000,-0.333242,0.333242,0.0000,0.0000,0.0000,-0.002339,-0.343612,0.340544,0.4412,0.5267,0.1012,0.000000,0.579845,-0.562971,0.564505,-0.592117,0.575243,-0.561437
0.4701,0.016765,0.000000,-0.332657,0.332657,0.0000,0.0000,0.0000,-0.002340,-0.343612,0.340544,0.4356,0.5291,0.0945,0.000000,0.579845,-0.562971,0.564505,-0.592117,0.575243,-0.561437
0.4868,0.016747,0.000000,-0.332072,0.332072,0.0000,0.0000,0.0000,-0.002365,-0.343612,0.340544,0.4359,0.5621,0.0948,0.000000,0.578311,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.5036,0.016776,0.000000,-0.331487,0.331487,0.0000,0.0000,0.0000,-0.002365,-0.343612,0.340544,0.4359,0.5621,0.0948,0.000000,0.578311,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.5204,0.016742,0.000000,-0.330902,0.330902,0.0000,0.0000,0.0000,-0.002361,-0.343612,0.339010,0.3756,0.4903,0.0950,0.000000,0.578311,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.5371,0.016752,0.000000,-0.330317,0.330317,0.0000,0.0000,0.0000,-0.002338,-0.343612,0.337476,0.4425,0.5329,0.0951,0.000000,0.579845,-0.562971,0.564505,-0.592117,0.575243,-0.561437
0.5538,0.016743,0.000000,-0.329733,0.329733,0.0000,0.0000,0.0000,-0.002340,-0.343612,0.335942,0.4355,0.5285,0.0951,0.000000,0.579845,-0.562971,0.564505,-0.592117,0.575243,-0.561437
0.5706,0.016766,0.000000,-0.329148,0.329148,0.0000,0.0000,0.0000,-0.002352,-0.342078,0.335942,0.4254,0.4782,0.1488,0.000000,0.579845,-0.562971,0.564505,-0.590583,0.575243,-0.561437
0.5874,0.016743,0.000000,-0.328563,0.328563,0.0000,0.0000,0.0000,-0.002351,-0.340544,0.335942,0.3874,0.5498,0.0357,0.000000,0.578311,-0.562971,0.564505,-0.592117,0.575243,-0.561437
