t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000002,0.000000,-1.745329,1.745329,0.0000,0.0000,0.0000,-0.002520,-1.612214,1.606078,0.2730,0.8016,0.0927,0.000000,0.567573,-0.559903,0.564505,-0.592117,0.575243,-0.552233
0.0168,0.016759,0.000000,-1.742989,1.742989,0.0000,0.0000,0.0000,-0.002520,-1.612214,1.606078,0.2730,0.8016,0.0927,0.000000,0.567573,-0.559903,0.564505,-0.592117,0.575243,-0.552233
0.0335,0.016772,0.000000,-1.740647,1.740647,0.0000,0.0000,0.0000,-0.002520,-1.612214,1.606078,0.2730,0.8016,0.0927,0.000000,0.567573,-0.559903,0.564505,-0.592117,0.575243,-0.552233
0.0503,0.016762,0.000000,-1.738307,1.738307,0.0000,0.0000,0.0000,-0.002520,-1.616816,1.612214,0.2730,0.8016,0.0927,0.000000,0.567573,-0.559903,0.564505,-0.592117,0.575243,-0.552233
0.0671,0.016769,0.000000,-1.735965,1.735965,0.0000,0.0000,0.0000,-0.002495,-1.661301,1.659767,0.2735,0.7689,0.0924,0.000000,0.569107,-0.559903,0.564505,-0.592117,0.575243,-0.553767
0.0838,0.016754,0.000000,-1.733626,1.733626,0.0000,0.0000,0.0000,-0.002499,-1.742602,1.736466,0.3731,0.7743,0.1996,0.000000,0.570641,-0.559903,0.564505,-0.592117,0.575243,-0.552233
0.1006,0.016740,0.000000,-1.731289,1.731289,0.0000,0.0000,0.0000,-0.002498,-1.774816,1.768680,0.3627,0.7738,0.1884,0.000000,0.570641,-0.559903,0.564505,-0.592117,0.575243,-0.552233
0.1173,0.016769,0.000000,-1.728947,1.728947,0.0000,0.0000,0.0000,-0.002485,-1.776350,1.770214,0.3535,0.6898,0.2437,0.000000,0.572175,-0.559903,0.564505,-0.590583,0.575243,-0.553767
0.1341,0.016771,0.000000,-1.726606,1.726606,0.0000,0.0000,0.0000,-0.002485,-1.776350,1.770214,0.3535,0.6898,0.2437,0.000000,0.572175,-0.559903,0.564505,-0.590583,0.575243,-0.553767
0.1508,0.016736,0.000000,-1.724269,1.724269,0.0000,0.0000,0.0000,-0.002475,-1.767146,1.765612,0.3650,0.7494,0.1841,0.000000,0.572175,-0.559903,0.564505,-0.592117,0.575243,-0.553767
0.1676,0.016759,0.000000,-1.721929,1.721929,0.0000,0.0000,0.0000,-0.002476,-1.757942,1.761010,0.3638,0.7432,0.1904,0.000000,0.572175,-0.559903,0.564505,-0.592117,0.575243,-0.553767
0.1843,0.016758,0.000000,-1.719589,1.719589,0.0000,0.0000,0.0000,-0.002450,-1.750272,1.757942,0.3534,0.6906,0.0832,0.000000,0.572175,-0.561437,0.564505,-0.592117,0.575243,-0.555301
0.2011,0.016762,0.000000,-1.717249,1.717249,0.0000,0.0000,0.0000,-0.002439,-1.747204,1.754874,0.3049,0.6785,0.0410,0.000000,0.572175,-0.561437,0.564505,-0.592117,0.575243,-0.556835
0.2179,0.016753,0.000000,-1.714910,1.714910,0.0000,0.0000,0.0000,-0.002439,-1.747204,1.754874,0.3049,0.6785,0.0410,0.000000,0.572175,-0.561437,0.564505,-0.592117,0.575243,-0.556835
0.2346,0.016780,0.000000,-1.712567,1.712567,0.0000,0.0000,0.0000,-0.002439,-1.744136,1.751806,0.3385,0.5934,0.0460,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.556835
0.2514,0.016752,0.000000,-1.710228,1.710228,0.0000,0.0000,0.0000,-0.002428,-1.739534,1.750272,0.3455,0.6531,-0.0083,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.556835
0.2682,0.016780,0.000000,-1.707885,1.707885,0.0000,0.0000,0.0000,-0.002429,-1.738000,1.747204,0.3448,0.6468,-0.0026,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.556835
0.2850,0.016830,0.000000,-1.705535,1.705535,0.0000,0.0000,0.0000,-0.002416,-1.736466,1.744136,0.2953,0.6300,-0.0566,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.558369
0.3018,0.016766,0.000000,-1.703194,1.703194,0.0000,0.0000,0.0000,-0.002416,-1.736466,1.744136,0.2953,0.6300,-0.0566,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.558369
0.3185,0.016747,0.000000,-1.700855,1.700855,0.0000,0.0000,0.0000,-0.002417,-1.736466,1.742602,0.3005,0.6317,-0.0510,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.558369
0.3353,0.016770,0.000000,-1.698514,1.698514,0.0000,0.0000,0.0000,-0.002428,-1.736466,1.741068,0.2893,0.5808,0.0022,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.558369
0.3520,0.016753,0.000000,-1.696175,1.696175,0.0000,0.0000,0.0000,-0.002414,-1.736466,1.741068,0.2409,0.5687,-0.0568,0.000000,0.572175,-0.562971,0.564505,-0.590583,0.575243,-0.559903
0.3688,0.016758,0.000000,-1.693835,1.693835,0.0000,0.0000,0.0000,-0.002404,-1.734932,1.741068,0.2566,0.6207,-0.1045,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.3856,0.016753,0.000000,-1.691496,1.691496,0.0000,0.0000,0.0000,-0.002405,-1.734932,1.741068,0.2550,0.6153,-0.0995,0.000000,0.572175,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.4023,0.016764,0.000000,-1.689155,1.689155,0.0000,0.0000,0.0000,-0.002405,-1.733398,1.741068,0.2550,0.6153,-0.0995,0.000000,0.573709,-0.562971,0.564505,-0.590583,0.575243,-0.559903
0.4191,0.016748,0.000000,-1.686817,1.686817,0.0000,0.0000,0.0000,-0.002405,-1.733398,1.741068,0.2944,0.5493,0.0075,0.000000,0.573709,-0.562971,0.564505,-0.590583,0.575243,-0.559903
0.4358,0.016754,0.000000,-1.684477,1.684477,0.0000,0.0000,0.0000,-0.002381,-1.728796,1.741068,0.3509,0.5912,-0.0037,0.000000,0.575243,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.4526,0.016753,0.000000,-1.682138,1.682138,0.0000,0.0000,0.0000,-0.002372,-1.722660,1.741068,0.3949,0.5712,0.0513,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.4693,0.016762,0.000000,-1.679798,1.679798,0.0000,0.0000,0.0000,-0.002397,-1.718058,1.738000,0.3404,0.5581,0.1524,0.000000,0.576777,-0.561437,0.564505,-0.590583,0.575243,-0.559903
0.4861,0.016763,0.000000,-1.677457,1.677457,0.0000,0.0000,0.0000,-0.002382,-1.710389,1.730330,0.3853,0.5239,0.0887,0.000000,0.576777,-0.562971,0.564505,-0.590583,0.575243,-0.559903
0.5029,0.016770,0.000000,-1.675115,1.675115,0.0000,0.0000,0.0000,-0.002382,-1.710389,1.730330,0.3853,0.5239,0.0887,0.000000,0.576777,-0.562971,0.564505,-0.590583,0.575243,-0.559903
0.5196,0.016758,0.000000,-1.672776,1.672776,0.0000,0.0000,0.0000,-0.002372,-1.705787,1.718058,0.3913,0.5782,0.0416,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.5364,0.016765,0.000000,-1.670435,1.670435,0.0000,0.0000,0.0000,-0.002373,-1.702719,1.707321,0.3907,0.5726,0.0465,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.5531,0.016749,0.000000,-1.668096,1.668096,0.0000,0.0000,0.0000,-0.002373,-1.699651,1.699651,0.3907,0.5726,0.0465,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.5699,0.016754,0.000000,-1.665757,1.665757,0.0000,0.0000,0.0000,-0.002373,-1.698117,1.693515,0.3907,0.5726,0.0465,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.5867,0.016762,0.000000,-1.663416,1.663416,0.0000,0.0000,0.0000,-0.002373,-1.698117,1.693515,0.3907,0.5726,0.0465,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.6034,0.016761,0.000000,-1.661076,1.661076,0.0000,0.0000,0.0000,-0.002386,-1.696583,1.690447,0.3516,0.6087,0.0992,0.000000,0.576777,-0.561437,0.564505,-0.592117,0.575243,-0.559903
0.6202,0.016754,0.000000,-1.658737,1.658737,0.0000,0.0000,0.0000,-0.002372,-1.695049,1.690447,0.3948,0.5694,0.0405,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.6369,0.016751,0.000000,-1.656398,1.656398,0.0000,0.0000,0.0000,-0.002373,-1.695049,1.690447,0.3903,0.5735,0.0467,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.6537,0.016752,0.000000,-1.654059,1.654059,0.0000,0.0000,0.0000,-0.002373,-1.695049,1.690447,0.3903,0.5735,0.0467,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.6708,0.017076,0.000000,-1.651675,1.651675,0.0000,0.0000,0.0000,-0.002373,-1.695049,1.688913,0.3903,0.5735,0.0467,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.6875,0.016759,0.000000,-1.649335,1.649335,0.0000,0.0000,0.0000,-0.002373,-1.695049,1.688913,0.3903,0.5735,0.0467,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.7043,0.016756,0.000000,-1.646995,1.646995,0.0000,0.0000,0.0000,-0.002373,-1.695049,1.688913,0.3903,0.5735,0.0467,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.7210,0.016749,0.000000,-1.644657,1.644657,0.0000,0.0000,0.0000,-0.002373,-1.695049,1.688913,0.3903,0.5735,0.0467,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.7378,0.016751,0.000000,-1.642318,1.642318,0.0000,0.0000,0.0000,-0.002373,-1.693515,1.688913,0.3903,0.5735,0.0467,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.7547,0.016917,0.000000,-1.639956,1.639956,0.0000,0.0000,0.0000,-0.002373,-1.688913,1.688913,0.3903,0.5735,0.0467,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.7717,0.017012,0.000000,-1.637580,1.637580,0.0000,0.0000,0.0000,-0.002373,-1.679709,1.688913,0.3903,0.5735,0.0467,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.7885,0.016767,0.000000,-1.635239,1.635239,0.0000,0.0000,0.0000,-0.002373,-1.667437,1.687379,0.3903,0.5735,0.0467,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.8053,0.016875,0.000000,-1.632883,1.632883,0.0000,0.0000,0.0000,-0.002373,-1.667437,1.687379,0.3903,0.5735,0.0467,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.8221,0.016776,0.000000,-1.630541,1.630541,0.0000,0.0000,0.0000,-0.002386,-1.662835,1.684311,0.3516,0.6086,0.0992,0.000000,0.576777,-0.561437,0.564505,-0.592117,0.575243,-0.559903
0.8389,0.016756,0.000000,-1.628201,1.628201,0.0000,0.0000,0.0000,-0.002383,-1.658233,1.678175,0.3841,0.5186,0.0943,0.000000,0.576777,-0.562971,0.564505,-0.590583,0.575243,-0.559903
0.8556,0.016748,0.000000,-1.625862,1.625862,0.0000,0.0000,0.0000,-0.002372,-1.655165,1.668971,0.3914,0.5788,0.0410,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.8724,0.016754,0.000000,-1.623523,1.623523,0.0000,0.0000,0.0000,-0.002373,-1.653631,1.659767,0.3907,0.5725,0.0466,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.8891,0.016765,0.000000,-1.621182,1.621182,0.0000,0.0000,0.0000,-0.002373,-1.653631,1.656699,0.3907,0.5725,0.0466,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.9059,0.016759,0.000000,-1.618842,1.618842,0.0000,0.0000,0.0000,-0.002373,-1.653631,1.656699,0.3907,0.5725,0.0466,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.9227,0.016761,0.000000,-1.616502,1.616502,0.0000,0.0000,0.0000,-0.002373,-1.653631,1.655165,0.3907,0.5725,0.0466,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.9394,0.016751,0.000000,-1.614163,1.614163,0.0000,0.0000,0.0000,-0.002373,-1.653631,1.652097,0.3907,0.5725,0.0466,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.9562,0.016759,0.000000,-1.611823,1.611823,0.0000,0.0000,0.0000,-0.002373,-1.653631,1.649029,0.3907,0.5725,0.0466,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.9729,0.016761,0.000000,-1.609483,1.609483,0.0000,0.0000,0.0000,-0.002373,-1.650563,1.647495,0.3907,0.5725,0.0466,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
0.9897,0.016774,0.000000,-1.607141,1.607141,0.0000,0.0000,0.0000,-0.002373,-1.647495,1.647495,0.3907,0.5725,0.0466,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
1.0065,0.016763,0.000000,-1.604800,1.604800,0.0000,0.0000,0.0000,-0.002373,-1.647495,1.647495,0.3907,0.5725,0.0466,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
1.0232,0.016764,0.000000,-1.602459,1.602459,0.0000,0.0000,0.0000,-0.002385,-1.641359,1.647495,0.3800,0.5224,0.0998,0.000000,0.576777,-0.562971,0.564505,-0.590583,0.575243,-0.559903
1.0400,0.016768,0.000000,-1.600118,1.600118,0.0000,0.0000,0.0000,-0.002372,-1.638291,1.647495,0.3918,0.5784,0.0405,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
1.0568,0.016759,0.000000,-1.597778,1.597778,0.0000,0.0000,0.0000,-0.002373,-1.638291,1.647495,0.3906,0.5725,0.0467,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
1.0737,0.016992,0.000000,-1.595406,1.595406,0.0000,0.0000,0.0000,-0.002373,-1.638291,1.645961,0.3906,0.5725,0.0467,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
1.0905,0.016755,0.000000,-1.593066,1.593066,0.0000,0.0000,0.0000,-0.002373,-1.638291,1.645961,0.3906,0.5725,0.0467,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
1.1073,0.016762,0.000000,-1.590726,1.590726,0.0000,0.0000,0.0000,-0.002373,-1.638291,1.644427,0.3906,0.5725,0.0467,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
1.1240,0.016754,0.000000,-1.588386,1.588386,0.0000,0.0000,0.0000,-0.002373,-1.630622,1.629088,0.3906,0.5725,0.0467,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
1.1408,0.016766,0.000000,-1.586045,1.586045,0.0000,0.0000,0.0000,-0.002373,-1.622952,1.622952,0.3906,0.5725,0.0467,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
1.1575,0.016748,0.000000,-1.583707,1.583707,0.0000,0.0000,0.0000,-0.002373,-1.616816,1.618350,0.3906,0.5725,0.0467,0.000000,0.576777,-0.562971,0.564505,-0.592117,0.575243,-0.559903
1.1743,0.016772,0.000000,-1.581365,1.581365,0.0000,0.0000,0.0000,-0.002373,-1.612214,1.613748,0.3906,0.5725,0.0467,0.000000,0.576777,-0.561437,0.564505,-0.592117,0.575243,-0.559903
1.1911,0.016759,0.000000,-1.579025,1.579025,0.0000,0.0000,0.0000,-0.002386,-1.612214,1.613748,0.3516,0.6087,0.0992,0.000000,0.576777,-0.561437,0.564505,-0.592117,0.575243,-0.559903
1.2078,0.016753,0.000000,-1.576686,1.576686,0.0000,0.0000,0.0000,-0.002385,-1.612214,1.610680,0.3556,0.6049,0.0937,0.000000,0.576777,-0.561437,0.564505,-0.592117,0.575243,-0.559903
