t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,-0.005000,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.002908,-1.573864,1.566194,0.6838,1.1209,0.0464,0.000000,0.566039,-0.550699,0.561437,-0.581379,0.552233,-0.546097
0.0168,0.016775,-0.004966,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.002908,-1.573864,1.566194,0.6838,1.1209,0.0464,0.000000,0.566039,-0.550699,0.561437,-0.581379,0.552233,-0.546097
0.0335,0.016759,-0.004933,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.002852,-1.573864,1.566194,0.7252,1.1531,-0.0022,0.000000,0.567573,-0.552233,0.562971,-0.582913,0.552233,-0.547631
0.0503,0.016756,-0.004899,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.002721,-1.573864,1.566194,0.8111,1.0961,-0.1561,0.000000,0.570641,-0.556835,0.564505,-0.585981,0.553767,-0.550699
0.0671,0.016763,-0.004866,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.002734,-1.573864,1.566194,0.8021,1.1020,-0.1400,0.000000,0.570641,-0.556835,0.564505,-0.585981,0.553767,-0.550699
0.0838,0.016758,-0.004832,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.003527,-1.573864,1.566194,0.6828,0.8997,-0.1413,0.000000,0.553767,-0.541495,0.547631,-0.566039,0.538427,-0.536893
0.1006,0.016763,-0.004799,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.004307,-1.573864,1.566194,0.5342,0.8192,-0.0888,0.000000,0.533825,-0.524621,0.530757,-0.546097,0.523087,-0.520019
0.1173,0.016757,-0.004765,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.004307,-1.573864,1.566194,0.5342,0.8192,-0.0888,0.000000,0.533825,-0.524621,0.530757,-0.546097,0.523087,-0.520019
0.1341,0.016756,-0.004732,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005092,-1.573864,1.566194,0.3978,0.5714,0.0611,0.000000,0.515418,-0.507748,0.512350,-0.524621,0.509282,-0.503146
0.1508,0.016755,-0.004698,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005500,-1.573864,1.566194,0.1297,0.3186,0.0966,0.000000,0.501612,-0.500078,0.503146,-0.509282,0.503146,-0.495476
0.1676,0.016767,-0.004665,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005584,-1.573864,1.566194,-0.0937,0.1880,0.2995,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.1844,0.016759,-0.004631,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005575,-1.573864,1.566194,-0.1307,0.1318,0.2785,0.000000,0.497010,-0.497010,0.501612,-0.501612,0.504680,-0.495476
0.2011,0.016765,-0.004598,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005577,-1.573864,1.566194,-0.0664,0.2072,0.2805,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.2179,0.016758,-0.004564,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005577,-1.573864,1.566194,-0.0664,0.2072,0.2805,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.2346,0.016753,-0.004531,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005577,-1.573864,1.566194,-0.0731,0.1993,0.2803,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.2514,0.016755,-0.004497,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005577,-1.573864,1.566194,-0.0722,0.2004,0.2804,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.2682,0.016762,-0.004464,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005577,-1.573864,1.566194,-0.0722,0.2004,0.2804,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.2849,0.016756,-0.004430,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005577,-1.573864,1.566194,-0.0722,0.2004,0.2804,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.3017,0.016773,-0.004397,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005577,-1.573864,1.566194,-0.0722,0.2004,0.2804,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.3185,0.016761,-0.004363,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005577,-1.573864,1.566194,-0.0722,0.2004,0.2804,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.3352,0.016758,-0.004330,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005577,-1.573864,1.566194,-0.0722,0.2004,0.2804,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.3520,0.016756,-0.004296,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005577,-1.573864,1.566194,-0.0722,0.2004,0.2804,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.3687,0.016758,-0.004263,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005577,-1.573864,1.566194,-0.0722,0.2004,0.2804,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.3854,0.016718,-0.004229,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005564,-1.573864,1.566194,-0.0325,0.1650,0.2288,0.000000,0.497010,-0.498544,0.501612,-0.503146,0.504680,-0.493942
0.4022,0.016760,-0.004196,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005564,-1.573864,1.566194,-0.0325,0.1650,0.2288,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.4190,0.016757,-0.004162,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005578,-1.573864,1.566194,-0.0766,0.2037,0.2857,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.4357,0.016754,-0.004129,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005576,-1.573864,1.566194,-0.0721,0.1997,0.2798,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.4526,0.016915,-0.004095,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005576,-1.573864,1.566194,-0.0721,0.1997,0.2798,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.4694,0.016761,-0.004061,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005576,-1.573864,1.566194,-0.0721,0.1997,0.2798,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.4863,0.016908,-0.004027,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005576,-1.573864,1.566194,-0.0721,0.1997,0.2798,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.5031,0.016818,-0.003994,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005576,-1.573864,1.566194,-0.0721,0.1997,0.2798,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.5199,0.016750,-0.003960,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005576,-1.573864,1.566194,-0.0721,0.1997,0.2798,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.5366,0.016750,-0.003927,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005576,-1.573864,1.566194,-0.0721,0.1997,0.2798,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.5534,0.016755,-0.003893,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005576,-1.573864,1.566194,-0.0721,0.1997,0.2798,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.5701,0.016751,-0.003860,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005576,-1.573864,1.566194,-0.0721,0.1997,0.2798,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
0.5869,0.016757,-0.003826,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005576,-1.573864,1.566194,-0.0721,0.1997,0.2798,0.000000,0.497010,-0.497010,0.501612,-0.503146,0.504680,-0.493942
