t,loop_dt,cmd_ant_l,cmd_ant_r,pres_ant_l,pres_ant_r,pres_z,pres_roll,pres_pitch,pres_yaw
0.0000,0.000001,-0.349066,0.349066,-0.174874,0.173340,-0.001880,2.9758,1.4461,-0.3194
0.0168,0.016760,-0.348522,0.348522,-0.176408,0.173340,-0.001880,2.9758,1.4461,-0.3194
0.0335,0.016748,-0.346894,0.346894,-0.176408,0.174874,-0.001880,2.9758,1.4461,-0.3194
0.0503,0.016757,-0.344192,0.344192,-0.276117,0.279185,-0.001880,2.9758,1.4461,-0.3194
0.0671,0.016871,-0.340404,0.340404,-0.375825,0.372757,-0.001880,2.9758,1.4461,-0.3194
0.0839,0.016754,-0.335604,0.335604,-0.375825,0.372757,-0.001880,2.9758,1.4461,-0.3194
0.1006,0.016747,-0.329804,0.329804,-0.362019,0.357418,-0.001868,2.9677,1.6691,-0.2609
0.1174,0.016750,-0.323036,0.323036,-0.334408,0.331340,-0.001830,2.9748,1.4553,-0.3272
0.1341,0.016745,-0.315345,0.315345,-0.352816,0.348214,-0.001834,2.9245,1.5656,-0.2111
0.1509,0.016759,-0.306771,0.306771,-0.323670,0.322136,-0.001833,2.9213,1.5688,-0.3289
0.1676,0.016746,-0.297380,0.297380,-0.329806,0.325204,-0.001844,2.9181,1.5040,-0.1576
0.1846,0.016947,-0.287098,0.287098,-0.329806,0.325204,-0.001844,2.9181,1.5040,-0.1576
0.2013,0.016753,-0.276228,0.276228,-0.326738,0.323670,-0.001843,2.9185,1.5108,-0.1754
0.2181,0.016751,-0.264727,0.264727,-0.303728,0.302194,-0.001819,2.8809,1.5412,-0.2810
0.2348,0.016760,-0.252657,0.252657,-0.306796,0.303728,-0.001835,2.9342,1.5566,-0.2159
0.2516,0.016760,-0.240100,0.240100,-0.283786,0.283786,-0.001833,2.9287,1.5550,-0.2227
0.2683,0.016739,-0.227151,0.227151,-0.259243,0.257709,-0.001833,2.9287,1.5550,-0.2227
0.2851,0.016761,-0.213857,0.213857,-0.259243,0.257709,-0.001833,2.9287,1.5550,-0.2227
0.3019,0.016747,-0.200328,0.200328,-0.259243,0.257709,-0.001833,2.9287,1.5550,-0.2227
0.3186,0.016752,-0.186635,0.186635,-0.243903,0.243903,-0.001833,2.9287,1.5550,-0.2227
0.3354,0.016745,-0.172873,0.172873,-0.227029,0.225495,-0.001833,2.9287,1.5550,-0.2227
0.3521,0.016761,-0.159108,0.159108,-0.205553,0.205553,-0.001833,2.9287,1.5550,-0.2227
0.3689,0.016742,-0.145454,0.145454,-0.181010,0.182544,-0.001833,2.9287,1.5550,-0.2227
0.3856,0.016761,-0.131966,0.131966,-0.181010,0.182544,-0.001833,2.9287,1.5550,-0.2227
0.4024,0.016749,-0.118752,0.118752,-0.174874,0.171806,-0.001833,2.9287,1.5550,-0.2227
0.4191,0.016745,-0.105889,0.105889,-0.168738,0.164136,-0.001833,2.9287,1.5550,-0.2227
0.4359,0.016745,-0.093454,0.093454,-0.145728,0.145728,-0.001833,2.9287,1.5550,-0.2227
0.4526,0.016756,-0.081515,0.081515,-0.127320,0.124252,-0.001833,2.9287,1.5550,-0.2227
0.4694,0.016746,-0.070163,0.070163,-0.105845,0.105845,-0.001833,2.9287,1.5550,-0.2227
