t,loop_dt,cmd_ant_l,cmd_ant_r,pres_ant_l,pres_ant_r,pres_z,pres_roll,pres_pitch,pres_yaw
1.1893,0.020089,-0.310390,0.310390,-0.279185,0.279185,-0.002131,2.2618,2.0816,0.3560
1.2094,0.020089,-0.320139,0.320139,-0.292990,0.291456,-0.002131,2.2618,2.0816,0.3560
1.2295,0.020096,-0.328586,0.328586,-0.306796,0.302194,-0.002131,2.2618,2.0816,0.3560
1.2496,0.020095,-0.335653,0.335653,-0.319068,0.316000,-0.002141,2.2128,2.0958,0.3017
1.2697,0.020098,-0.341276,0.341276,-0.326738,0.323670,-0.002130,2.2675,2.0799,0.3623
1.2898,0.020086,-0.345403,0.345403,-0.331340,0.328272,-0.002131,2.2618,2.0816,0.3560
1.3099,0.020091,-0.348000,0.348000,-0.337476,0.339010,-0.002131,2.2618,2.0816,0.3560
1.3300,0.020094,-0.349044,0.349044,-0.346680,0.343612,-0.002141,2.2128,2.0958,0.3017
1.3501,0.020089,-0.348524,0.348524,-0.348214,0.343612,-0.002140,2.2179,2.0943,0.3074
1.3701,0.020096,-0.346446,0.346446,-0.348214,0.348214,-0.002130,2.2670,2.0800,0.3617
1.3902,0.020089,-0.342828,0.342828,-0.351282,0.348214,-0.002142,2.2123,2.0959,0.3011
1.4104,0.020118,-0.337695,0.337695,-0.351282,0.348214,-0.002130,2.2675,2.0799,0.3623
1.4304,0.020089,-0.331107,0.331107,-0.348214,0.345146,-0.002131,2.2618,2.0816,0.3560
1.4505,0.020089,-0.323117,0.323117,-0.345146,0.343612,-0.002131,2.2618,2.0816,0.3560
1.4706,0.020098,-0.313791,0.313791,-0.343612,0.340544,-0.002131,2.2618,2.0816,0.3560
1.4907,0.020083,-0.303226,0.303226,-0.342078,0.339010,-0.002131,2.2618,2.0816,0.3560
1.5108,0.020088,-0.291506,0.291506,-0.339010,0.334408,-0.002131,2.2618,2.0816,0.3560
1.5309,0.020088,-0.278739,0.278739,-0.331340,0.329806,-0.002131,2.2618,2.0816,0.3560
1.5510,0.020089,-0.265038,0.265038,-0.319068,0.319068,-0.002141,2.2128,2.0958,0.3017
1.5711,0.020098,-0.250519,0.250519,-0.305262,0.308330,-0.002140,2.2179,2.0943,0.3074
1.5912,0.020085,-0.235330,0.235330,-0.288388,0.294524,-0.002130,2.2670,2.0800,0.3617
1.6113,0.020088,-0.219594,0.219594,-0.276117,0.280718,-0.002118,2.2125,2.0626,0.3020
1.6313,0.020083,-0.203459,0.203459,-0.262311,0.265379,-0.002133,2.2675,2.0833,0.3623
1.6514,0.020084,-0.187064,0.187064,-0.248505,0.250039,-0.002131,2.2618,2.0812,0.3560
1.6715,0.020105,-0.170540,0.170540,-0.231631,0.234699,-0.002141,2.2128,2.0958,0.3017
1.6916,0.020092,-0.154062,0.154062,-0.214757,0.219359,-0.002130,2.2675,2.0799,0.3623
1.7117,0.020096,-0.137764,0.137764,-0.197884,0.204019,-0.002131,2.2618,2.0816,0.3560
1.7321,0.020343,-0.121602,0.121602,-0.177942,0.185612,-0.002121,2.2744,2.1314,0.3031
1.7522,0.020117,-0.106096,0.106096,-0.165670,0.170272,-0.002132,2.2611,2.0762,0.3621
1.7723,0.020114,-0.091208,0.091208,-0.150330,0.153398,-0.002131,2.2625,2.0819,0.3560
1.7924,0.020096,-0.077080,0.077080,-0.134990,0.133456,-0.002131,2.2625,2.0819,0.3560
1.8125,0.020109,-0.063817,0.063817,-0.118117,0.116583,-0.002131,2.2625,2.0819,0.3560
1.8328,0.020327,-0.051420,0.051420,-0.101243,0.099709,-0.002118,2.2129,2.0624,0.3026
1.8529,0.020094,-0.040275,0.040275,-0.085903,0.084369,-0.002133,2.2675,2.0834,0.3622
1.8730,0.020098,-0.030330,0.030330,-0.070563,0.070563,-0.002131,2.2618,2.0812,0.3560
1.8933,0.020283,-0.021605,0.021605,-0.058291,0.056757,-0.002131,2.2618,2.0812,0.3560
1.9134,0.020082,-0.014341,0.014341,-0.042951,0.044485,-0.002141,2.2128,2.0958,0.3017
1.9335,0.020095,-0.008508,0.008508,-0.030680,0.033748,-0.002130,2.2675,2.0799,0.3623
1.9536,0.020084,-0.004164,0.004164,-0.019942,0.024544,-0.002131,2.2618,2.0816,0.3560
1.9736,0.020084,-0.001345,0.001345,-0.015340,0.015340,-0.002118,2.2130,2.0624,0.3026
1.9937,0.020081,-0.000076,0.000076,-0.015340,0.006136,-0.002133,2.2675,2.0834,0.3622
2.0138,0.020091,-0.000369,0.000369,-0.010738,0.003068,-0.002131,2.2618,2.0812,0.3560
2.0347,0.020889,-0.002328,0.002328,-0.001534,0.001534,-0.002141,2.2128,2.0958,0.3017
2.0548,0.020091,-0.005785,0.005785,0.001534,0.000000,-0.002130,2.2675,2.0799,0.3623
2.0749,0.020093,-0.010754,0.010754,0.000000,0.000000,-0.002142,2.2122,2.0960,0.3011
2.0950,0.020095,-0.017191,0.017191,-0.006136,0.000000,-0.002140,2.2180,2.0943,0.3075
2.1151,0.020105,-0.025043,0.025043,-0.004602,0.000000,-0.002130,2.2670,2.0800,0.3617
2.1352,0.020100,-0.034233,0.034233,-0.001534,0.006136,-0.002131,2.2618,2.0815,0.3560
2.1553,0.020097,-0.044678,0.044678,-0.006136,0.018408,-0.002141,2.2128,2.0958,0.3017
2.1754,0.020097,-0.056288,0.056288,-0.019942,0.019942,-0.002140,2.2179,2.0943,0.3074
2.1957,0.020341,-0.069117,0.069117,-0.033748,0.021476,-0.002130,2.2670,2.0800,0.3617
2.2158,0.020113,-0.082755,0.082755,-0.046019,0.030680,-0.002131,2.2618,2.0815,0.3560
2.2359,0.020059,-0.097176,0.097176,-0.050621,0.044485,-0.002131,2.2618,2.0815,0.3560
2.2564,0.020533,-0.112652,0.112652,-0.055223,0.061359,-0.002141,2.2128,2.0958,0.3017
2.2765,0.020096,-0.128361,0.128361,-0.067495,0.078233,-0.002140,2.2179,2.0943,0.3074
2.2966,0.020106,-0.144492,0.144492,-0.107379,0.104311,-0.002130,2.2670,2.0800,0.3617
2.3167,0.020096,-0.160884,0.160884,-0.127320,0.118117,-0.002131,2.2618,2.0815,0.3560
2.3368,0.020125,-0.177422,0.177422,-0.127320,0.118117,-0.002131,2.2618,2.0815,0.3560
2.3569,0.020095,-0.193910,0.193910,-0.154932,0.153398,-0.002131,2.2618,2.0815,0.3560
2.3770,0.020092,-0.210221,0.210221,-0.171806,0.170272,-0.002131,2.2618,2.0815,0.3560
2.3971,0.020106,-0.226224,0.226224,-0.190214,0.187146,-0.002141,2.2128,2.0958,0.3017
2.4172,0.020100,-0.241758,0.241758,-0.207087,0.205553,-0.002130,2.2675,2.0799,0.3623
2.4374,0.020111,-0.256698,0.256698,-0.223961,0.219359,-0.002131,2.2618,2.0816,0.3560
2.4574,0.020099,-0.270892,0.270892,-0.237767,0.236233,-0.002131,2.2618,2.0816,0.3560
2.4775,0.020088,-0.284216,0.284216,-0.251573,0.251573,-0.002131,2.2618,2.0816,0.3560
2.4976,0.020098,-0.296563,0.296563,-0.265379,0.266913,-0.002141,2.2128,2.0958,0.3017
