t,loop_dt,cmd_ant_l,cmd_ant_r,pres_ant_l,pres_ant_r,pres_z,pres_roll,pres_pitch,pres_yaw
0.0000,0.000001,-0.349066,0.349066,-0.176408,0.173340,-0.001889,2.8232,1.7061,-0.0300
0.0168,0.016753,-0.348522,0.348522,-0.176408,0.173340,-0.001875,2.7779,1.6694,0.0271
0.0335,0.016753,-0.346895,0.346895,-0.176408,0.173340,-0.001876,2.7826,1.6733,0.0212
0.0503,0.016745,-0.344195,0.344195,-0.176408,0.174874,-0.001876,2.7826,1.6733,0.0212
0.0670,0.016748,-0.340439,0.340439,-0.230097,0.233165,-0.001886,2.7701,1.6231,0.0752
0.0837,0.016749,-0.335649,0.335649,-0.326738,0.326738,-0.001885,2.7715,1.6283,0.0696
0.1005,0.016758,-0.329853,0.329853,-0.326738,0.326738,-0.001885,2.7715,1.6283,0.0696
0.1173,0.016746,-0.323094,0.323094,-0.369689,0.363553,-0.001888,2.8242,1.7107,-0.0349
0.1340,0.016742,-0.315412,0.315412,-0.349748,0.342078,-0.001885,2.7282,1.6833,-0.0273
0.1507,0.016741,-0.306855,0.306855,-0.343612,0.340544,-0.001875,2.7878,1.6718,0.0268
0.1675,0.016750,-0.297469,0.297469,-0.334408,0.332874,-0.001876,2.7816,1.6730,0.0212
0.1842,0.016741,-0.287323,0.287323,-0.322136,0.322136,-0.001876,2.7816,1.6730,0.0212
0.2010,0.016755,-0.276466,0.276466,-0.322136,0.322136,-0.001876,2.7816,1.6730,0.0212
0.2177,0.016748,-0.264979,0.264979,-0.314466,0.312932,-0.001886,2.7703,1.6231,0.0752
0.2345,0.016751,-0.252927,0.252927,-0.308330,0.305262,-0.001875,2.7834,1.6781,0.0162
0.2512,0.016740,-0.240395,0.240395,-0.296058,0.296058,-0.001876,2.7821,1.6724,0.0223
0.2680,0.016750,-0.227445,0.227445,-0.280718,0.280718,-0.001876,2.7821,1.6724,0.0223
0.2847,0.016745,-0.214170,0.214170,-0.263845,0.263845,-0.001876,2.7821,1.6724,0.0223
0.3015,0.016756,-0.200639,0.200639,-0.263845,0.263845,-0.001876,2.7821,1.6724,0.0223
0.3182,0.016745,-0.186954,0.186954,-0.245437,0.245437,-0.001876,2.7821,1.6724,0.0223
0.3350,0.016751,-0.173188,0.173188,-0.233165,0.234699,-0.001876,2.7821,1.6724,0.0223
0.3517,0.016744,-0.159436,0.159436,-0.222427,0.223961,-0.001876,2.7821,1.6724,0.0223
0.3685,0.016764,-0.145761,0.145761,-0.204019,0.204019,-0.001876,2.7821,1.6724,0.0223
0.3852,0.016745,-0.132280,0.132280,-0.182544,0.182544,-0.001876,2.7821,1.6724,0.0223
0.4020,0.016767,-0.119046,0.119046,-0.182544,0.182544,-0.001876,2.7821,1.6724,0.0223
0.4187,0.016744,-0.106176,0.106176,-0.164136,0.162602,-0.001876,2.7821,1.6724,0.0223
