t,loop_dt,cmd_ant_l,cmd_ant_r,pres_ant_l,pres_ant_r,pres_z,pres_roll,pres_pitch,pres_yaw
0.0000,0.000001,-0.349066,0.349066,-0.167204,0.167204,-0.001846,3.1029,1.7566,-0.2596
0.0168,0.016751,-0.348522,0.348522,-0.167204,0.167204,-0.001846,3.1029,1.7566,-0.2596
0.0335,0.016759,-0.346894,0.346894,-0.179476,0.171806,-0.001846,3.1029,1.7566,-0.2596
0.0503,0.016744,-0.344195,0.344195,-0.176408,0.173340,-0.001846,3.1029,1.7566,-0.2596
0.0672,0.016985,-0.340377,0.340377,-0.282252,0.277651,-0.001846,3.1029,1.7566,-0.2596
0.0840,0.016750,-0.335573,0.335573,-0.385029,0.400369,-0.001846,3.1029,1.7566,-0.2596
0.1010,0.016971,-0.329683,0.329683,-0.354350,0.366621,-0.001859,3.0567,1.9424,-0.3100
0.1177,0.016743,-0.322900,0.322900,-0.354350,0.366621,-0.001859,3.0567,1.9424,-0.3100
0.1345,0.016756,-0.315187,0.315187,-0.323670,0.319068,-0.001805,3.0567,1.7847,-0.3104
0.1512,0.016744,-0.306604,0.306604,-0.351282,0.345146,-0.001811,2.9769,1.8036,-0.2046
0.1680,0.016756,-0.297192,0.297192,-0.320602,0.320602,-0.001772,3.0128,1.8908,-0.0506
0.1847,0.016747,-0.287022,0.287022,-0.325204,0.322136,-0.001773,2.9560,1.7985,0.0381
0.2015,0.016754,-0.276147,0.276147,-0.320602,0.314466,-0.001777,2.9850,1.8062,-0.0795
0.2182,0.016745,-0.264645,0.264645,-0.320602,0.314466,-0.001777,2.9850,1.8062,-0.0795
0.2350,0.016774,-0.252561,0.252561,-0.292990,0.292990,-0.001776,2.9820,1.8053,-0.0672
0.2517,0.016743,-0.240013,0.240013,-0.292990,0.294524,-0.001776,2.9820,1.8053,-0.0672
0.2685,0.016748,-0.227054,0.227054,-0.268447,0.271515,-0.001776,2.9820,1.8053,-0.0672
0.2852,0.016751,-0.213766,0.213766,-0.256175,0.260777,-0.001773,2.9217,1.8718,-0.0684
0.3026,0.017347,-0.199748,0.199748,-0.248505,0.250039,-0.001777,2.9886,1.7985,-0.0684
0.3193,0.016746,-0.186055,0.186055,-0.248505,0.250039,-0.001777,2.9886,1.7985,-0.0684
0.3361,0.016755,-0.172284,0.172284,-0.227029,0.225495,-0.001776,2.9816,1.8061,-0.0684
0.3528,0.016742,-0.158536,0.158536,-0.220893,0.219359,-0.001776,2.9826,1.8051,-0.0684
0.3696,0.016777,-0.144860,0.144860,-0.199418,0.200951,-0.001776,2.9826,1.8051,-0.0684
0.3863,0.016744,-0.131395,0.131395,-0.176408,0.174874,-0.001776,2.9826,1.8051,-0.0684
0.4032,0.016888,-0.118087,0.118087,-0.161068,0.161068,-0.001776,2.9826,1.8051,-0.0684
0.4200,0.016744,-0.105245,0.105245,-0.161068,0.161068,-0.001776,2.9826,1.8051,-0.0684
0.4367,0.016757,-0.092824,0.092824,-0.138058,0.142660,-0.001776,2.9826,1.8051,-0.0684
0.4535,0.016742,-0.080923,0.080923,-0.136524,0.133456,-0.001776,2.9826,1.8051,-0.0684
0.4702,0.016745,-0.069603,0.069603,-0.124252,0.118117,-0.001776,2.9826,1.8051,-0.0684
0.4870,0.016745,-0.058935,0.058935,-0.092039,0.092039,-0.001776,2.9826,1.8051,-0.0684
0.5037,0.016748,-0.048985,0.048985,-0.082835,0.082835,-0.001776,2.9826,1.8051,-0.0684
0.5204,0.016747,-0.039818,0.039818,-0.082835,0.082835,-0.001776,2.9826,1.8051,-0.0684
0.5373,0.016852,-0.031440,0.031440,-0.072097,0.069029,-0.001776,2.9826,1.8051,-0.0684
0.5540,0.016741,-0.024009,0.024009,-0.059825,0.059825,-0.001776,2.9826,1.8051,-0.0684
0.5708,0.016746,-0.017513,0.017513,-0.047553,0.050621,-0.001776,2.9826,1.8051,-0.0684
0.5875,0.016755,-0.011992,0.011992,-0.035282,0.035282,-0.001763,2.9712,1.8573,-0.0133
0.6043,0.016757,-0.007483,0.007483,-0.019942,0.021476,-0.001778,2.9834,1.8000,-0.0741
0.6210,0.016747,-0.004017,0.004017,-0.019942,0.021476,-0.001778,2.9834,1.8000,-0.0741
0.6378,0.016756,-0.001612,0.001612,-0.018408,0.019942,-0.001776,2.9821,1.8060,-0.0678
0.6545,0.016741,-0.000285,0.000285,-0.013806,0.010738,-0.001776,2.9821,1.8060,-0.0678
0.6713,0.016765,-0.000042,0.000042,-0.001534,0.001534,-0.001776,2.9821,1.8060,-0.0678
0.6881,0.016748,-0.000886,0.000886,-0.004602,0.003068,-0.001776,2.9821,1.8060,-0.0678
0.7052,0.017185,-0.002876,0.002876,-0.001534,0.000000,-0.001776,2.9821,1.8060,-0.0678
0.7220,0.016743,-0.005897,0.005897,-0.001534,0.000000,-0.001776,2.9821,1.8060,-0.0678
0.7388,0.016769,-0.009974,0.009974,0.004602,-0.003068,-0.001776,2.9821,1.8060,-0.0678
0.7555,0.016745,-0.015071,0.015071,-0.006136,0.003068,-0.001776,2.9821,1.8060,-0.0678
0.7723,0.016814,-0.021187,0.021187,-0.003068,0.003068,-0.001776,2.9821,1.8060,-0.0678
0.7891,0.016751,-0.028236,0.028236,-0.006136,0.004602,-0.001776,2.9821,1.8060,-0.0678
0.8062,0.017104,-0.036374,0.036374,-0.023010,0.016874,-0.001776,2.9821,1.8060,-0.0678
0.8229,0.016742,-0.045210,0.045210,-0.023010,0.016874,-0.001776,2.9821,1.8060,-0.0678
0.8397,0.016748,-0.054853,0.054853,-0.019942,0.021476,-0.001776,2.9821,1.8060,-0.0678
0.8564,0.016742,-0.065238,0.065238,-0.026078,0.019942,-0.001776,2.9821,1.8060,-0.0678
0.8732,0.016752,-0.076309,0.076309,-0.038350,0.035282,-0.001776,2.9821,1.8060,-0.0678
0.8899,0.016749,-0.087989,0.087989,-0.044485,0.052155,-0.001776,2.9821,1.8060,-0.0678
0.9067,0.016782,-0.100234,0.100234,-0.062893,0.056757,-0.001776,2.9821,1.8060,-0.0678
0.9234,0.016744,-0.112913,0.112913,-0.062893,0.056757,-0.001776,2.9821,1.8060,-0.0678
0.9402,0.016756,-0.125985,0.125985,-0.073631,0.078233,-0.001776,2.9821,1.8060,-0.0678
0.9569,0.016749,-0.139355,0.139355,-0.082835,0.082835,-0.001776,2.9821,1.8060,-0.0678
0.9737,0.016752,-0.152945,0.152945,-0.105845,0.099709,-0.001776,2.9821,1.8060,-0.0678
0.9904,0.016751,-0.166669,0.166669,-0.113515,0.122718,-0.001776,2.9821,1.8060,-0.0678
1.0072,0.016766,-0.180455,0.180455,-0.134990,0.133456,-0.001776,2.9821,1.8060,-0.0678
1.0239,0.016744,-0.194185,0.194185,-0.134990,0.133456,-0.001776,2.9821,1.8060,-0.0678
1.0407,0.016753,-0.207801,0.207801,-0.151864,0.151864,-0.001776,2.9821,1.8060,-0.0678
1.0574,0.016746,-0.221204,0.221204,-0.154932,0.156466,-0.001776,2.9821,1.8060,-0.0678
1.0742,0.016751,-0.234320,0.234320,-0.177942,0.168738,-0.001776,2.9821,1.8060,-0.0678
1.0909,0.016747,-0.247061,0.247061,-0.193282,0.193282,-0.001776,2.9821,1.8060,-0.0678
1.1078,0.016831,-0.259411,0.259411,-0.213223,0.211689,-0.001776,2.9821,1.8060,-0.0678
1.1245,0.016745,-0.271168,0.271168,-0.213223,0.211689,-0.001776,2.9821,1.8060,-0.0678
1.1413,0.016758,-0.282333,0.282333,-0.228563,0.228563,-0.001776,2.9821,1.8060,-0.0678
1.1580,0.016742,-0.292815,0.292815,-0.233165,0.240835,-0.001776,2.9821,1.8060,-0.0678
1.1748,0.016753,-0.302568,0.302568,-0.254641,0.245437,-0.001776,2.9821,1.8060,-0.0678
1.1915,0.016746,-0.311520,0.311520,-0.268447,0.271515,-0.001776,2.9821,1.8060,-0.0678
1.2083,0.016777,-0.319633,0.319633,-0.282252,0.286854,-0.001776,2.9821,1.8060,-0.0678
