t,loop_dt,cmd_ant_l,cmd_ant_r,pres_ant_l,pres_ant_r,pres_z,pres_roll,pres_pitch,pres_yaw
0.0000,0.000001,-0.349066,0.349066,-3.048020,3.041884,-0.046082,1.1519,26.7804,1.1906
0.0168,0.016768,-0.348521,0.348521,-3.048020,3.041884,-0.046082,1.1519,26.7804,1.1906
0.0335,0.016750,-0.346893,0.346893,-3.048020,3.041884,-0.046082,1.1519,26.7804,1.1906
0.0503,0.016748,-0.344192,0.344192,-3.048020,3.041884,-0.046082,1.1519,26.7804,1.1906
0.0670,0.016748,-0.340435,0.340435,-3.048020,3.041884,-0.046082,1.1519,26.7804,1.1906
0.0838,0.016743,-0.335646,0.335646,-3.048020,3.041884,-0.046082,1.1519,26.7804,1.1906
0.1005,0.016743,-0.329855,0.329855,-3.048020,3.041884,-0.046082,1.1519,26.7804,1.1906
0.1172,0.016747,-0.323097,0.323097,-3.048020,3.041884,-0.046082,1.1519,26.7804,1.1906
0.1340,0.016797,-0.315388,0.315388,-3.048020,3.041884,-0.046082,1.1519,26.7804,1.1906
0.1508,0.016742,-0.306828,0.306828,-3.048020,3.041884,-0.046082,1.1519,26.7804,1.1906
0.1675,0.016747,-0.297441,0.297441,-3.048020,3.041884,-0.046082,1.1519,26.7804,1.1906
0.1843,0.016754,-0.287285,0.287285,-3.048020,3.041884,-0.046082,1.1519,26.7804,1.1906
0.2010,0.016744,-0.276433,0.276433,-3.048020,3.041884,-0.046082,1.1519,26.7804,1.1906
0.2178,0.016740,-0.264950,0.264950,-3.048020,3.041884,-0.046082,1.1519,26.7804,1.1906
0.2353,0.017545,-0.252312,0.252312,-3.048020,3.041884,-0.046082,1.1519,26.7804,1.1906
0.2521,0.016748,-0.239752,0.239752,-3.048020,3.041884,-0.046082,1.1519,26.7804,1.1906
0.2688,0.016718,-0.226809,0.226809,-3.048020,3.041884,-0.046082,1.1519,26.7804,1.1906
0.2855,0.016743,-0.213522,0.213522,-3.048020,3.041884,-0.046082,1.1519,26.7804,1.1906
0.3023,0.016744,-0.199991,0.199991,-3.048020,3.041884,-0.046082,1.1519,26.7804,1.1906
0.3190,0.016743,-0.186302,0.186302,-3.048020,3.041884,-0.046082,1.1519,26.7804,1.1906
