t,loop_dt,cmd_ant_l,cmd_ant_r,pres_ant_l,pres_ant_r,pres_z,pres_roll,pres_pitch,pres_yaw
0.0000,0.000001,-0.349066,0.349066,-0.176408,0.173340,-0.001800,2.9412,1.5709,-0.6136
0.0168,0.016762,-0.348522,0.348522,-0.176408,0.173340,-0.001800,2.9412,1.5709,-0.6136
0.0336,0.016791,-0.346889,0.346889,-0.176408,0.173340,-0.001800,2.9412,1.5709,-0.6136
0.0503,0.016744,-0.344186,0.344186,-0.181010,0.179476,-0.001800,2.9412,1.5709,-0.6136
0.0671,0.016773,-0.340420,0.340420,-0.280718,0.280718,-0.001800,2.9412,1.5709,-0.6136
0.0838,0.016747,-0.335627,0.335627,-0.343612,0.337476,-0.001813,2.9023,1.6064,-0.5597
0.1006,0.016769,-0.329823,0.329823,-0.343612,0.337476,-0.001813,2.9023,1.6064,-0.5597
0.1173,0.016743,-0.323061,0.323061,-0.326738,0.329806,-0.001798,2.9447,1.5670,-0.6198
0.1341,0.016757,-0.315367,0.315367,-0.340544,0.342078,-0.001800,2.9403,1.5711,-0.6135
0.1508,0.016745,-0.306803,0.306803,-0.343612,0.339010,-0.001800,2.9403,1.5711,-0.6135
0.1676,0.016767,-0.297402,0.297402,-0.323670,0.322136,-0.001800,2.9403,1.5711,-0.6135
0.1843,0.016747,-0.287248,0.287248,-0.323670,0.320602,-0.001800,2.9403,1.5711,-0.6135
0.2011,0.016765,-0.276380,0.276380,-0.323670,0.320602,-0.001800,2.9403,1.5711,-0.6135
0.2179,0.016747,-0.264889,0.264889,-0.311398,0.306796,-0.001800,2.9403,1.5711,-0.6135
0.2346,0.016749,-0.252834,0.252834,-0.299126,0.297592,-0.001800,2.9403,1.5711,-0.6135
0.2514,0.016746,-0.240294,0.240294,-0.291456,0.289922,-0.001800,2.9403,1.5711,-0.6135
0.2681,0.016756,-0.227336,0.227336,-0.268447,0.268447,-0.001800,2.9403,1.5711,-0.6135
0.2849,0.016741,-0.214062,0.214062,-0.257709,0.254641,-0.001800,2.9403,1.5711,-0.6135
0.3016,0.016755,-0.200530,0.200530,-0.257709,0.254641,-0.001800,2.9403,1.5711,-0.6135
0.3183,0.016741,-0.186848,0.186848,-0.245437,0.243903,-0.001800,2.9403,1.5711,-0.6135
0.3351,0.016753,-0.173079,0.173079,-0.228563,0.227029,-0.001800,2.9403,1.5711,-0.6135
0.3518,0.016743,-0.159328,0.159328,-0.219359,0.220893,-0.001800,2.9403,1.5711,-0.6135
0.3686,0.016757,-0.145660,0.145660,-0.196350,0.197884,-0.001800,2.9403,1.5711,-0.6135
0.3853,0.016745,-0.132181,0.132181,-0.174874,0.174874,-0.001800,2.9403,1.5711,-0.6135
0.4021,0.016767,-0.118949,0.118949,-0.174874,0.174874,-0.001800,2.9403,1.5711,-0.6135
0.4189,0.016742,-0.106083,0.106083,-0.165670,0.164136,-0.001800,2.9403,1.5711,-0.6135
0.4356,0.016752,-0.093635,0.093635,-0.148796,0.147262,-0.001800,2.9403,1.5711,-0.6135
0.4523,0.016742,-0.081698,0.081698,-0.136524,0.131922,-0.001800,2.9403,1.5711,-0.6135
0.4694,0.017010,-0.070162,0.070162,-0.116583,0.110447,-0.001800,2.9403,1.5711,-0.6135
0.4861,0.016746,-0.059459,0.059459,-0.095107,0.090505,-0.001800,2.9403,1.5711,-0.6135
0.5029,0.016757,-0.049466,0.049466,-0.095107,0.090505,-0.001800,2.9403,1.5711,-0.6135
0.5196,0.016750,-0.040256,0.040256,-0.090505,0.085903,-0.001800,2.9403,1.5711,-0.6135
0.5364,0.016765,-0.031876,0.031876,-0.072097,0.070563,-0.001800,2.9403,1.5711,-0.6135
0.5531,0.016744,-0.024394,0.024394,-0.058291,0.053689,-0.001800,2.9403,1.5711,-0.6135
0.5699,0.016752,-0.017843,0.017843,-0.047553,0.046019,-0.001800,2.9403,1.5711,-0.6135
0.5866,0.016745,-0.012271,0.012271,-0.029146,0.035282,-0.001800,2.9403,1.5711,-0.6135
0.6034,0.016760,-0.007705,0.007705,-0.029146,0.035282,-0.001800,2.9403,1.5711,-0.6135
0.6201,0.016750,-0.004180,0.004180,-0.023010,0.026078,-0.001800,2.9403,1.5711,-0.6135
0.6369,0.016747,-0.001717,0.001717,-0.019942,0.021476,-0.001800,2.9403,1.5711,-0.6135
0.6536,0.016745,-0.000330,0.000330,-0.009204,0.012272,-0.001800,2.9403,1.5711,-0.6135
0.6704,0.016749,-0.000027,0.000027,-0.003068,0.003068,-0.001800,2.9403,1.5711,-0.6135
0.6871,0.016748,-0.000810,0.000810,-0.003068,0.001534,-0.001800,2.9403,1.5711,-0.6135
0.7039,0.016754,-0.002676,0.002676,-0.003068,0.001534,-0.001800,2.9403,1.5711,-0.6135
0.7206,0.016742,-0.005610,0.005610,0.000000,0.001534,-0.001800,2.9403,1.5711,-0.6135
0.7374,0.016751,-0.009597,0.009597,0.000000,-0.001534,-0.001800,2.9403,1.5711,-0.6135
0.7541,0.016741,-0.014608,0.014608,-0.006136,0.001534,-0.001800,2.9403,1.5711,-0.6135
0.7709,0.016753,-0.020619,0.020619,-0.006136,0.009204,-0.001800,2.9403,1.5711,-0.6135
0.7876,0.016746,-0.027585,0.027585,-0.007670,0.010738,-0.001800,2.9403,1.5711,-0.6135
0.8044,0.016756,-0.035470,0.035470,-0.007670,0.010738,-0.001800,2.9403,1.5711,-0.6135
0.8211,0.016751,-0.044220,0.044220,-0.018408,0.012272,-0.001800,2.9403,1.5711,-0.6135
0.8379,0.016798,-0.053810,0.053810,-0.021476,0.023010,-0.001800,2.9403,1.5711,-0.6135
0.8547,0.016746,-0.064122,0.064122,-0.023010,0.026078,-0.001800,2.9403,1.5711,-0.6135
0.8715,0.016847,-0.075189,0.075189,-0.032214,0.029146,-0.001800,2.9403,1.5711,-0.6135
0.8883,0.016749,-0.086813,0.086813,-0.032214,0.029146,-0.001800,2.9403,1.5711,-0.6135
0.9050,0.016755,-0.098987,0.098987,-0.047553,0.047553,-0.001800,2.9403,1.5711,-0.6135
0.9217,0.016743,-0.111623,0.111623,-0.058291,0.058291,-0.001800,2.9403,1.5711,-0.6135
0.9385,0.016753,-0.124659,0.124659,-0.069029,0.065961,-0.001800,2.9403,1.5711,-0.6135
0.9553,0.016748,-0.138001,0.138001,-0.085903,0.085903,-0.001800,2.9403,1.5711,-0.6135
0.9722,0.016906,-0.151698,0.151698,-0.102777,0.102777,-0.001800,2.9403,1.5711,-0.6135
0.9889,0.016744,-0.165409,0.165409,-0.102777,0.102777,-0.001800,2.9403,1.5711,-0.6135
1.0056,0.016742,-0.179173,0.179173,-0.113515,0.113515,-0.001800,2.9403,1.5711,-0.6135
1.0224,0.016764,-0.192927,0.192927,-0.131922,0.130388,-0.001800,2.9403,1.5711,-0.6135
1.0392,0.016753,-0.206558,0.206558,-0.148796,0.150330,-0.001800,2.9403,1.5711,-0.6135
1.0559,0.016742,-0.219980,0.219980,-0.168738,0.167204,-0.001800,2.9403,1.5711,-0.6135
1.0727,0.016762,-0.233136,0.233136,-0.168738,0.167204,-0.001800,2.9403,1.5711,-0.6135
1.0894,0.016742,-0.245910,0.245910,-0.185612,0.182544,-0.001800,2.9403,1.5711,-0.6135
1.1062,0.016752,-0.258248,0.258248,-0.199418,0.194816,-0.001800,2.9403,1.5711,-0.6135
1.1229,0.016743,-0.270058,0.270058,-0.214757,0.208621,-0.001800,2.9403,1.5711,-0.6135
1.1397,0.016757,-0.281283,0.281283,-0.230097,0.228563,-0.001800,2.9403,1.5711,-0.6135
1.1564,0.016749,-0.291837,0.291837,-0.248505,0.246971,-0.001800,2.9403,1.5711,-0.6135
1.1732,0.016754,-0.301665,0.301665,-0.248505,0.246971,-0.001800,2.9403,1.5711,-0.6135
1.1899,0.016750,-0.310698,0.310698,-0.260777,0.260777,-0.001800,2.9403,1.5711,-0.6135
1.2067,0.016747,-0.318881,0.318881,-0.273049,0.269981,-0.001800,2.9403,1.5711,-0.6135
1.2236,0.016948,-0.326248,0.326248,-0.291456,0.286854,-0.001800,2.9403,1.5711,-0.6135
1.2404,0.016763,-0.332584,0.332584,-0.302194,0.302194,-0.001800,2.9403,1.5711,-0.6135
1.2571,0.016750,-0.337930,0.337930,-0.311398,0.309864,-0.001800,2.9403,1.5711,-0.6135
1.2739,0.016759,-0.342260,0.342260,-0.311398,0.309864,-0.001800,2.9403,1.5711,-0.6135
1.2906,0.016745,-0.345543,0.345543,-0.323670,0.323670,-0.001800,2.9403,1.5711,-0.6135
1.3074,0.016751,-0.347762,0.347762,-0.329806,0.329806,-0.001800,2.9403,1.5711,-0.6135
1.3241,0.016745,-0.348901,0.348901,-0.339010,0.334408,-0.001800,2.9403,1.5711,-0.6135
1.3409,0.016763,-0.348955,0.348955,-0.346680,0.342078,-0.001800,2.9403,1.5711,-0.6135
1.3578,0.016871,-0.347911,0.347911,-0.348214,0.346680,-0.001800,2.9403,1.5711,-0.6135
1.3745,0.016764,-0.345789,0.345789,-0.348214,0.346680,-0.001800,2.9403,1.5711,-0.6135
1.3913,0.016751,-0.342602,0.342602,-0.351282,0.349748,-0.001800,2.9403,1.5711,-0.6135
1.4080,0.016750,-0.338368,0.338368,-0.351282,0.349748,-0.001800,2.9403,1.5711,-0.6135
1.4248,0.016747,-0.333114,0.333114,-0.348214,0.346680,-0.001800,2.9403,1.5711,-0.6135
1.4415,0.016753,-0.326872,0.326872,-0.346680,0.345146,-0.001800,2.9403,1.5711,-0.6135
1.4583,0.016814,-0.319652,0.319652,-0.343612,0.340544,-0.001800,2.9403,1.5711,-0.6135
1.4751,0.016765,-0.311546,0.311546,-0.343612,0.340544,-0.001800,2.9403,1.5711,-0.6135
1.4918,0.016746,-0.302597,0.302597,-0.339010,0.335942,-0.001800,2.9403,1.5711,-0.6135
1.5086,0.016746,-0.292851,0.292851,-0.334408,0.332874,-0.001800,2.9403,1.5711,-0.6135
1.5253,0.016745,-0.282368,0.282368,-0.325204,0.326738,-0.001800,2.9403,1.5711,-0.6135
1.5421,0.016761,-0.271204,0.271204,-0.314466,0.314466,-0.001800,2.9403,1.5711,-0.6135
1.5589,0.016834,-0.259385,0.259385,-0.306796,0.300660,-0.001800,2.9403,1.5711,-0.6135
1.5757,0.016756,-0.247090,0.247090,-0.306796,0.300660,-0.001800,2.9403,1.5711,-0.6135
1.5924,0.016747,-0.234350,0.234350,-0.292990,0.291456,-0.001800,2.9403,1.5711,-0.6135
1.6092,0.016748,-0.221237,0.221237,-0.280718,0.279185,-0.001800,2.9403,1.5711,-0.6135
1.6259,0.016749,-0.207831,0.207831,-0.266913,0.266913,-0.001800,2.9403,1.5711,-0.6135
1.6427,0.016752,-0.194217,0.194217,-0.254641,0.259243,-0.001800,2.9403,1.5711,-0.6135
1.6594,0.016744,-0.180486,0.180486,-0.237767,0.242369,-0.001800,2.9403,1.5711,-0.6135
1.6762,0.016755,-0.166709,0.166709,-0.237767,0.242369,-0.001800,2.9403,1.5711,-0.6135
1.6929,0.016751,-0.152985,0.152985,-0.223961,0.222427,-0.001800,2.9403,1.5711,-0.6135
1.7097,0.016743,-0.139401,0.139401,-0.210155,0.208621,-0.001800,2.9403,1.5711,-0.6135
1.7264,0.016752,-0.126029,0.126029,-0.194816,0.191748,-0.001800,2.9403,1.5711,-0.6135
1.7432,0.016752,-0.112958,0.112958,-0.181010,0.179476,-0.001800,2.9403,1.5711,-0.6135
1.7599,0.016748,-0.100274,0.100274,-0.158000,0.156466,-0.001800,2.9403,1.5711,-0.6135
1.7767,0.016757,-0.088046,0.088046,-0.158000,0.156466,-0.001800,2.9403,1.5711,-0.6135
1.7934,0.016747,-0.076364,0.076364,-0.142660,0.139592,-0.001800,2.9403,1.5711,-0.6135
1.8102,0.016742,-0.065296,0.065296,-0.128854,0.127320,-0.001800,2.9403,1.5711,-0.6135
1.8269,0.016745,-0.054906,0.054906,-0.102777,0.099709,-0.001800,2.9403,1.5711,-0.6135
1.8437,0.016747,-0.045259,0.045259,-0.079767,0.081301,-0.001800,2.9403,1.5711,-0.6135
1.8606,0.016938,-0.036321,0.036321,-0.062893,0.061359,-0.001800,2.9403,1.5711,-0.6135
1.8774,0.016752,-0.028347,0.028347,-0.062893,0.061359,-0.001800,2.9403,1.5711,-0.6135
1.8941,0.016745,-0.021286,0.021286,-0.062893,0.058291,-0.001800,2.9403,1.5711,-0.6135
1.9108,0.016742,-0.015179,0.015179,-0.062893,0.058291,-0.001800,2.9403,1.5711,-0.6135
1.9276,0.016741,-0.010064,0.010064,-0.032214,0.033748,-0.001800,2.9403,1.5711,-0.6135
1.9443,0.016745,-0.005972,0.005972,-0.023010,0.023010,-0.001800,2.9403,1.5711,-0.6135
1.9613,0.016983,-0.002893,0.002893,-0.009204,0.009204,-0.001800,2.9403,1.5711,-0.6135
1.9781,0.016749,-0.000932,0.000932,-0.009204,0.009204,-0.001800,2.9403,1.5711,-0.6135
1.9948,0.016743,-0.000052,0.000052,-0.007670,0.007670,-0.001800,2.9403,1.5711,-0.6135
2.0115,0.016743,-0.000258,0.000258,-0.007670,0.007670,-0.001800,2.9403,1.5711,-0.6135
2.0283,0.016746,-0.001549,0.001549,0.003068,0.000000,-0.001800,2.9403,1.5711,-0.6135
2.0450,0.016745,-0.003916,0.003916,0.000000,0.000000,-0.001800,2.9403,1.5711,-0.6135
2.0618,0.016809,-0.007360,0.007360,-0.004602,0.004602,-0.001800,2.9403,1.5711,-0.6135
2.0786,0.016742,-0.011833,0.011833,-0.004602,0.004602,-0.001800,2.9403,1.5711,-0.6135
2.0953,0.016746,-0.017319,0.017319,-0.001534,0.004602,-0.001800,2.9403,1.5711,-0.6135
2.1121,0.016743,-0.023782,0.023782,-0.001534,0.003068,-0.001800,2.9403,1.5711,-0.6135
2.1288,0.016749,-0.031186,0.031186,-0.015340,0.010738,-0.001800,2.9403,1.5711,-0.6135
2.1456,0.016749,-0.039483,0.039483,-0.019942,0.019942,-0.001800,2.9403,1.5711,-0.6135
2.1628,0.017182,-0.048867,0.048867,-0.023010,0.023010,-0.001800,2.9403,1.5711,-0.6135
2.1795,0.016744,-0.058805,0.058805,-0.023010,0.023010,-0.001800,2.9403,1.5711,-0.6135
2.1962,0.016747,-0.069465,0.069465,-0.032214,0.029146,-0.001800,2.9403,1.5711,-0.6135
2.2130,0.016743,-0.080776,0.080776,-0.041417,0.042951,-0.001800,2.9403,1.5711,-0.6135
2.2297,0.016747,-0.092674,0.092674,-0.049087,0.047553,-0.001800,2.9403,1.5711,-0.6135
2.2465,0.016740,-0.105075,0.105075,-0.065961,0.067495,-0.001800,2.9403,1.5711,-0.6135
2.2632,0.016755,-0.117921,0.117921,-0.078233,0.079767,-0.001800,2.9403,1.5711,-0.6135
2.2800,0.016745,-0.131111,0.131111,-0.078233,0.079767,-0.001800,2.9403,1.5711,-0.6135
2.2967,0.016755,-0.144579,0.144579,-0.087437,0.088971,-0.001800,2.9403,1.5711,-0.6135
2.3135,0.016742,-0.158224,0.158224,-0.102777,0.102777,-0.001800,2.9403,1.5711,-0.6135
2.3302,0.016754,-0.171980,0.171980,-0.127320,0.127320,-0.001800,2.9403,1.5711,-0.6135
2.3470,0.016747,-0.185746,0.185746,-0.144194,0.141126,-0.001800,2.9403,1.5711,-0.6135
2.3637,0.016758,-0.199451,0.199451,-0.144194,0.141126,-0.001800,2.9403,1.5711,-0.6135
2.3805,0.016746,-0.212991,0.212991,-0.154932,0.156466,-0.001800,2.9403,1.5711,-0.6135
