t,loop_dt,cmd_ant_l,cmd_ant_r,pres_ant_l,pres_ant_r,pres_z,pres_roll,pres_pitch,pres_yaw
0.0000,0.000001,-0.349066,0.349066,-0.179476,0.174874,-0.001825,2.9465,1.4655,-0.1752
0.0168,0.016763,-0.348522,0.348522,-0.179476,0.174874,-0.001825,2.9465,1.4655,-0.1752
0.0335,0.016747,-0.346894,0.346894,-0.177942,0.174874,-0.001825,2.9465,1.4655,-0.1752
0.0503,0.016753,-0.344193,0.344193,-0.177942,0.173340,-0.001825,2.9465,1.4655,-0.1752
0.0671,0.016795,-0.340423,0.340423,-0.193282,0.190214,-0.001825,2.9465,1.4655,-0.1752
0.0838,0.016761,-0.335627,0.335627,-0.240835,0.237767,-0.001825,2.9465,1.4655,-0.1752
0.1006,0.016745,-0.329831,0.329831,-0.274583,0.269981,-0.001825,2.9465,1.4655,-0.1752
0.1173,0.016765,-0.323061,0.323061,-0.274583,0.269981,-0.001825,2.9465,1.4655,-0.1752
0.1341,0.016744,-0.315374,0.315374,-0.289922,0.285320,-0.001825,2.9465,1.4655,-0.1752
0.1509,0.016782,-0.306790,0.306790,-0.308330,0.302194,-0.001825,2.9465,1.4655,-0.1752
0.1676,0.016792,-0.297374,0.297374,-0.316000,0.311398,-0.001825,2.9465,1.4655,-0.1752
0.1844,0.016759,-0.287210,0.287210,-0.317534,0.312932,-0.001825,2.9465,1.4655,-0.1752
0.2017,0.017307,-0.275977,0.275977,-0.317534,0.312932,-0.001825,2.9465,1.4655,-0.1752
0.2185,0.016755,-0.264459,0.264459,-0.317534,0.312932,-0.001825,2.9465,1.4655,-0.1752
0.2352,0.016741,-0.252391,0.252391,-0.312932,0.308330,-0.001825,2.9465,1.4655,-0.1752
0.2520,0.016755,-0.239828,0.239828,-0.311398,0.306796,-0.001825,2.9465,1.4655,-0.1752
0.2687,0.016741,-0.226869,0.226869,-0.306796,0.303728,-0.001825,2.9465,1.4655,-0.1752
0.2855,0.016752,-0.213576,0.213576,-0.296058,0.294524,-0.001835,2.8974,1.4792,-0.2300
0.3022,0.016744,-0.200046,0.200046,-0.296058,0.294524,-0.001835,2.8974,1.4792,-0.2300
0.3190,0.016755,-0.186349,0.186349,-0.282252,0.283786,-0.001824,2.9523,1.4633,-0.1695
0.3357,0.016744,-0.172587,0.172587,-0.269981,0.269981,-0.001825,2.9465,1.4650,-0.1758
0.3524,0.016740,-0.158841,0.158841,-0.260777,0.259243,-0.001825,2.9465,1.4650,-0.1758
0.3693,0.016854,-0.145098,0.145098,-0.248505,0.246971,-0.001825,2.9465,1.4650,-0.1758
0.3860,0.016753,-0.131623,0.131623,-0.234699,0.234699,-0.001825,2.9465,1.4650,-0.1758
0.4028,0.016767,-0.118404,0.118404,-0.234699,0.234699,-0.001825,2.9465,1.4650,-0.1758
0.4196,0.016753,-0.105545,0.105545,-0.219359,0.220893,-0.001825,2.9465,1.4650,-0.1758
0.4363,0.016746,-0.093122,0.093122,-0.200951,0.199418,-0.001825,2.9465,1.4650,-0.1758
0.4531,0.016747,-0.081204,0.081204,-0.184078,0.184078,-0.001825,2.9465,1.4650,-0.1758
0.4698,0.016737,-0.069874,0.069874,-0.171806,0.168738,-0.001825,2.9465,1.4650,-0.1758
0.4870,0.017250,-0.058878,0.058878,-0.154932,0.153398,-0.001825,2.9465,1.4650,-0.1758
0.5038,0.016754,-0.048929,0.048929,-0.136524,0.136524,-0.001825,2.9465,1.4650,-0.1758
0.5206,0.016753,-0.039763,0.039763,-0.136524,0.136524,-0.001825,2.9465,1.4650,-0.1758
0.5373,0.016750,-0.031438,0.031438,-0.104311,0.107379,-0.001825,2.9465,1.4650,-0.1758
0.5540,0.016743,-0.024007,0.024007,-0.104311,0.107379,-0.001825,2.9465,1.4650,-0.1758
0.5708,0.016750,-0.017510,0.017510,-0.079767,0.079767,-0.001825,2.9465,1.4650,-0.1758
0.5876,0.016764,-0.011987,0.011987,-0.065961,0.065961,-0.001825,2.9465,1.4650,-0.1758
0.6043,0.016745,-0.007482,0.007482,-0.065961,0.065961,-0.001825,2.9465,1.4650,-0.1758
0.6211,0.016745,-0.004017,0.004017,-0.055223,0.055223,-0.001835,2.8974,1.4792,-0.2300
0.6378,0.016756,-0.001611,0.001611,-0.044485,0.042951,-0.001824,2.9523,1.4633,-0.1695
0.6546,0.016760,-0.000284,0.000284,-0.036816,0.035282,-0.001825,2.9465,1.4650,-0.1758
0.6713,0.016746,-0.000042,0.000042,-0.029146,0.029146,-0.001825,2.9465,1.4650,-0.1758
0.6881,0.016753,-0.000887,0.000887,-0.021476,0.021476,-0.001825,2.9465,1.4650,-0.1758
0.7048,0.016718,-0.002808,0.002808,-0.021476,0.021476,-0.001825,2.9465,1.4650,-0.1758
0.7215,0.016754,-0.005802,0.005802,-0.016874,0.016874,-0.001825,2.9465,1.4650,-0.1758
0.7383,0.016744,-0.009845,0.009845,-0.013806,0.012272,-0.001835,2.8974,1.4792,-0.2300
0.7550,0.016759,-0.014917,0.014917,-0.013806,0.009204,-0.001824,2.9523,1.4633,-0.1695
0.7718,0.016746,-0.020980,0.020980,-0.012272,0.007670,-0.001825,2.9465,1.4650,-0.1758
0.7886,0.016781,-0.028013,0.028013,-0.012272,0.007670,-0.001825,2.9465,1.4650,-0.1758
0.8053,0.016749,-0.035947,0.035947,-0.010738,0.009204,-0.001825,2.9465,1.4650,-0.1758
0.8221,0.016753,-0.044745,0.044745,-0.013806,0.013806,-0.001825,2.9465,1.4650,-0.1758
0.8388,0.016744,-0.054347,0.054347,-0.021476,0.018408,-0.001825,2.9465,1.4650,-0.1758
0.8556,0.016755,-0.064703,0.064703,-0.026078,0.023010,-0.001825,2.9465,1.4650,-0.1758
0.8723,0.016746,-0.075738,0.075738,-0.027612,0.026078,-0.001825,2.9465,1.4650,-0.1758
0.8891,0.016760,-0.087397,0.087397,-0.027612,0.026078,-0.001825,2.9465,1.4650,-0.1758
0.9058,0.016744,-0.099588,0.099588,-0.035282,0.032214,-0.001825,2.9465,1.4650,-0.1758
0.9226,0.016746,-0.112247,0.112247,-0.046019,0.042951,-0.001825,2.9465,1.4650,-0.1758
0.9393,0.016742,-0.125290,0.125290,-0.053689,0.049087,-0.001825,2.9465,1.4650,-0.1758
0.9561,0.016755,-0.138651,0.138651,-0.064427,0.061359,-0.001825,2.9465,1.4650,-0.1758
0.9728,0.016742,-0.152224,0.152224,-0.081301,0.078233,-0.001825,2.9465,1.4650,-0.1758
0.9896,0.016767,-0.165957,0.165957,-0.081301,0.078233,-0.001825,2.9465,1.4650,-0.1758
1.0063,0.016743,-0.179723,0.179723,-0.093573,0.090505,-0.001825,2.9465,1.4650,-0.1758
1.0231,0.016754,-0.193466,0.193466,-0.105845,0.101243,-0.001825,2.9465,1.4650,-0.1758
1.0398,0.016740,-0.207080,0.207080,-0.121184,0.116583,-0.001825,2.9465,1.4650,-0.1758
1.0566,0.016766,-0.220512,0.220512,-0.138058,0.134990,-0.001825,2.9465,1.4650,-0.1758
1.0733,0.016744,-0.233640,0.233640,-0.156466,0.153398,-0.001825,2.9465,1.4650,-0.1758
1.0901,0.016760,-0.246412,0.246412,-0.156466,0.153398,-0.001825,2.9465,1.4650,-0.1758
1.1068,0.016740,-0.258721,0.258721,-0.171806,0.168738,-0.001825,2.9465,1.4650,-0.1758
1.1236,0.016750,-0.270514,0.270514,-0.185612,0.182544,-0.001825,2.9465,1.4650,-0.1758
1.1403,0.016738,-0.281702,0.281702,-0.200951,0.197884,-0.001825,2.9465,1.4650,-0.1758
1.1571,0.016758,-0.292235,0.292235,-0.219359,0.214757,-0.001825,2.9465,1.4650,-0.1758
