t,loop_dt,cmd_ant_l,cmd_ant_r,pres_ant_l,pres_ant_r,pres_z,pres_roll,pres_pitch,pres_yaw
0.0000,0.000001,-0.349066,0.349066,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.0169,0.016853,-0.348516,0.348516,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.0336,0.016781,-0.346878,0.346878,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.0504,0.016745,-0.344170,0.344170,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.0671,0.016756,-0.340404,0.340404,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.0840,0.016847,-0.335574,0.335574,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.1007,0.016759,-0.329764,0.329764,-1.925146,1.830039,-0.047096,1.3918,26.3820,0.1235
0.1175,0.016751,-0.322990,0.322990,-1.925146,1.830039,-0.047098,1.3823,26.3788,0.0899
0.1343,0.016769,-0.315282,0.315282,-1.925146,1.830039,-0.047098,1.3823,26.3788,0.0899
0.1510,0.016757,-0.306702,0.306702,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.1678,0.016747,-0.297304,0.297304,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.1845,0.016752,-0.287140,0.287140,-1.925146,1.830039,-0.047096,1.3918,26.3820,0.1235
0.2013,0.016759,-0.276268,0.276268,-1.925146,1.830039,-0.047097,1.3911,26.3817,0.1212
0.2180,0.016748,-0.264771,0.264771,-1.925146,1.830039,-0.047097,1.3911,26.3817,0.1212
0.2348,0.016771,-0.252695,0.252695,-1.925146,1.830039,-0.047097,1.3911,26.3817,0.1212
0.2515,0.016748,-0.240148,0.240148,-1.925146,1.830039,-0.047098,1.3824,26.3788,0.0902
0.2683,0.016756,-0.227187,0.227187,-1.925146,1.830039,-0.047096,1.3919,26.3820,0.1237
0.2850,0.016748,-0.213904,0.213904,-1.925146,1.830039,-0.047098,1.3823,26.3788,0.0899
0.3018,0.016756,-0.200369,0.200369,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.3185,0.016741,-0.186685,0.186685,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.3353,0.016773,-0.172900,0.172900,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.3521,0.016740,-0.159152,0.159152,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.3688,0.016755,-0.145487,0.145487,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.3856,0.016762,-0.131998,0.131998,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.4023,0.016763,-0.118773,0.118773,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.4191,0.016744,-0.105911,0.105911,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.4359,0.016772,-0.093455,0.093455,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.4526,0.016769,-0.081507,0.081507,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.4694,0.016754,-0.070150,0.070150,-1.925146,1.830039,-0.047096,1.3918,26.3820,0.1235
0.4861,0.016747,-0.059447,0.059447,-1.925146,1.830039,-0.047098,1.3823,26.3788,0.0899
0.5029,0.016762,-0.049452,0.049452,-1.925146,1.830039,-0.047096,1.3919,26.3820,0.1238
0.5196,0.016745,-0.040246,0.040246,-1.925146,1.830039,-0.047098,1.3823,26.3788,0.0899
0.5364,0.016764,-0.031867,0.031867,-1.925146,1.830039,-0.047098,1.3823,26.3788,0.0899
0.5531,0.016744,-0.024386,0.024386,-1.925146,1.830039,-0.047096,1.3919,26.3820,0.1238
0.5699,0.016747,-0.017839,0.017839,-1.925146,1.830039,-0.047098,1.3823,26.3788,0.0899
0.5866,0.016742,-0.012268,0.012268,-1.925146,1.830039,-0.047096,1.3919,26.3820,0.1238
0.6034,0.016753,-0.007704,0.007704,-1.925146,1.830039,-0.047098,1.3823,26.3788,0.0899
0.6201,0.016743,-0.004181,0.004181,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.6369,0.016757,-0.001716,0.001716,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.6536,0.016742,-0.000330,0.000330,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.6704,0.016752,-0.000027,0.000027,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.6871,0.016746,-0.000810,0.000810,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.7039,0.016752,-0.002676,0.002676,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.7206,0.016742,-0.005610,0.005610,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.7374,0.016758,-0.009599,0.009599,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.7541,0.016745,-0.014612,0.014612,-1.925146,1.830039,-0.047096,1.3918,26.3820,0.1235
0.7709,0.016751,-0.020623,0.020623,-1.925146,1.830039,-0.047098,1.3823,26.3788,0.0899
0.7876,0.016742,-0.027588,0.027588,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.8044,0.016748,-0.035470,0.035470,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.8211,0.016745,-0.044217,0.044217,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.8379,0.016748,-0.053776,0.053776,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.8546,0.016746,-0.064086,0.064086,-1.925146,1.830039,-0.047096,1.3918,26.3820,0.1235
0.8713,0.016746,-0.075083,0.075083,-1.925146,1.830039,-0.047098,1.3823,26.3788,0.0899
0.8881,0.016740,-0.086694,0.086694,-1.925146,1.830039,-0.047096,1.3919,26.3820,0.1238
0.9048,0.016748,-0.098859,0.098859,-1.925146,1.830039,-0.047098,1.3823,26.3788,0.0899
0.9216,0.016795,-0.111530,0.111530,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.9384,0.016742,-0.124553,0.124553,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.9551,0.016745,-0.137890,0.137890,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.9719,0.016746,-0.151456,0.151456,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
0.9886,0.016745,-0.165166,0.165166,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
1.0053,0.016744,-0.178932,0.178932,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
1.0221,0.016783,-0.192702,0.192702,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
1.0389,0.016745,-0.206329,0.206329,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
1.0556,0.016750,-0.219762,0.219762,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
1.0724,0.016753,-0.232916,0.232916,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
1.0891,0.016742,-0.245697,0.245697,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
1.1059,0.016743,-0.258036,0.258036,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
1.1226,0.016764,-0.269871,0.269871,-1.925146,1.830039,-0.047098,1.3830,26.3791,0.0924
1.1394,0.016749,-0.281100,0.281100,-1.925146,1.830039,-0.047096,1.3918,26.3820,0.1235
1.1561,0.016708,-0.291642,0.291642,-1.925146,1.830039,-0.047098,1.3823,26.3788,0.0899
