t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,0.000000,-1.745329,1.745329,0.0000,0.0000,0.0000,-0.002707,-1.566194,1.563126,1.0030,1.1267,-0.0655,0.001534,0.578311,-0.552233,0.556835,-0.595185,0.556835,-0.549165
0.0201,0.020081,0.000000,-1.734814,1.734814,0.0000,0.0000,0.0000,-0.002694,-1.569262,1.564660,1.0532,1.1059,0.0001,0.001534,0.579845,-0.552233,0.556835,-0.595185,0.556835,-0.549165
0.0402,0.020087,0.000000,-1.724297,1.724297,0.0000,0.0000,0.0000,-0.002682,-1.572330,1.569262,1.0076,1.0745,0.0457,0.001534,0.579845,-0.552233,0.556835,-0.595185,0.558369,-0.549165
0.0602,0.020080,0.000000,-1.713783,1.713783,0.0000,0.0000,0.0000,-0.002696,-1.616816,1.621418,1.0527,1.1113,-0.0115,0.001534,0.579845,-0.552233,0.556835,-0.595185,0.556835,-0.549165
0.0804,0.020101,0.000000,-1.703258,1.703258,0.0000,0.0000,0.0000,-0.002693,-1.691981,1.704253,0.9579,1.0893,-0.0071,0.001534,0.578311,-0.552233,0.556835,-0.595185,0.558369,-0.549165
0.1004,0.020097,0.000000,-1.692735,1.692735,0.0000,0.0000,0.0000,-0.002695,-1.762544,1.759476,1.0579,1.1098,-0.0060,0.001534,0.579845,-0.552233,0.556835,-0.595185,0.556835,-0.549165
0.1205,0.020097,0.000000,-1.682213,1.682213,0.0000,0.0000,0.0000,-0.002682,-1.768680,1.764078,1.0869,1.0719,-0.0591,0.001534,0.579845,-0.553767,0.556835,-0.595185,0.556835,-0.549165
0.1407,0.020139,0.000000,-1.671668,1.671668,0.0000,0.0000,0.0000,-0.002670,-1.754874,1.754874,1.1232,1.0401,-0.1065,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.556835,-0.549165
0.1608,0.020105,0.000000,-1.661141,1.661141,0.0000,0.0000,0.0000,-0.002671,-1.731864,1.736466,1.1194,1.0435,-0.1016,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.556835,-0.549165
0.1809,0.020090,0.000000,-1.650622,1.650622,0.0000,0.0000,0.0000,-0.002658,-1.711923,1.719592,1.0794,1.0095,-0.0497,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.2010,0.020098,0.000000,-1.640099,1.640099,0.0000,0.0000,0.0000,-0.002659,-1.698117,1.705787,1.0836,1.0131,-0.0551,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.2211,0.020094,0.000000,-1.629578,1.629578,0.0000,0.0000,0.0000,-0.002659,-1.687379,1.691981,1.0836,1.0131,-0.0551,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.2412,0.020090,0.000000,-1.619059,1.619059,0.0000,0.0000,0.0000,-0.002646,-1.675107,1.678175,1.0338,0.9946,-0.1080,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.550699
0.2613,0.020172,0.000000,-1.608497,1.608497,0.0000,0.0000,0.0000,-0.002648,-1.665903,1.668971,1.0390,0.9965,-0.1025,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.550699
0.2814,0.020092,0.000000,-1.597976,1.597976,0.0000,0.0000,0.0000,-0.002634,-1.658233,1.658233,0.9892,0.9782,-0.1566,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.552233
0.3020,0.020560,0.000000,-1.587211,1.587211,0.0000,0.0000,0.0000,-0.002636,-1.650563,1.652097,0.9944,0.9802,-0.1510,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.552233
0.3221,0.020085,0.000000,-1.576695,1.576695,0.0000,0.0000,0.0000,-0.002623,-1.639825,1.645961,0.9446,0.9620,-0.2051,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.553767
0.3422,0.020088,0.000000,-1.566177,1.566177,0.0000,0.0000,0.0000,-0.002611,-1.633690,1.636758,0.9006,0.9459,-0.2531,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.555301
0.3623,0.020094,0.000000,-1.555656,1.555656,0.0000,0.0000,0.0000,-0.002599,-1.621418,1.626020,0.8560,0.9297,-0.3017,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.556835
0.3823,0.020095,0.000000,-1.545134,1.545134,0.0000,0.0000,0.0000,-0.002601,-1.610680,1.613748,0.8606,0.9314,-0.2966,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.556835
0.4024,0.020096,0.000000,-1.534611,1.534611,0.0000,0.0000,0.0000,-0.002613,-1.598408,1.603010,0.9006,0.9649,-0.3497,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.556835,-0.556835
0.4225,0.020083,0.000000,-1.524096,1.524096,0.0000,0.0000,0.0000,-0.002599,-1.589204,1.592272,0.8560,0.9277,-0.2916,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.556835
