t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,0.000000,-0.349065,0.349065,0.0000,0.0000,0.0000,-0.002639,-0.170272,0.168738,1.1738,0.9854,0.0427,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.0208,0.020759,0.000000,-0.341819,0.341819,0.0000,0.0000,0.0000,-0.002653,-0.171806,0.170272,1.1842,0.9330,-0.0103,0.001534,0.582913,-0.555301,0.555301,-0.595185,0.558369,-0.549165
0.0410,0.020208,0.000000,-0.334765,0.334765,0.0000,0.0000,0.0000,-0.002638,-0.173340,0.170272,1.1723,0.9905,0.0488,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.0619,0.020886,0.000000,-0.327474,0.327474,0.0000,0.0000,0.0000,-0.002626,-0.216291,0.207087,1.1242,0.9662,-0.0109,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.550699
0.0819,0.020087,0.000000,-0.320463,0.320463,0.0000,0.0000,0.0000,-0.002641,-0.291456,0.282252,1.1785,0.9870,0.0488,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.1022,0.020237,0.000000,-0.313399,0.313399,0.0000,0.0000,0.0000,-0.002626,-0.357418,0.348214,1.1235,0.9666,-0.0109,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.550699
0.1224,0.020177,0.000000,-0.306356,0.306356,0.0000,0.0000,0.0000,-0.002627,-0.369689,0.365087,1.1293,0.9687,-0.0047,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.550699
0.1425,0.020107,0.000000,-0.299337,0.299337,0.0000,0.0000,0.0000,-0.002627,-0.357418,0.355884,1.1293,0.9687,-0.0047,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.552233
0.1626,0.020092,0.000000,-0.292324,0.292324,0.0000,0.0000,0.0000,-0.002614,-0.335942,0.339010,1.0794,0.9503,-0.0589,0.001534,0.584447,-0.555301,0.556835,-0.595185,0.558369,-0.552233
0.1826,0.020087,0.000000,-0.285312,0.285312,0.0000,0.0000,0.0000,-0.002581,-0.316000,0.323670,1.1291,0.9049,-0.0049,0.001534,0.585981,-0.555301,0.556835,-0.595185,0.558369,-0.553767
0.2027,0.020095,0.000000,-0.278297,0.278297,0.0000,0.0000,0.0000,-0.002581,-0.316000,0.323670,1.1291,0.9049,-0.0049,0.001534,0.585981,-0.555301,0.556835,-0.595185,0.558369,-0.553767
0.2242,0.021425,0.000000,-0.270819,0.270819,0.0000,0.0000,0.0000,-0.002560,-0.291456,0.299126,1.1300,0.8744,-0.0039,0.001534,0.587515,-0.555301,0.556835,-0.595185,0.558369,-0.555301
0.2443,0.020101,0.000000,-0.263802,0.263802,0.0000,0.0000,0.0000,-0.002549,-0.288388,0.288388,1.0808,0.8597,-0.0575,0.001534,0.587515,-0.555301,0.556835,-0.595185,0.558369,-0.556835
0.2644,0.020137,0.000000,-0.256773,0.256773,0.0000,0.0000,0.0000,-0.002549,-0.286854,0.283786,1.0808,0.8597,-0.0575,0.001534,0.587515,-0.555301,0.556835,-0.595185,0.558369,-0.558369
0.2845,0.020099,0.000000,-0.249757,0.249757,0.0000,0.0000,0.0000,-0.002539,-0.282252,0.279185,1.0414,0.8449,-0.1005,0.001534,0.587515,-0.555301,0.556835,-0.595185,0.558369,-0.558369
0.3046,0.020103,0.000000,-0.242740,0.242740,0.0000,0.0000,0.0000,-0.002526,-0.277651,0.277651,0.9918,0.8266,-0.1547,0.001534,0.587515,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.3247,0.020102,0.000000,-0.235723,0.235723,0.0000,0.0000,0.0000,-0.002527,-0.268447,0.273049,0.9970,0.8285,-0.1491,0.001534,0.587515,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.3448,0.020091,0.000000,-0.228710,0.228710,0.0000,0.0000,0.0000,-0.002527,-0.257709,0.263845,0.9970,0.8285,-0.1491,0.001534,0.587515,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.3649,0.020107,0.000000,-0.221691,0.221691,0.0000,0.0000,0.0000,-0.002527,-0.250039,0.253107,0.9970,0.8285,-0.1491,0.001534,0.587515,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.3850,0.020095,0.000000,-0.214677,0.214677,0.0000,0.0000,0.0000,-0.002527,-0.240835,0.246971,0.9970,0.8285,-0.1491,0.001534,0.587515,-0.555301,0.556835,-0.595185,0.558369,-0.559903
