t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,-0.005000,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.000309,-1.576932,1.566194,0.2094,0.3543,0.2458,0.000000,0.615126,-0.619728,0.621262,-0.627398,0.624330,-0.605922
0.0201,0.020085,-0.004839,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.000309,-1.576932,1.566194,0.2094,0.3543,0.2458,0.000000,0.615126,-0.619728,0.621262,-0.627398,0.624330,-0.605922
0.0402,0.020075,-0.004679,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.000309,-1.576932,1.566194,0.2094,0.3543,0.2458,0.000000,0.615126,-0.619728,0.621262,-0.627398,0.624330,-0.605922
0.0602,0.020082,-0.004518,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.000456,-1.576932,1.566194,0.2094,0.3544,0.2461,0.000000,0.612058,-0.616660,0.618194,-0.624330,0.621262,-0.602854
0.0803,0.020081,-0.004357,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.001544,-1.576932,1.566194,0.0825,0.4438,0.1354,0.000000,0.587515,-0.592117,0.595185,-0.602854,0.598253,-0.581379
0.1004,0.020079,-0.004197,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.001433,-1.576932,1.566194,0.0951,0.4350,0.1467,0.000000,0.587515,-0.592117,0.595185,-0.602854,0.598253,-0.581379
0.1205,0.020086,-0.004036,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003113,-1.576932,1.566194,0.1424,0.3937,0.1960,0.000000,0.555301,-0.556835,0.559903,-0.567573,0.562971,-0.547631
0.1406,0.020087,-0.003875,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004193,-1.576932,1.566194,0.0772,0.4358,0.1886,0.000000,0.529223,-0.530757,0.535359,-0.541495,0.536893,-0.523087
0.1607,0.020083,-0.003715,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005452,-1.576932,1.566194,0.0524,0.4188,0.3419,0.000000,0.503146,-0.501612,0.509282,-0.510816,0.507748,-0.497010
0.1807,0.020079,-0.003554,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005324,-1.576932,1.566194,-0.0057,0.3508,0.3265,0.000000,0.503146,-0.501612,0.509282,-0.509282,0.507748,-0.498544
0.2008,0.020084,-0.003393,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005325,-1.576932,1.566194,0.0505,0.3410,0.3800,0.000000,0.504680,-0.501612,0.509282,-0.509282,0.507748,-0.498544
0.2209,0.020090,-0.003233,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005312,-1.576932,1.566194,0.0548,0.3942,0.3225,0.000000,0.504680,-0.501612,0.509282,-0.510816,0.507748,-0.498544
0.2410,0.020086,-0.003072,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005314,-1.576932,1.566194,0.0544,0.3886,0.3285,0.000000,0.504680,-0.501612,0.509282,-0.510816,0.507748,-0.498544
0.2611,0.020085,-0.002911,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005314,-1.576932,1.566194,0.0544,0.3886,0.3285,0.000000,0.504680,-0.501612,0.509282,-0.510816,0.507748,-0.498544
0.2812,0.020081,-0.002751,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005314,-1.576932,1.566194,0.0544,0.3886,0.3285,0.000000,0.504680,-0.501612,0.509282,-0.510816,0.507748,-0.498544
0.3012,0.020050,-0.002590,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005314,-1.576932,1.566194,0.0544,0.3886,0.3285,0.000000,0.504680,-0.501612,0.509282,-0.510816,0.507748,-0.498544
0.3213,0.020080,-0.002430,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005301,-1.576932,1.566194,0.1046,0.3724,0.3799,0.000000,0.506214,-0.501612,0.509282,-0.510816,0.507748,-0.498544
0.3414,0.020082,-0.002269,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005277,-1.576932,1.566194,0.0592,0.4087,0.2708,0.000000,0.506214,-0.501612,0.509282,-0.512350,0.507748,-0.500078
0.3615,0.020078,-0.002108,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005279,-1.576932,1.566194,0.0640,0.4049,0.2822,0.000000,0.506214,-0.501612,0.509282,-0.512350,0.507748,-0.500078
0.3815,0.020079,-0.001948,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005254,-1.576932,1.566194,0.0840,0.5093,0.1770,0.000000,0.506214,-0.501612,0.509282,-0.515418,0.507748,-0.500078
0.4016,0.020076,-0.001787,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005219,-1.576932,1.566194,0.0420,0.5677,0.2396,0.000000,0.506214,-0.501612,0.510816,-0.516952,0.509282,-0.500078
0.4217,0.020083,-0.001626,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005186,-1.576932,1.566194,0.0773,0.7173,0.0768,0.000000,0.506214,-0.501612,0.510816,-0.521553,0.509282,-0.500078
0.4418,0.020079,-0.001466,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005153,-1.576932,1.566194,0.1448,0.7883,0.0416,0.000000,0.507748,-0.501612,0.510816,-0.524621,0.509282,-0.500078
0.4618,0.020073,-0.001305,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004981,-1.576932,1.566194,0.2088,0.9723,0.1489,0.000000,0.512350,-0.503146,0.515418,-0.530757,0.512350,-0.501612
0.4819,0.020089,-0.001145,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004812,-1.576932,1.566194,0.2735,1.0392,0.0856,0.000000,0.516952,-0.506214,0.518486,-0.536893,0.515418,-0.504680
0.5020,0.020073,-0.000984,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004566,-1.576932,1.566194,0.3173,1.1185,0.1450,0.000000,0.523087,-0.510816,0.524621,-0.543029,0.520019,-0.509282
0.5221,0.020080,-0.000823,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004279,-1.576932,1.566194,0.3338,1.1794,0.1913,0.000000,0.530757,-0.515418,0.530757,-0.550699,0.526155,-0.515418
0.5422,0.020083,-0.000663,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004071,-1.576932,1.566194,0.3823,1.1557,0.2400,0.000000,0.536893,-0.520019,0.535359,-0.555301,0.530757,-0.520019
0.5622,0.020074,-0.000502,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003843,-1.576932,1.566194,0.3775,1.1232,0.2357,0.000000,0.543029,-0.524621,0.539961,-0.559903,0.535359,-0.526155
0.5823,0.020093,-0.000341,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003665,-1.576932,1.566194,0.4074,1.1084,0.2376,0.000000,0.547631,-0.529223,0.544563,-0.562971,0.538427,-0.530757
0.6024,0.020080,-0.000181,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003411,-1.576932,1.566194,0.4653,1.1103,0.2387,0.000000,0.555301,-0.533825,0.549165,-0.569107,0.543029,-0.536893
0.6225,0.020090,-0.000020,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003250,-1.576932,1.566194,0.4993,1.0402,0.1868,0.000000,0.559903,-0.538427,0.552233,-0.572175,0.546097,-0.541495
0.6426,0.020087,0.000141,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003105,-1.576932,1.566194,0.5454,1.0310,0.2462,0.000000,0.564505,-0.541495,0.555301,-0.575243,0.549165,-0.544563
0.6627,0.020121,0.000302,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002931,-1.576932,1.566194,0.5198,1.0299,0.1877,0.000000,0.567573,-0.546097,0.559903,-0.578311,0.552233,-0.549165
0.6828,0.020091,0.000462,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002777,-1.576932,1.566194,0.6217,0.9976,0.3018,0.000000,0.573709,-0.549165,0.562971,-0.581379,0.555301,-0.552233
0.7029,0.020075,0.000623,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002605,-1.576932,1.566194,0.5901,0.9989,0.2374,0.000000,0.576777,-0.553767,0.567573,-0.584447,0.558369,-0.556835
0.7230,0.020081,0.000784,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002449,-1.576932,1.566194,0.5933,0.9647,0.2448,0.000000,0.581379,-0.556835,0.570641,-0.587515,0.561437,-0.561437
0.7430,0.020083,0.000944,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002304,-1.576932,1.566194,0.6837,1.0174,0.0850,0.000000,0.584447,-0.561437,0.573709,-0.592117,0.562971,-0.564505
0.7631,0.020072,0.001105,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002148,-1.576932,1.566194,0.7729,0.9796,0.2104,0.000000,0.590583,-0.564505,0.576777,-0.595185,0.566039,-0.567573
0.7832,0.020096,0.001266,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002041,-1.576932,1.566194,0.8525,1.0346,0.1987,0.000000,0.593651,-0.567573,0.579845,-0.598253,0.567573,-0.569107
0.8033,0.020072,0.001426,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.001892,-1.576932,1.566194,0.8553,1.0788,0.1465,0.000000,0.596719,-0.570641,0.582913,-0.602854,0.570641,-0.572175
0.8234,0.020084,0.001587,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.001746,-1.576932,1.566194,0.8054,1.0559,0.0980,0.000000,0.599786,-0.573709,0.585981,-0.605922,0.573709,-0.576777
0.8434,0.020082,0.001748,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.001563,-1.576932,1.566194,0.8478,1.0242,0.2115,0.000000,0.604388,-0.578311,0.590583,-0.608990,0.578311,-0.579845
0.8635,0.020073,0.001908,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.001422,-1.576932,1.566194,0.8544,1.0773,0.1459,0.000000,0.607456,-0.581379,0.593651,-0.613592,0.581379,-0.582913
0.8836,0.020092,0.002069,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.001240,-1.576932,1.566194,0.8023,1.0553,0.2610,0.000000,0.612058,-0.584447,0.598253,-0.616660,0.585981,-0.587515
0.9037,0.020078,0.002230,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.001051,-1.576932,1.566194,0.8791,1.0733,0.1952,0.000000,0.616660,-0.589049,0.601320,-0.622796,0.590583,-0.590583
0.9238,0.020082,0.002390,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.000885,-1.576932,1.566194,0.8494,1.0689,0.1485,0.000000,0.619728,-0.593651,0.605922,-0.625864,0.593651,-0.595185
0.9439,0.020081,0.002551,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.000729,-1.576932,1.566194,0.8799,1.0844,0.1543,0.000000,0.622796,-0.598253,0.610524,-0.628932,0.596719,-0.598253
0.9639,0.020075,0.002711,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.000598,-1.576932,1.566194,0.8761,1.0818,0.1539,0.000000,0.625864,-0.601320,0.613592,-0.632000,0.599786,-0.601320
0.9840,0.020086,0.002872,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.000391,-1.576932,1.566194,0.8757,1.0807,0.1542,0.000000,0.630466,-0.605922,0.618194,-0.636602,0.604388,-0.605922
1.0041,0.020075,0.003033,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.000255,-1.576932,1.566194,0.9241,1.0647,0.2098,0.000000,0.635068,-0.608990,0.621262,-0.639670,0.607456,-0.608990
1.0242,0.020082,0.003193,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.000111,-1.576932,1.566194,0.9300,1.1154,0.1495,0.000000,0.638136,-0.612058,0.624330,-0.644272,0.610524,-0.612058
1.0442,0.020057,0.003354,-1.576932,1.566194,0.0000,0.0000,0.0000,0.000057,-1.576932,1.566194,1.0050,1.1096,0.2123,0.000000,0.642738,-0.616660,0.628932,-0.647340,0.613592,-0.615126
1.0643,0.020085,0.003515,-1.576932,1.566194,0.0000,0.0000,0.0000,0.000222,-1.576932,1.566194,0.9570,1.0433,0.2603,0.000000,0.647340,-0.619728,0.632000,-0.650408,0.618194,-0.619728
