t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,0.000000,-0.349065,0.349065,0.0000,0.0000,0.0000,-0.002681,-0.179476,0.177942,1.0747,1.0565,-0.1515,0.001534,0.578311,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.0201,0.020142,0.000000,-0.331488,0.331488,0.0000,0.0000,0.0000,-0.002670,-0.179476,0.177942,1.0384,1.0270,-0.1040,0.001534,0.578311,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.0404,0.020237,0.000000,-0.313828,0.313828,0.0000,0.0000,0.0000,-0.002685,-0.188680,0.188680,1.1390,0.9928,-0.1554,0.001534,0.579845,-0.555301,0.555301,-0.595185,0.556835,-0.549165
0.0605,0.020114,0.000000,-0.296275,0.296275,0.0000,0.0000,0.0000,-0.002669,-0.242369,0.242369,1.1177,1.0484,-0.0965,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.556835,-0.549165
0.0816,0.021118,0.000000,-0.277846,0.277846,0.0000,0.0000,0.0000,-0.002645,-0.317534,0.316000,1.0302,0.9909,-0.1037,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.550699
0.1019,0.020287,0.000000,-0.260142,0.260142,0.0000,0.0000,0.0000,-0.002648,-0.349748,0.343612,1.0394,0.9969,-0.1030,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.550699
0.1222,0.020300,0.000000,-0.242426,0.242426,0.0000,0.0000,0.0000,-0.002634,-0.337476,0.332874,0.9891,0.9782,-0.1566,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.552233
0.1423,0.020085,0.000000,-0.224899,0.224899,0.0000,0.0000,0.0000,-0.002636,-0.308330,0.308330,0.9944,0.9802,-0.1510,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.552233
0.1624,0.020096,0.000000,-0.207362,0.207362,0.0000,0.0000,0.0000,-0.002636,-0.274583,0.282252,0.9944,0.9802,-0.1510,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.552233
0.1827,0.020319,0.000000,-0.189631,0.189631,0.0000,0.0000,0.0000,-0.002649,-0.243903,0.253107,0.9959,0.9435,-0.3111,0.001534,0.579845,-0.555301,0.555301,-0.595185,0.556835,-0.553767
0.2028,0.020094,0.000000,-0.172095,0.172095,0.0000,0.0000,0.0000,-0.002621,-0.222427,0.231631,0.9444,0.9658,-0.1884,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.553767
0.2230,0.020228,0.000000,-0.154443,0.154443,0.0000,0.0000,0.0000,-0.002598,-0.200951,0.207087,0.8514,0.9276,-0.3084,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.556835
0.2431,0.020086,0.000000,-0.136914,0.136914,0.0000,0.0000,0.0000,-0.002601,-0.187146,0.193282,0.8611,0.9316,-0.2959,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.556835
0.2633,0.020189,0.000000,-0.119296,0.119296,0.0000,0.0000,0.0000,-0.002600,-0.171806,0.177942,0.8598,0.9310,-0.2976,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.556835
0.2834,0.020088,0.000000,-0.101766,0.101766,0.0000,0.0000,0.0000,-0.002600,-0.156466,0.161068,0.8598,0.9310,-0.2976,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.556835
