t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,0.000000,-0.174533,0.174533,0.0000,0.0000,0.0000,-0.002639,-0.012272,0.009204,1.1735,0.9845,0.0427,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.0202,0.020166,0.000000,-0.170309,0.170309,0.0000,0.0000,0.0000,-0.002653,-0.009204,0.006136,1.1843,0.9331,-0.0103,0.001534,0.582913,-0.555301,0.555301,-0.595185,0.558369,-0.549165
0.0403,0.020090,0.000000,-0.166101,0.166101,0.0000,0.0000,0.0000,-0.002638,-0.007670,0.009204,1.1723,0.9905,0.0488,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.0603,0.020088,0.000000,-0.161894,0.161894,0.0000,0.0000,0.0000,-0.002639,-0.055223,0.056757,1.1735,0.9845,0.0426,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.0804,0.020086,0.000000,-0.157687,0.157687,0.0000,0.0000,0.0000,-0.002626,-0.128854,0.130388,1.1240,0.9669,-0.0102,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.550699
0.1005,0.020071,0.000000,-0.153484,0.153484,0.0000,0.0000,0.0000,-0.002627,-0.185612,0.184078,1.1292,0.9687,-0.0047,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.550699
0.1206,0.020086,0.000000,-0.149277,0.149277,0.0000,0.0000,0.0000,-0.002603,-0.194816,0.190214,1.1291,0.9350,-0.0048,0.001534,0.584447,-0.555301,0.556835,-0.595185,0.558369,-0.552233
0.1407,0.020085,0.000000,-0.145070,0.145070,0.0000,0.0000,0.0000,-0.002606,-0.179476,0.177942,1.1291,0.9386,-0.0048,0.001534,0.584447,-0.555301,0.556835,-0.595185,0.558369,-0.552233
0.1608,0.020090,0.000000,-0.140862,0.140862,0.0000,0.0000,0.0000,-0.002581,-0.162602,0.162602,1.1296,0.9047,-0.0043,0.001534,0.585981,-0.555301,0.556835,-0.595185,0.558369,-0.553767
0.1808,0.020084,0.000000,-0.136656,0.136656,0.0000,0.0000,0.0000,-0.002584,-0.148796,0.150330,1.1296,0.9082,-0.0044,0.001534,0.585981,-0.555301,0.556835,-0.595185,0.558369,-0.553767
