t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,0.000000,-0.174533,0.174533,0.0000,0.0000,0.0000,-0.002737,0.000000,0.000000,0.9121,0.9619,-0.0128,0.001534,0.576777,-0.552233,0.555301,-0.592117,0.558369,-0.549165
0.0201,0.020088,0.000000,-0.174182,0.174182,0.0000,0.0000,0.0000,-0.002711,0.004602,0.000000,0.9500,1.0038,0.1001,0.001534,0.578311,-0.552233,0.556835,-0.592117,0.558369,-0.549165
0.0402,0.020086,0.000000,-0.173832,0.173832,0.0000,0.0000,0.0000,-0.002713,0.000000,0.000000,0.9460,0.9994,0.0883,0.001534,0.578311,-0.552233,0.556835,-0.592117,0.558369,-0.549165
0.0603,0.020086,0.000000,-0.173481,0.173481,0.0000,0.0000,0.0000,-0.002702,-0.039884,0.030680,0.9577,0.9145,0.0366,0.001534,0.579845,-0.552233,0.555301,-0.592117,0.558369,-0.550699
0.0803,0.020086,0.000000,-0.173131,0.173131,0.0000,0.0000,0.0000,-0.002664,-0.104311,0.099709,0.8469,0.9391,-0.0117,0.001534,0.579845,-0.552233,0.556835,-0.592117,0.558369,-0.553767
0.1004,0.020094,0.000000,-0.172780,0.172780,0.0000,0.0000,0.0000,-0.002604,-0.177942,0.173340,0.8886,0.8139,-0.1658,0.001534,0.581379,-0.555301,0.556835,-0.592117,0.558369,-0.556835
0.1209,0.020419,0.000000,-0.172424,0.172424,0.0000,0.0000,0.0000,-0.002587,-0.208621,0.202485,0.8848,0.7935,-0.1493,0.001534,0.582913,-0.555301,0.556835,-0.592117,0.558369,-0.558369
0.1410,0.020111,0.000000,-0.172073,0.172073,0.0000,0.0000,0.0000,-0.002576,-0.202485,0.200951,0.8360,0.7777,-0.2047,0.001534,0.582913,-0.555301,0.556835,-0.592117,0.558369,-0.559903
0.1611,0.020106,0.000000,-0.171722,0.171722,0.0000,0.0000,0.0000,-0.002566,-0.184078,0.187146,0.8908,0.7638,-0.1449,0.001534,0.584447,-0.555301,0.556835,-0.592117,0.558369,-0.559903
0.1812,0.020097,0.000000,-0.171371,0.171371,0.0000,0.0000,0.0000,-0.002567,-0.173340,0.176408,0.8851,0.7652,-0.1511,0.001534,0.584447,-0.555301,0.556835,-0.592117,0.558369,-0.559903
