t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,0.000000,-0.174533,0.174533,0.0000,0.0000,0.0000,-0.002683,0.003068,-0.003068,1.0816,0.9577,0.2355,0.001534,0.582913,-0.552233,0.556835,-0.592117,0.558369,-0.549165
0.0201,0.020085,0.000000,-0.173832,0.173832,0.0000,0.0000,0.0000,-0.002683,-0.003068,-0.001534,1.0816,0.9577,0.2355,0.001534,0.582913,-0.552233,0.556835,-0.592117,0.558369,-0.549165
0.0403,0.020261,0.000000,-0.173125,0.173125,0.0000,0.0000,0.0000,-0.002683,0.000000,-0.003068,1.0816,0.9577,0.2355,0.001534,0.582913,-0.552233,0.556835,-0.592117,0.558369,-0.549165
0.0604,0.020092,0.000000,-0.172423,0.172423,0.0000,0.0000,0.0000,-0.002670,-0.026078,0.024544,1.0321,0.9401,0.1826,0.001534,0.582913,-0.552233,0.556835,-0.592117,0.558369,-0.550699
0.0805,0.020086,0.000000,-0.171722,0.171722,0.0000,0.0000,0.0000,-0.002671,-0.092039,0.092039,1.0373,0.9419,0.1882,0.001534,0.582913,-0.552233,0.556835,-0.592117,0.558369,-0.550699
0.1006,0.020121,0.000000,-0.171020,0.171020,0.0000,0.0000,0.0000,-0.002631,-0.167204,0.167204,1.0663,0.8521,0.0280,0.001534,0.582913,-0.555301,0.556835,-0.592117,0.558369,-0.552233
0.1207,0.020090,0.000000,-0.170318,0.170318,0.0000,0.0000,0.0000,-0.002623,-0.204019,0.200951,1.0139,0.8434,-0.0088,0.001534,0.582913,-0.555301,0.556835,-0.592117,0.558369,-0.553767
0.1408,0.020087,0.000000,-0.169617,0.169617,0.0000,0.0000,0.0000,-0.002599,-0.205553,0.200951,1.0198,0.8109,-0.0046,0.001534,0.584447,-0.555301,0.556835,-0.592117,0.558369,-0.555301
0.1609,0.020087,0.000000,-0.168916,0.168916,0.0000,0.0000,0.0000,-0.002578,-0.187146,0.188680,1.0196,0.7808,-0.0046,0.001534,0.585981,-0.555301,0.556835,-0.592117,0.558369,-0.556835
0.1810,0.020090,0.000000,-0.168215,0.168215,0.0000,0.0000,0.0000,-0.002580,-0.174874,0.176408,1.0196,0.7839,-0.0046,0.001534,0.585981,-0.555301,0.556835,-0.592117,0.558369,-0.556835
