t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000002,0.000000,-1.745329,1.745329,0.0000,0.0000,0.0000,-0.002692,-1.613748,1.604544,0.9630,1.0882,-0.0026,0.001534,0.578311,-0.552233,0.556835,-0.595185,0.558369,-0.549165
0.0201,0.020116,0.000000,-1.742520,1.742520,0.0000,0.0000,0.0000,-0.002706,-1.612214,1.604544,1.0076,1.1253,-0.0604,0.001534,0.578311,-0.552233,0.556835,-0.595185,0.556835,-0.549165
0.0402,0.020095,0.000000,-1.739715,1.739715,0.0000,0.0000,0.0000,-0.002705,-1.621418,1.613748,1.0029,1.1214,-0.0544,0.001534,0.578311,-0.552233,0.556835,-0.595185,0.556835,-0.549165
0.0604,0.020156,0.000000,-1.736900,1.736900,0.0000,0.0000,0.0000,-0.002692,-1.662835,1.655165,0.9630,1.0882,-0.0026,0.001534,0.578311,-0.552233,0.556835,-0.595185,0.558369,-0.549165
0.0805,0.020089,0.000000,-1.734095,1.734095,0.0000,0.0000,0.0000,-0.002706,-1.733398,1.725728,1.0076,1.1253,-0.0604,0.001534,0.578311,-0.552233,0.556835,-0.595185,0.556835,-0.549165
0.1005,0.020087,0.000000,-1.731291,1.731291,0.0000,0.0000,0.0000,-0.002705,-1.776350,1.768680,1.0029,1.1214,-0.0544,0.001534,0.578311,-0.552233,0.556835,-0.595185,0.556835,-0.549165
0.1206,0.020095,0.000000,-1.728485,1.728485,0.0000,0.0000,0.0000,-0.002679,-1.777884,1.771748,1.0024,1.0525,-0.0555,0.001534,0.578311,-0.553767,0.556835,-0.595185,0.558369,-0.549165
0.1407,0.020089,0.000000,-1.725680,1.725680,0.0000,0.0000,0.0000,-0.002657,-1.768680,1.765612,1.0916,1.0086,-0.0545,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.1608,0.020083,0.000000,-1.722876,1.722876,0.0000,0.0000,0.0000,-0.002659,-1.756408,1.761010,1.0733,1.0286,-0.1605,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.556835,-0.550699
0.1809,0.020088,0.000000,-1.720071,1.720071,0.0000,0.0000,0.0000,-0.002633,-1.750272,1.757942,0.9856,0.9749,-0.1506,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.552233
0.2010,0.020091,0.000000,-1.717266,1.717266,0.0000,0.0000,0.0000,-0.002636,-1.745670,1.753340,0.9947,0.9805,-0.1516,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.552233
0.2211,0.020102,0.000000,-1.714459,1.714459,0.0000,0.0000,0.0000,-0.002623,-1.744136,1.751806,0.9445,0.9619,-0.2051,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.553767
0.2412,0.020088,0.000000,-1.711654,1.711654,0.0000,0.0000,0.0000,-0.002611,-1.739534,1.750272,0.9006,0.9459,-0.2531,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.555301
0.2613,0.020092,0.000000,-1.708849,1.708849,0.0000,0.0000,0.0000,-0.002599,-1.738000,1.747204,0.8560,0.9297,-0.3017,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.556835
0.2814,0.020087,0.000000,-1.706044,1.706044,0.0000,0.0000,0.0000,-0.002588,-1.736466,1.745670,0.8115,0.9135,-0.3502,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.558369
