t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,-0.005000,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.000332,-1.573864,1.566194,0.2275,0.2625,0.2358,0.001534,0.615126,-0.619728,0.618194,-0.627398,0.624330,-0.605922
0.0201,0.020105,-0.004970,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.000332,-1.573864,1.566194,0.2275,0.2625,0.2358,0.001534,0.615126,-0.619728,0.618194,-0.627398,0.624330,-0.605922
0.0402,0.020097,-0.004940,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.000344,-1.573864,1.566194,0.1897,0.2971,0.2897,0.001534,0.615126,-0.618194,0.618194,-0.627398,0.624330,-0.605922
0.0603,0.020087,-0.004910,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.000331,-1.573864,1.566194,0.2319,0.2585,0.2295,0.001534,0.615126,-0.619728,0.618194,-0.627398,0.624330,-0.605922
0.0804,0.020084,-0.004879,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.000344,-1.573864,1.566194,0.1893,0.2975,0.2904,0.001534,0.615126,-0.618194,0.618194,-0.627398,0.624330,-0.605922
0.1005,0.020091,-0.004849,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.001017,-1.573864,1.566194,0.2038,0.2453,0.2285,0.001534,0.601320,-0.604388,0.602854,-0.613592,0.610524,-0.592117
0.1206,0.020087,-0.004819,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.002438,-1.573864,1.566194,0.2122,0.3751,0.1790,0.001534,0.570641,-0.572175,0.572175,-0.584447,0.578311,-0.561437
0.1406,0.020095,-0.004789,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.003651,-1.573864,1.566194,0.2609,0.4200,0.2354,0.001534,0.544563,-0.543029,0.544563,-0.556835,0.549165,-0.533825
0.1607,0.020083,-0.004759,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.004842,-1.573864,1.566194,0.1357,0.4193,0.3839,0.001534,0.516952,-0.515418,0.520019,-0.527689,0.523087,-0.507748
0.1808,0.020091,-0.004729,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005614,-1.575398,1.566194,0.0666,0.4208,0.3148,0.001534,0.498544,-0.497010,0.503146,-0.507748,0.503146,-0.492408
0.2009,0.020092,-0.004699,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005749,-1.575398,1.566194,-0.1277,0.3517,0.2695,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.498544,-0.492408
0.2210,0.020088,-0.004668,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005773,-1.575398,1.566194,0.0330,0.4285,0.3260,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.2411,0.020144,-0.004638,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005771,-1.575398,1.566194,0.0163,0.4205,0.3201,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.2612,0.020087,-0.004608,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005771,-1.575398,1.566194,0.0186,0.4216,0.3209,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.2813,0.020088,-0.004578,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005771,-1.575398,1.566194,0.0186,0.4216,0.3209,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.3014,0.020084,-0.004548,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005771,-1.575398,1.566194,0.0186,0.4216,0.3209,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.3215,0.020087,-0.004518,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005771,-1.575398,1.566194,0.0186,0.4216,0.3209,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.3416,0.020096,-0.004488,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005771,-1.573864,1.566194,0.0186,0.4216,0.3209,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.3617,0.020145,-0.004457,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005771,-1.575398,1.566194,0.0186,0.4216,0.3209,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.3818,0.020089,-0.004427,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005771,-1.575398,1.566194,0.0186,0.4216,0.3209,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.4019,0.020088,-0.004397,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005771,-1.575398,1.566194,0.0186,0.4216,0.3209,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.4220,0.020091,-0.004367,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005771,-1.575398,1.566194,0.0186,0.4216,0.3209,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.4421,0.020128,-0.004337,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005771,-1.575398,1.566194,0.0186,0.4216,0.3209,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.4623,0.020147,-0.004307,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005771,-1.575398,1.566194,0.0186,0.4216,0.3209,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.4824,0.020084,-0.004276,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005771,-1.575398,1.566194,0.0186,0.4216,0.3209,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.5024,0.020083,-0.004246,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005771,-1.575398,1.566194,0.0186,0.4216,0.3209,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.5225,0.020087,-0.004216,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005771,-1.575398,1.566194,0.0186,0.4216,0.3209,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.5426,0.020090,-0.004186,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005771,-1.575398,1.566194,0.0186,0.4216,0.3209,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.5627,0.020091,-0.004156,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005771,-1.575398,1.566194,0.0186,0.4216,0.3209,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.5828,0.020092,-0.004126,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005771,-1.575398,1.566194,0.0186,0.4216,0.3209,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.6029,0.020096,-0.004096,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005771,-1.575398,1.566194,0.0186,0.4216,0.3209,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.6230,0.020097,-0.004066,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005759,-1.575398,1.566194,0.0280,0.4733,0.2689,0.001534,0.493942,-0.490874,0.498544,-0.503146,0.497010,-0.489340
0.6457,0.022671,-0.004032,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005772,-1.575398,1.566194,0.0168,0.4159,0.3260,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
0.6658,0.020085,-0.004001,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005758,-1.575398,1.566194,0.0282,0.4739,0.2684,0.001534,0.493942,-0.490874,0.498544,-0.503146,0.497010,-0.489340
0.6858,0.020083,-0.003971,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005760,-1.575398,1.566194,0.0270,0.4679,0.2744,0.001534,0.493942,-0.490874,0.498544,-0.503146,0.497010,-0.489340
0.7060,0.020146,-0.003941,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005760,-1.575398,1.566194,0.0270,0.4679,0.2744,0.001534,0.493942,-0.490874,0.498544,-0.503146,0.497010,-0.489340
0.7261,0.020078,-0.003911,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005760,-1.575398,1.566194,0.0270,0.4679,0.2744,0.001534,0.493942,-0.490874,0.498544,-0.503146,0.497010,-0.489340
0.7461,0.020084,-0.003881,-1.573864,1.566194,0.0000,0.0000,0.0000,-0.005772,-1.575398,1.566194,0.0169,0.4164,0.3255,0.001534,0.493942,-0.490874,0.498544,-0.501612,0.497010,-0.489340
