t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,0.000000,-0.174533,0.174533,0.0000,0.0000,0.0000,-0.002639,0.009204,-0.016874,1.1735,0.9845,0.0427,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.0201,0.020098,0.000000,-0.167517,0.167517,0.0000,0.0000,0.0000,-0.002639,0.003068,-0.010738,1.1735,0.9845,0.0427,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.0402,0.020114,0.000000,-0.160496,0.160496,0.0000,0.0000,0.0000,-0.002639,0.001534,-0.001534,1.1735,0.9845,0.0427,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.0603,0.020088,0.000000,-0.153484,0.153484,0.0000,0.0000,0.0000,-0.002639,-0.009204,0.006136,1.1735,0.9845,0.0427,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.0804,0.020087,0.000000,-0.146472,0.146472,0.0000,0.0000,0.0000,-0.002626,-0.069029,0.069029,1.1240,0.9669,-0.0103,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.550699
0.1005,0.020084,0.000000,-0.139462,0.139462,0.0000,0.0000,0.0000,-0.002627,-0.142660,0.144194,1.1292,0.9687,-0.0047,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.550699
0.1206,0.020089,0.000000,-0.132449,0.132449,0.0000,0.0000,0.0000,-0.002603,-0.181010,0.179476,1.1291,0.9350,-0.0048,0.001534,0.584447,-0.555301,0.556835,-0.595185,0.558369,-0.552233
0.1407,0.020090,0.000000,-0.125437,0.125437,0.0000,0.0000,0.0000,-0.002595,-0.182544,0.177942,1.1789,0.9233,0.0493,0.001534,0.585981,-0.555301,0.556835,-0.595185,0.558369,-0.552233
0.1607,0.020086,0.000000,-0.118425,0.118425,0.0000,0.0000,0.0000,-0.002582,-0.161068,0.161068,1.1244,0.9063,-0.0099,0.001534,0.585981,-0.555301,0.556835,-0.595185,0.558369,-0.553767
0.1808,0.020099,0.000000,-0.111409,0.111409,0.0000,0.0000,0.0000,-0.002558,-0.141126,0.144194,1.0317,0.8717,-0.1110,0.001534,0.585981,-0.555301,0.556835,-0.595185,0.558369,-0.556835
0.2009,0.020103,0.000000,-0.104392,0.104392,0.0000,0.0000,0.0000,-0.002550,-0.121184,0.125786,1.0530,0.7898,-0.1535,0.001534,0.587515,-0.555301,0.555301,-0.595185,0.558369,-0.558369
0.2214,0.020471,0.000000,-0.097246,0.097246,0.0000,0.0000,0.0000,-0.002537,-0.113515,0.115049,1.0397,0.8505,-0.0956,0.001534,0.587515,-0.555301,0.556835,-0.595185,0.558369,-0.558369
0.2415,0.020087,0.000000,-0.090235,0.090235,0.0000,0.0000,0.0000,-0.002526,-0.116583,0.107379,0.9920,0.8260,-0.1552,0.001534,0.587515,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.2616,0.020140,0.000000,-0.083205,0.083205,0.0000,0.0000,0.0000,-0.002527,-0.111981,0.102777,0.9969,0.8286,-0.1490,0.001534,0.587515,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.2817,0.020109,0.000000,-0.076185,0.076185,0.0000,0.0000,0.0000,-0.002527,-0.102777,0.099709,0.9969,0.8286,-0.1490,0.001534,0.587515,-0.555301,0.556835,-0.595185,0.558369,-0.559903
