t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,0.000000,-1.745329,1.745329,0.0000,0.0000,0.0000,-0.002682,-1.612214,1.606078,1.0783,1.0602,-0.1558,0.001534,0.578311,-0.555301,0.556835,-0.595185,0.556835,-0.549165
0.0201,0.020105,0.000000,-1.743575,1.743575,0.0000,0.0000,0.0000,-0.002681,-1.612214,1.606078,1.0742,1.0568,-0.1504,0.001534,0.578311,-0.555301,0.556835,-0.595185,0.556835,-0.549165
0.0402,0.020062,0.000000,-1.741824,1.741824,0.0000,0.0000,0.0000,-0.002681,-1.612214,1.606078,1.0742,1.0568,-0.1504,0.001534,0.578311,-0.555301,0.556835,-0.595185,0.556835,-0.549165
0.0603,0.020093,0.000000,-1.740070,1.740070,0.0000,0.0000,0.0000,-0.002681,-1.630622,1.627554,1.0742,1.0568,-0.1504,0.001534,0.578311,-0.555301,0.556835,-0.595185,0.556835,-0.549165
0.0804,0.020095,0.000000,-1.738317,1.738317,0.0000,0.0000,0.0000,-0.002681,-1.687379,1.682777,1.0742,1.0568,-0.1504,0.001534,0.578311,-0.555301,0.556835,-0.595185,0.556835,-0.549165
0.1005,0.020101,0.000000,-1.736563,1.736563,0.0000,0.0000,0.0000,-0.002668,-1.757942,1.748738,1.0342,1.0235,-0.0985,0.001534,0.578311,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.1205,0.020091,0.000000,-1.734809,1.734809,0.0000,0.0000,0.0000,-0.002645,-1.782486,1.774816,1.0389,0.9935,-0.1035,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.550699
0.1406,0.020090,0.000000,-1.733056,1.733056,0.0000,0.0000,0.0000,-0.002648,-1.777884,1.773282,1.0385,0.9966,-0.1030,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.550699
0.1607,0.020091,0.000000,-1.731303,1.731303,0.0000,0.0000,0.0000,-0.002621,-1.768680,1.765612,0.9399,0.9602,-0.2102,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.553767
0.1808,0.020094,0.000000,-1.729549,1.729549,0.0000,0.0000,0.0000,-0.002611,-1.759476,1.762544,0.9010,0.9461,-0.2526,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.555301
0.2009,0.020099,0.000000,-1.727796,1.727796,0.0000,0.0000,0.0000,-0.002599,-1.753340,1.759476,0.8559,0.9297,-0.3017,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.556835
0.2210,0.020103,0.000000,-1.726041,1.726041,0.0000,0.0000,0.0000,-0.002588,-1.751806,1.757942,0.8115,0.9135,-0.3502,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.558369
0.2411,0.020093,0.000000,-1.724288,1.724288,0.0000,0.0000,0.0000,-0.002576,-1.750272,1.754874,0.7671,0.8974,-0.3988,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.2612,0.020085,0.000000,-1.722535,1.722535,0.0000,0.0000,0.0000,-0.002577,-1.751806,1.754874,0.7717,0.8991,-0.3938,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.2813,0.020091,0.000000,-1.720782,1.720782,0.0000,0.0000,0.0000,-0.002577,-1.750272,1.754874,0.7717,0.8991,-0.3938,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.3014,0.020090,0.000000,-1.719029,1.719029,0.0000,0.0000,0.0000,-0.002577,-1.751806,1.754874,0.7717,0.8991,-0.3938,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.3215,0.020091,0.000000,-1.717275,1.717275,0.0000,0.0000,0.0000,-0.002577,-1.750272,1.753340,0.7717,0.8991,-0.3938,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.3416,0.020083,0.000000,-1.715523,1.715523,0.0000,0.0000,0.0000,-0.002577,-1.750272,1.753340,0.7717,0.8991,-0.3938,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.3617,0.020112,0.000000,-1.713768,1.713768,0.0000,0.0000,0.0000,-0.002577,-1.750272,1.753340,0.7717,0.8991,-0.3938,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.3818,0.020092,0.000000,-1.712014,1.712014,0.0000,0.0000,0.0000,-0.002577,-1.750272,1.754874,0.7717,0.8991,-0.3938,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.4018,0.020088,0.000000,-1.710261,1.710261,0.0000,0.0000,0.0000,-0.002577,-1.750272,1.753340,0.7717,0.8991,-0.3938,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.4219,0.020094,0.000000,-1.708508,1.708508,0.0000,0.0000,0.0000,-0.002577,-1.748738,1.753340,0.7717,0.8991,-0.3938,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.4420,0.020082,0.000000,-1.706755,1.706755,0.0000,0.0000,0.0000,-0.002577,-1.748738,1.751806,0.7717,0.8991,-0.3938,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.4621,0.020083,0.000000,-1.705003,1.705003,0.0000,0.0000,0.0000,-0.002577,-1.748738,1.748738,0.7717,0.8991,-0.3938,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.4822,0.020086,0.000000,-1.703250,1.703250,0.0000,0.0000,0.0000,-0.002577,-1.748738,1.744136,0.7717,0.8991,-0.3938,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.5023,0.020106,0.000000,-1.701495,1.701495,0.0000,0.0000,0.0000,-0.002577,-1.748738,1.739534,0.7717,0.8991,-0.3938,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.5224,0.020127,0.000000,-1.699739,1.699739,0.0000,0.0000,0.0000,-0.002590,-1.748738,1.739534,0.8117,0.9326,-0.4468,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.556835,-0.559903
0.5425,0.020104,0.000000,-1.697985,1.697985,0.0000,0.0000,0.0000,-0.002576,-1.747204,1.739534,0.7670,0.8954,-0.3888,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.5626,0.020089,0.000000,-1.696231,1.696231,0.0000,0.0000,0.0000,-0.002577,-1.741068,1.739534,0.7717,0.8993,-0.3948,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.5827,0.020083,0.000000,-1.694479,1.694479,0.0000,0.0000,0.0000,-0.002577,-1.730330,1.739534,0.7717,0.8993,-0.3948,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.6028,0.020097,0.000000,-1.692725,1.692725,0.0000,0.0000,0.0000,-0.002577,-1.722660,1.739534,0.7717,0.8993,-0.3948,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.6229,0.020109,0.000000,-1.690970,1.690970,0.0000,0.0000,0.0000,-0.002577,-1.719592,1.739534,0.7717,0.8993,-0.3948,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.6430,0.020087,0.000000,-1.689217,1.689217,0.0000,0.0000,0.0000,-0.002577,-1.719592,1.739534,0.7717,0.8993,-0.3948,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.6631,0.020092,0.000000,-1.687464,1.687464,0.0000,0.0000,0.0000,-0.002577,-1.719592,1.739534,0.7717,0.8993,-0.3948,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.6832,0.020095,0.000000,-1.685710,1.685710,0.0000,0.0000,0.0000,-0.002577,-1.716525,1.739534,0.7717,0.8993,-0.3948,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.7033,0.020096,0.000000,-1.683957,1.683957,0.0000,0.0000,0.0000,-0.002577,-1.713457,1.736466,0.7717,0.8993,-0.3948,0.001534,0.579845,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.7234,0.020092,0.000000,-1.682203,1.682203,0.0000,0.0000,0.0000,-0.002566,-1.708855,1.728796,0.8210,0.8832,-0.3402,0.001534,0.581379,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.7435,0.020088,0.000000,-1.680450,1.680450,0.0000,0.0000,0.0000,-0.002556,-1.707321,1.719592,0.8657,0.8692,-0.2919,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.7635,0.020087,0.000000,-1.678697,1.678697,0.0000,0.0000,0.0000,-0.002557,-1.707321,1.711923,0.8610,0.8707,-0.2969,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.7836,0.020093,0.000000,-1.676944,1.676944,0.0000,0.0000,0.0000,-0.002557,-1.707321,1.705787,0.8610,0.8707,-0.2969,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.8037,0.020104,0.000000,-1.675190,1.675190,0.0000,0.0000,0.0000,-0.002557,-1.707321,1.701185,0.8610,0.8707,-0.2969,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.8239,0.020108,0.000000,-1.673435,1.673435,0.0000,0.0000,0.0000,-0.002570,-1.707321,1.701185,0.9020,0.9042,-0.3489,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.556835,-0.559903
0.8440,0.020198,0.000000,-1.671672,1.671672,0.0000,0.0000,0.0000,-0.002556,-1.707321,1.701185,0.8572,0.8671,-0.2910,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.8642,0.020104,0.000000,-1.669918,1.669918,0.0000,0.0000,0.0000,-0.002557,-1.707321,1.701185,0.8619,0.8709,-0.2970,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.8843,0.020098,0.000000,-1.668164,1.668164,0.0000,0.0000,0.0000,-0.002557,-1.707321,1.701185,0.8619,0.8709,-0.2970,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.9043,0.020094,0.000000,-1.666410,1.666410,0.0000,0.0000,0.0000,-0.002557,-1.705787,1.701185,0.8619,0.8709,-0.2970,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.9245,0.020166,0.000000,-1.664650,1.664650,0.0000,0.0000,0.0000,-0.002557,-1.699651,1.701185,0.8619,0.8709,-0.2970,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.9446,0.020095,0.000000,-1.662897,1.662897,0.0000,0.0000,0.0000,-0.002557,-1.695049,1.701185,0.8619,0.8709,-0.2970,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.9647,0.020102,0.000000,-1.661143,1.661143,0.0000,0.0000,0.0000,-0.002570,-1.691981,1.701185,0.9019,0.9042,-0.3489,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.556835,-0.559903
0.9848,0.020088,0.000000,-1.659390,1.659390,0.0000,0.0000,0.0000,-0.002556,-1.690447,1.701185,0.8572,0.8671,-0.2910,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.559903
1.0049,0.020091,0.000000,-1.657636,1.657636,0.0000,0.0000,0.0000,-0.002557,-1.685845,1.701185,0.8619,0.8709,-0.2970,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.559903
1.0250,0.020105,0.000000,-1.655882,1.655882,0.0000,0.0000,0.0000,-0.002557,-1.681243,1.701185,0.8619,0.8709,-0.2970,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.559903
1.0453,0.020281,0.000000,-1.654112,1.654112,0.0000,0.0000,0.0000,-0.002557,-1.681243,1.699651,0.8619,0.8709,-0.2970,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.559903
1.0654,0.020091,0.000000,-1.652359,1.652359,0.0000,0.0000,0.0000,-0.002557,-1.681243,1.695049,0.8619,0.8709,-0.2970,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.559903
1.0855,0.020115,0.000000,-1.650603,1.650603,0.0000,0.0000,0.0000,-0.002557,-1.681243,1.688913,0.8619,0.8709,-0.2970,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.559903
1.1056,0.020090,0.000000,-1.648850,1.648850,0.0000,0.0000,0.0000,-0.002557,-1.681243,1.684311,0.8619,0.8709,-0.2970,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.559903
1.1257,0.020094,0.000000,-1.647097,1.647097,0.0000,0.0000,0.0000,-0.002557,-1.681243,1.681243,0.8619,0.8709,-0.2970,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.559903
