t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,0.000000,-0.174532,0.174532,0.0000,0.0000,0.0000,-0.002638,0.003068,0.000000,1.1722,0.9904,0.0489,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.0203,0.020295,0.000000,-0.156821,0.156821,0.0000,0.0000,0.0000,-0.002639,-0.003068,0.000000,1.1735,0.9845,0.0426,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.0404,0.020096,0.000000,-0.139284,0.139284,0.0000,0.0000,0.0000,-0.002639,-0.004602,0.000000,1.1735,0.9845,0.0426,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.0605,0.020116,0.000000,-0.121730,0.121730,0.0000,0.0000,0.0000,-0.002639,-0.021476,0.021476,1.1735,0.9845,0.0426,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.549165
0.0808,0.020322,0.000000,-0.103995,0.103995,0.0000,0.0000,0.0000,-0.002626,-0.076699,0.084369,1.1240,0.9669,-0.0102,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.550699
0.1009,0.020100,0.000000,-0.086455,0.086455,0.0000,0.0000,0.0000,-0.002626,-0.145728,0.151864,1.1240,0.9669,-0.0102,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.552233
0.1212,0.020273,0.000000,-0.068763,0.068763,0.0000,0.0000,0.0000,-0.002603,-0.168738,0.165670,1.0353,0.9341,-0.1068,0.001534,0.582913,-0.555301,0.556835,-0.595185,0.558369,-0.553767
0.1414,0.020205,0.000000,-0.051131,0.051131,0.0000,0.0000,0.0000,-0.002580,-0.158000,0.153398,1.0405,0.9024,-0.1013,0.001534,0.584447,-0.555301,0.556835,-0.595185,0.558369,-0.555301
0.1616,0.020217,0.000000,-0.033489,0.033489,0.0000,0.0000,0.0000,-0.002558,-0.128854,0.127320,1.0405,0.8722,-0.1014,0.001534,0.585981,-0.555301,0.556835,-0.595185,0.558369,-0.556835
0.1817,0.020106,0.000000,-0.015943,0.015943,0.0000,0.0000,0.0000,-0.002560,-0.096641,0.099709,1.0405,0.8753,-0.1014,0.001534,0.585981,-0.555301,0.556835,-0.595185,0.558369,-0.556835
0.2018,0.020115,0.000000,0.001610,-0.001610,0.0000,0.0000,0.0000,-0.002549,-0.064427,0.070563,1.0901,0.8596,-0.0473,0.001534,0.587515,-0.555301,0.556835,-0.595185,0.558369,-0.556835
0.2219,0.020099,0.000000,0.019150,-0.019150,0.0000,0.0000,0.0000,-0.002551,-0.041417,0.046019,1.0469,0.7911,-0.1601,0.001534,0.587515,-0.555301,0.555301,-0.595185,0.558369,-0.558369
0.2420,0.020059,0.000000,0.036655,-0.036655,0.0000,0.0000,0.0000,-0.002537,-0.023010,0.026078,1.0403,0.8503,-0.0949,0.001534,0.587515,-0.555301,0.556835,-0.595185,0.558369,-0.558369
0.2621,0.020098,0.000000,0.054194,-0.054194,0.0000,0.0000,0.0000,-0.002526,-0.007670,0.009204,0.9919,0.8261,-0.1553,0.001534,0.587515,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.2822,0.020098,0.000000,0.071732,-0.071732,0.0000,0.0000,0.0000,-0.002527,0.026078,-0.023010,0.9969,0.8286,-0.1490,0.001534,0.587515,-0.555301,0.556835,-0.595185,0.558369,-0.559903
0.3023,0.020098,0.000000,0.089271,-0.089271,0.0000,0.0000,0.0000,-0.002527,0.026078,-0.023010,0.9969,0.8286,-0.1490,0.001534,0.587515,-0.555301,0.556835,-0.595185,0.558369,-0.559903
