t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,-0.005000,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003094,-1.576932,1.566194,0.8186,1.2388,0.3320,0.000000,0.569107,-0.541495,0.558369,-0.576777,0.544563,-0.543029
0.0201,0.020090,-0.004598,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003040,-1.576932,1.566194,1.0103,1.1857,0.2917,0.000000,0.572175,-0.544563,0.558369,-0.578311,0.544563,-0.543029
0.0402,0.020109,-0.004196,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002968,-1.576932,1.566194,1.0406,1.0681,0.1887,0.000000,0.572175,-0.549165,0.558369,-0.579845,0.547631,-0.543029
0.0603,0.020092,-0.003794,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002926,-1.576932,1.566194,0.9891,1.0600,-0.0134,0.000000,0.572175,-0.550699,0.558369,-0.581379,0.547631,-0.546097
0.0804,0.020094,-0.003392,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003165,-1.576932,1.566194,0.9443,0.9058,-0.0469,0.000000,0.566039,-0.547631,0.552233,-0.575243,0.544563,-0.541495
0.1005,0.020084,-0.002991,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003936,-1.576932,1.566194,0.7993,0.7685,-0.0450,0.000000,0.547631,-0.532291,0.535359,-0.556835,0.530757,-0.526155
0.1206,0.020084,-0.002589,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004517,-1.576932,1.566194,0.5531,0.7123,-0.0992,0.000000,0.529223,-0.520019,0.523087,-0.541495,0.520019,-0.513884
0.1406,0.020081,-0.002187,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004767,-1.576932,1.566194,0.2743,0.5453,0.0621,0.000000,0.518486,-0.515418,0.520019,-0.529223,0.516952,-0.509282
0.1607,0.020080,-0.001786,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004740,-1.576932,1.566194,0.1526,0.4751,0.0450,0.000000,0.516952,-0.515418,0.520019,-0.527689,0.518486,-0.510816
0.1808,0.020080,-0.001384,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004731,-1.576932,1.566194,0.2553,0.5351,0.2035,0.000000,0.518486,-0.515418,0.521553,-0.527689,0.518486,-0.509282
0.2009,0.020090,-0.000982,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004695,-1.576932,1.566194,0.3552,0.5474,0.2396,0.000000,0.521553,-0.515418,0.521553,-0.529223,0.518486,-0.509282
0.2210,0.020074,-0.000581,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004686,-1.576932,1.566194,0.3949,0.5296,0.2882,0.000000,0.523087,-0.515418,0.521553,-0.529223,0.518486,-0.509282
0.2410,0.020079,-0.000179,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004637,-1.578466,1.566194,0.3611,0.5146,0.2830,0.000000,0.524621,-0.515418,0.521553,-0.530757,0.520019,-0.510816
0.2611,0.020071,0.000222,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004518,-1.576932,1.566194,0.4361,0.5337,0.0753,0.000000,0.529223,-0.516952,0.521553,-0.535359,0.520019,-0.515418
0.2812,0.020077,0.000624,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004317,-1.576932,1.566194,0.4279,0.6362,0.2544,0.000000,0.533825,-0.520019,0.527689,-0.539961,0.524621,-0.518486
0.3013,0.020073,0.001025,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004027,-1.578466,1.566194,0.5002,0.6437,0.1845,0.000000,0.543029,-0.524621,0.532291,-0.547631,0.529223,-0.526155
0.3213,0.020078,0.001427,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003633,-1.576932,1.566194,0.5144,0.7111,0.0871,0.000000,0.552233,-0.532291,0.539961,-0.558369,0.536893,-0.535359
0.3414,0.020075,0.001828,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003236,-1.576932,1.566194,0.5626,0.7206,0.1510,0.000000,0.561437,-0.541495,0.549165,-0.567573,0.546097,-0.543029
0.3615,0.020093,0.002230,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002780,-1.576932,1.566194,0.6183,0.8566,0.1455,0.000000,0.572175,-0.550699,0.559903,-0.579845,0.555301,-0.552233
0.3816,0.020074,0.002632,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002368,-1.576932,1.566194,0.6521,0.8411,0.0942,0.000000,0.582913,-0.559903,0.569107,-0.589049,0.562971,-0.562971
0.4017,0.020087,0.003033,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.001954,-1.576932,1.566194,0.7582,0.8938,0.1546,0.000000,0.593651,-0.569107,0.578311,-0.599786,0.572175,-0.570641
0.4217,0.020073,0.003435,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.001491,-1.578466,1.566194,0.7859,0.9201,0.0958,0.000000,0.604388,-0.579845,0.589049,-0.610524,0.581379,-0.581379
0.4418,0.020082,0.003836,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.001145,-1.576932,1.566194,0.9086,0.9336,0.2121,0.000000,0.613592,-0.589049,0.598253,-0.618194,0.589049,-0.587515
0.4619,0.020079,0.004238,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.000703,-1.576932,1.566194,0.9435,1.0161,0.2562,0.000000,0.624330,-0.598253,0.608990,-0.628932,0.598253,-0.596719
0.4820,0.020074,0.004639,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.000321,-1.578466,1.566194,0.9775,1.0386,0.1989,0.000000,0.633534,-0.607456,0.618194,-0.638136,0.605922,-0.605922
0.5021,0.020082,0.004959,-1.576932,1.566194,0.0000,0.0000,0.0000,0.000066,-1.576932,1.566194,1.0114,1.0671,0.1519,0.000000,0.642738,-0.616660,0.627398,-0.647340,0.613592,-0.615126
0.5221,0.020073,0.004557,-1.576932,1.566194,0.0000,0.0000,0.0000,0.000477,-1.578466,1.566194,0.9941,1.1116,0.2129,0.000000,0.651942,-0.625864,0.638136,-0.656544,0.622796,-0.624330
0.5422,0.020082,0.004156,-1.576932,1.566194,0.0000,0.0000,0.0000,0.000905,-1.576932,1.566194,1.0923,1.1034,0.1531,0.000000,0.662680,-0.636602,0.647340,-0.667282,0.632000,-0.633534
0.5623,0.020075,0.003754,-1.576932,1.566194,0.0000,0.0000,0.0000,0.001270,-1.576932,1.566194,1.1665,1.1513,0.1613,0.000000,0.671884,-0.645806,0.656544,-0.676486,0.639670,-0.641204
0.5824,0.020078,0.003353,-1.576932,1.566194,0.0000,0.0000,0.0000,0.001675,-1.576932,1.566194,1.2036,1.1280,0.2176,0.000000,0.682621,-0.655010,0.665748,-0.685689,0.648874,-0.650408
0.6025,0.020091,0.002951,-1.576932,1.566194,0.0000,0.0000,0.0000,0.001990,-1.576932,1.566194,1.2929,1.1299,0.3253,0.000000,0.691825,-0.662680,0.673418,-0.693359,0.656544,-0.656544
0.6225,0.020074,0.002549,-1.576932,1.566194,0.0000,0.0000,0.0000,0.002181,-1.576932,1.566194,1.3894,1.1795,0.3718,0.000000,0.697961,-0.667282,0.678020,-0.699495,0.661146,-0.659612
0.6426,0.020079,0.002148,-1.576932,1.566194,0.0000,0.0000,0.0000,0.002222,-1.576932,1.566194,1.4525,1.1072,0.4235,0.000000,0.699495,-0.670350,0.679553,-0.699495,0.662680,-0.659612
0.6627,0.020079,0.001746,-1.576932,1.566194,0.0000,0.0000,0.0000,0.002218,-1.576932,1.566194,1.4459,1.1148,0.4181,0.000000,0.699495,-0.670350,0.679553,-0.699495,0.662680,-0.659612
0.6828,0.020075,0.001345,-1.576932,1.566194,0.0000,0.0000,0.0000,0.002197,-1.576932,1.566194,1.3869,1.0792,0.4177,0.000000,0.697961,-0.670350,0.679553,-0.697961,0.662680,-0.659612
0.7029,0.020092,0.000943,-1.576932,1.566194,0.0000,0.0000,0.0000,0.002124,-1.576932,1.566194,1.1665,0.9929,0.3583,0.000000,0.691825,-0.670350,0.679553,-0.693359,0.662680,-0.659612
0.7229,0.020076,0.000541,-1.576932,1.566194,0.0000,0.0000,0.0000,0.001973,-1.576932,1.566194,0.8292,0.7794,0.2476,0.000000,0.682621,-0.668816,0.676486,-0.685689,0.662680,-0.659612
0.7430,0.020072,0.000140,-1.576932,1.566194,0.0000,0.0000,0.0000,0.001779,-1.576932,1.566194,0.4667,0.4467,0.0315,0.000000,0.671884,-0.667282,0.670350,-0.676486,0.662680,-0.659612
0.7631,0.020073,-0.000261,-1.576932,1.566194,0.0000,0.0000,0.0000,0.001430,-1.576932,1.566194,0.1171,0.1153,-0.2257,0.000000,0.659612,-0.661146,0.659612,-0.664214,0.658078,-0.658078
0.7831,0.020075,-0.000663,-1.576932,1.566194,0.0000,0.0000,0.0000,0.000972,-1.576932,1.566194,-0.0413,0.0508,-0.2535,0.000000,0.647340,-0.650408,0.648874,-0.651942,0.648874,-0.650408
0.8032,0.020086,-0.001065,-1.576932,1.566194,0.0000,0.0000,0.0000,0.000426,-1.576932,1.566194,-0.1395,0.0919,-0.4144,0.000000,0.633534,-0.636602,0.635068,-0.641204,0.636602,-0.639670
0.8233,0.020077,-0.001466,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.000040,-1.576932,1.566194,-0.1962,0.0376,-0.3409,0.000000,0.622796,-0.624330,0.622796,-0.630466,0.627398,-0.628932
0.8434,0.020080,-0.001868,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.000456,-1.576932,1.566194,-0.1424,0.1604,-0.1290,0.000000,0.613592,-0.613592,0.615126,-0.621262,0.618194,-0.616660
0.8635,0.020076,-0.002269,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.000830,-1.576932,1.566194,-0.0224,0.1646,-0.0415,0.000000,0.605922,-0.605922,0.607456,-0.612058,0.608990,-0.605922
0.8836,0.020091,-0.002671,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.001221,-1.576932,1.566194,0.1412,0.1976,0.1121,0.000000,0.598253,-0.598253,0.599786,-0.602854,0.599786,-0.593651
0.9036,0.020085,-0.003073,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.001625,-1.576932,1.566194,0.1639,0.2260,0.2035,0.000000,0.587515,-0.590583,0.592117,-0.593651,0.592117,-0.581379
0.9237,0.020076,-0.003474,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002054,-1.576932,1.566194,0.1620,0.2570,0.1930,0.000000,0.576777,-0.581379,0.582913,-0.584447,0.582913,-0.570641
0.9438,0.020081,-0.003876,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002481,-1.576932,1.566194,0.1132,0.2387,0.3000,0.000000,0.567573,-0.570641,0.573709,-0.573709,0.573709,-0.561437
0.9639,0.020074,-0.004277,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002872,-1.576932,1.566194,-0.0209,0.2428,0.2345,0.000000,0.558369,-0.559903,0.564505,-0.564505,0.564505,-0.555301
0.9839,0.020075,-0.004679,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003218,-1.576932,1.566194,-0.0864,0.2098,0.1872,0.000000,0.550699,-0.550699,0.555301,-0.556835,0.556835,-0.549165
1.0040,0.020081,-0.004919,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003594,-1.576932,1.566194,-0.1195,0.1455,0.2440,0.000000,0.543029,-0.541495,0.546097,-0.547631,0.549165,-0.541495
1.0241,0.020074,-0.004518,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003969,-1.576932,1.566194,-0.1265,0.1345,0.2898,0.000000,0.533825,-0.533825,0.538427,-0.538427,0.541495,-0.532291
1.0442,0.020122,-0.004115,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004382,-1.576932,1.566194,-0.1262,0.1361,0.2837,0.000000,0.524621,-0.524621,0.529223,-0.529223,0.532291,-0.523087
1.0643,0.020073,-0.003714,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004817,-1.576932,1.566194,-0.0472,0.1702,0.1787,0.000000,0.513884,-0.516952,0.520019,-0.520019,0.521553,-0.512350
1.0844,0.020076,-0.003313,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005125,-1.576932,1.566194,-0.0555,0.2710,0.1888,0.000000,0.506214,-0.509282,0.513884,-0.513884,0.513884,-0.504680
1.1045,0.020078,-0.002911,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005282,-1.576932,1.566194,-0.0149,0.3300,0.1355,0.000000,0.501612,-0.506214,0.510816,-0.510816,0.509282,-0.500078
1.1245,0.020075,-0.002509,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005253,-1.576932,1.566194,0.0312,0.3069,0.1929,0.000000,0.503146,-0.506214,0.510816,-0.510816,0.509282,-0.500078
1.1446,0.020078,-0.002108,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005257,-1.576932,1.566194,-0.0032,0.2225,0.1869,0.000000,0.503146,-0.506214,0.509282,-0.510816,0.510816,-0.500078
1.1647,0.020076,-0.001706,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005256,-1.578466,1.566194,0.0004,0.2313,0.1875,0.000000,0.503146,-0.506214,0.509282,-0.510816,0.510816,-0.500078
1.1848,0.020078,-0.001305,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005244,-1.576932,1.566194,0.0502,0.2134,0.2393,0.000000,0.504680,-0.506214,0.509282,-0.510816,0.510816,-0.500078
1.2048,0.020044,-0.000904,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005220,-1.576932,1.566194,0.0851,0.2503,0.3378,0.000000,0.506214,-0.506214,0.510816,-0.510816,0.510816,-0.500078
1.2249,0.020086,-0.000502,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.005185,-1.576932,1.566194,0.0918,0.2287,0.2757,0.000000,0.506214,-0.507748,0.510816,-0.512350,0.512350,-0.500078
1.2450,0.020080,-0.000101,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004898,-1.576932,1.566194,0.2018,0.4913,0.3350,0.000000,0.512350,-0.512350,0.518486,-0.521553,0.516952,-0.503146
1.2650,0.020075,0.000301,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004626,-1.576932,1.566194,0.3004,0.6546,0.2257,0.000000,0.520019,-0.516952,0.524621,-0.530757,0.520019,-0.509282
1.2851,0.020079,0.000702,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.004215,-1.576932,1.566194,0.4007,0.7585,0.2912,0.000000,0.530757,-0.524621,0.533825,-0.541495,0.527689,-0.516952
1.3052,0.020076,0.001104,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003820,-1.576932,1.566194,0.4398,0.7993,0.3389,0.000000,0.541495,-0.532291,0.543029,-0.550699,0.535359,-0.526155
1.3253,0.020081,0.001506,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.003386,-1.576932,1.566194,0.5463,0.9145,0.2304,0.000000,0.552233,-0.541495,0.552233,-0.562971,0.543029,-0.535359
1.3454,0.020073,0.001907,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002921,-1.576932,1.566194,0.5844,0.9533,0.2971,0.000000,0.564505,-0.550699,0.562971,-0.573709,0.552233,-0.546097
1.3654,0.020079,0.002309,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002461,-1.576932,1.566194,0.6512,0.9999,0.2387,0.000000,0.576777,-0.559903,0.572175,-0.585981,0.561437,-0.556835
1.3855,0.020073,0.002710,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.001990,-1.576932,1.566194,0.7931,0.9435,0.2478,0.000000,0.590583,-0.570641,0.581379,-0.596719,0.570641,-0.567573
1.4056,0.020073,0.003112,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.001569,-1.576932,1.566194,0.7767,0.9143,0.2483,0.000000,0.601320,-0.579845,0.590583,-0.605922,0.579845,-0.578311
1.4257,0.020077,0.003513,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.001159,-1.576932,1.566194,0.7985,0.9855,0.3038,0.000000,0.612058,-0.587515,0.599786,-0.616660,0.589049,-0.587515
1.4457,0.020072,0.003915,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.000772,-1.576932,1.566194,0.8344,1.0095,0.2457,0.000000,0.621262,-0.596719,0.608990,-0.625864,0.596719,-0.596719
1.4658,0.020078,0.004316,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.000336,-1.576932,1.566194,0.8406,1.0221,0.1987,0.000000,0.632000,-0.605922,0.618194,-0.636602,0.605922,-0.607456
1.4859,0.020076,0.004718,-1.576932,1.566194,0.0000,0.0000,0.0000,0.000035,-1.576932,1.566194,0.9538,0.9840,0.2059,0.000000,0.641204,-0.616660,0.627398,-0.644272,0.613592,-0.615126
1.5060,0.020089,0.004881,-1.576932,1.566194,0.0000,0.0000,0.0000,0.000482,-1.576932,1.566194,0.9398,1.0535,0.2068,0.000000,0.651942,-0.625864,0.638136,-0.655010,0.622796,-0.625864
1.5260,0.020077,0.004479,-1.576932,1.566194,0.0000,0.0000,0.0000,0.000859,-1.576932,1.566194,0.9876,1.0602,0.2632,0.000000,0.661146,-0.635068,0.647340,-0.664214,0.632000,-0.633534
1.5461,0.020077,0.004078,-1.576932,1.566194,0.0000,0.0000,0.0000,0.001229,-1.576932,1.566194,1.0399,1.0232,0.2582,0.000000,0.670350,-0.644272,0.655010,-0.673418,0.641204,-0.641204
1.5662,0.020084,0.003676,-1.576932,1.566194,0.0000,0.0000,0.0000,0.001549,-1.576932,1.566194,1.1191,1.0432,0.2613,0.000000,0.679553,-0.651942,0.662680,-0.681087,0.647340,-0.648874
1.5863,0.020079,0.003274,-1.576932,1.566194,0.0000,0.0000,0.0000,0.001935,-1.576932,1.566194,1.1557,1.0547,0.3182,0.000000,0.688757,-0.661146,0.671884,-0.690291,0.656544,-0.656544
1.6064,0.020111,0.002872,-1.576932,1.566194,0.0000,0.0000,0.0000,0.002131,-1.576932,1.566194,1.2958,1.0685,0.3142,0.000000,0.694893,-0.667282,0.676486,-0.696427,0.661146,-0.659612
1.6265,0.020077,0.002471,-1.576932,1.566194,0.0000,0.0000,0.0000,0.002193,-1.576932,1.566194,1.3649,1.1187,0.4844,0.000000,0.697961,-0.668816,0.679553,-0.697961,0.662680,-0.659612
1.6466,0.020081,0.002069,-1.576932,1.566194,0.0000,0.0000,0.0000,0.002187,-1.576932,1.566194,1.3576,1.1135,0.4667,0.000000,0.697961,-0.668816,0.679553,-0.697961,0.662680,-0.659612
1.6666,0.020090,0.001667,-1.576932,1.566194,0.0000,0.0000,0.0000,0.002166,-1.576932,1.566194,1.2987,1.0793,0.4675,0.000000,0.696427,-0.668816,0.679553,-0.696427,0.662680,-0.659612
1.6867,0.020075,0.001266,-1.576932,1.566194,0.0000,0.0000,0.0000,0.002115,-1.576932,1.566194,1.1379,1.0275,0.4090,0.000000,0.691825,-0.668816,0.679553,-0.693359,0.662680,-0.659612
1.7068,0.020076,0.000864,-1.576932,1.566194,0.0000,0.0000,0.0000,0.002020,-1.576932,1.566194,0.9282,0.8452,0.3556,0.000000,0.685689,-0.668816,0.678020,-0.687223,0.662680,-0.659612
1.7269,0.020076,0.000463,-1.576932,1.566194,0.0000,0.0000,0.0000,0.001833,-1.576932,1.566194,0.6011,0.4939,0.1888,0.000000,0.676486,-0.667282,0.671884,-0.678020,0.662680,-0.659612
1.7470,0.020078,0.000061,-1.576932,1.566194,0.0000,0.0000,0.0000,0.001483,-1.576932,1.566194,0.2323,0.1920,0.0360,0.000000,0.662680,-0.661146,0.661146,-0.667282,0.661146,-0.655010
1.7670,0.020086,-0.000341,-1.576932,1.566194,0.0000,0.0000,0.0000,0.001014,-1.576932,1.566194,0.0384,0.1214,0.0512,0.000000,0.648874,-0.650408,0.650408,-0.655010,0.653476,-0.645806
1.7871,0.020075,-0.000742,-1.576932,1.566194,0.0000,0.0000,0.0000,0.000519,-1.576932,1.566194,-0.0017,0.0634,-0.1157,0.000000,0.636602,-0.639670,0.638136,-0.642738,0.641204,-0.636602
1.8072,0.020088,-0.001144,-1.576932,1.566194,0.0000,0.0000,0.0000,0.000011,-1.576932,1.566194,-0.1126,0.1044,-0.0980,0.000000,0.624330,-0.625864,0.625864,-0.632000,0.630466,-0.625864
1.8273,0.020079,-0.001546,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.000364,-1.576932,1.566194,-0.0421,0.2365,0.0640,0.000000,0.616660,-0.615126,0.618194,-0.624330,0.621262,-0.615126
1.8474,0.020079,-0.001947,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.000803,-1.576932,1.566194,0.1150,0.2057,0.1016,0.000000,0.607456,-0.607456,0.608990,-0.613592,0.610524,-0.602854
1.8675,0.020092,-0.002349,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.001089,-1.576932,1.566194,0.1766,0.2097,0.1517,0.000000,0.601320,-0.601320,0.602854,-0.605922,0.602854,-0.595185
1.8875,0.020074,-0.002750,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.001429,-1.576932,1.566194,0.2587,0.1918,0.1458,0.000000,0.593651,-0.595185,0.595185,-0.598253,0.595185,-0.585981
1.9076,0.020095,-0.003152,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.001851,-1.576932,1.566194,0.2013,0.2107,0.0920,0.000000,0.582913,-0.585981,0.585981,-0.589049,0.585981,-0.576777
1.9277,0.020068,-0.003554,-1.576932,1.566194,0.0000,0.0000,0.0000,-0.002303,-1.578466,1.566194,0.0589,0.2260,0.0971,0.000000,0.570641,-0.575243,0.576777,-0.578311,0.576777,-0.567573
