t,loop_dt,cmd_z,cmd_ant_l,cmd_ant_r,cmd_roll,cmd_pitch,cmd_yaw,pres_z,pres_ant_l,pres_ant_r,pres_roll,pres_pitch,pres_yaw,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,-0.005000,-1.575398,1.566194,0.0000,0.0000,0.0000,-0.002950,-1.575398,1.566194,0.9052,1.4941,0.2858,0.001534,0.572175,-0.543029,0.561437,-0.585981,0.546097,-0.544563
0.0201,0.020097,-0.004960,-1.575398,1.566194,0.0000,0.0000,0.0000,-0.002872,-1.575398,1.566194,0.9460,1.4646,0.2334,0.001534,0.573709,-0.546097,0.562971,-0.587515,0.547631,-0.546097
0.0402,0.020096,-0.004920,-1.575398,1.566194,0.0000,0.0000,0.0000,-0.002777,-1.575398,1.566194,0.8803,1.4652,0.2380,0.001534,0.573709,-0.549165,0.566039,-0.589049,0.550699,-0.547631
0.0603,0.020094,-0.004879,-1.575398,1.566194,0.0000,0.0000,0.0000,-0.002677,-1.575398,1.566194,0.8986,1.4818,0.1845,0.001534,0.576777,-0.550699,0.567573,-0.592117,0.552233,-0.550699
0.0804,0.020100,-0.004839,-1.575398,1.566194,0.0000,0.0000,0.0000,-0.002896,-1.575398,1.566194,0.8469,1.4280,0.1354,0.001534,0.570641,-0.547631,0.562971,-0.587515,0.549165,-0.546097
0.1005,0.020104,-0.004799,-1.575398,1.566194,0.0000,0.0000,0.0000,-0.003768,-1.575398,1.566194,0.8424,1.2479,0.0339,0.001534,0.550699,-0.532291,0.543029,-0.567573,0.532291,-0.527689
0.1206,0.020104,-0.004759,-1.575398,1.566194,0.0000,0.0000,0.0000,-0.004600,-1.575398,1.566194,0.5806,1.0635,0.1465,0.001534,0.529223,-0.513884,0.524621,-0.544563,0.516952,-0.510816
0.1407,0.020096,-0.004719,-1.575398,1.566194,0.0000,0.0000,0.0000,-0.005278,-1.575398,1.566194,0.3844,0.8416,0.1850,0.001534,0.510816,-0.500078,0.509282,-0.524621,0.504680,-0.497010
0.1608,0.020065,-0.004678,-1.575398,1.566194,0.0000,0.0000,0.0000,-0.005631,-1.575398,1.566194,-0.1303,0.1867,0.2839,0.001534,0.495476,-0.497010,0.501612,-0.503146,0.503146,-0.493942
0.1809,0.020097,-0.004638,-1.575398,1.566194,0.0000,0.0000,0.0000,-0.005583,-1.575398,1.566194,0.0030,0.3231,0.3254,0.001534,0.497010,-0.497010,0.503146,-0.503146,0.501612,-0.493942
