t,loop_dt,cmd_ant_l,cmd_ant_r,pres_ant_l,pres_ant_r,pres_z,pres_roll,pres_pitch,pres_yaw
0.0000,0.000001,-0.349066,0.349066,-0.176408,0.173340,-0.001989,2.8377,1.5566,-0.3153
0.0168,0.016762,-0.348522,0.348522,-0.176408,0.173340,-0.001988,2.8364,1.5627,-0.3089
0.0335,0.016744,-0.346895,0.346895,-0.176408,0.173340,-0.001988,2.8364,1.5627,-0.2210
0.0503,0.016761,-0.344192,0.344192,-0.216291,0.213223,-0.001988,2.8364,1.5627,-0.3089
0.0670,0.016746,-0.340435,0.340435,-0.296058,0.292990,-0.001988,2.8364,1.5627,-0.2210
0.0838,0.016760,-0.335641,0.335641,-0.296058,0.292990,-0.001988,2.8364,1.5627,-0.2210
0.1005,0.016748,-0.329847,0.329847,-0.351282,0.345146,-0.001974,2.8254,1.6143,-0.1671
0.1173,0.016750,-0.323086,0.323086,-0.354350,0.346680,-0.001975,2.8265,1.6089,-0.1727
0.1340,0.016741,-0.315403,0.315403,-0.349748,0.342078,-0.001985,2.7767,1.6238,-0.3149
0.1508,0.016757,-0.306837,0.306837,-0.343612,0.340544,-0.001974,2.8316,1.6079,-0.2544
0.1675,0.016765,-0.297440,0.297440,-0.337476,0.334408,-0.001975,2.8259,1.6096,-0.1728
0.1843,0.016756,-0.287283,0.287283,-0.337476,0.334408,-0.001975,2.8259,1.6096,-0.1728
0.2010,0.016747,-0.276429,0.276429,-0.328272,0.328272,-0.001975,2.8259,1.6096,-0.2607
0.2189,0.017821,-0.264183,0.264183,-0.320602,0.320602,-0.001975,2.8259,1.6096,-0.1728
0.2356,0.016741,-0.252103,0.252103,-0.311398,0.309864,-0.001975,2.8259,1.6096,-0.2607
0.2524,0.016758,-0.239527,0.239527,-0.302194,0.299126,-0.001975,2.8259,1.6096,-0.1728
0.2691,0.016744,-0.226557,0.226557,-0.285320,0.285320,-0.001975,2.8259,1.6096,-0.2607
0.2859,0.016763,-0.213248,0.213248,-0.285320,0.285320,-0.001975,2.8259,1.6096,-0.2607
0.3026,0.016744,-0.199713,0.199713,-0.268447,0.269981,-0.001975,2.8259,1.6096,-0.2607
0.3194,0.016750,-0.186017,0.186017,-0.254641,0.253107,-0.001975,2.8259,1.6096,-0.1728
0.3361,0.016744,-0.172254,0.172254,-0.240835,0.240835,-0.001975,2.8259,1.6096,-0.2607
0.3528,0.016725,-0.158521,0.158521,-0.223961,0.225495,-0.001975,2.8259,1.6096,-0.1728
0.3696,0.016749,-0.144868,0.144868,-0.204019,0.207087,-0.001975,2.8259,1.6096,-0.1728
0.3872,0.017617,-0.130708,0.130708,-0.204019,0.207087,-0.001975,2.8259,1.6096,-0.1728
0.4040,0.016756,-0.117519,0.117519,-0.185612,0.187146,-0.001975,2.8259,1.6096,-0.1728
0.4207,0.016748,-0.104691,0.104691,-0.171806,0.170272,-0.001975,2.8259,1.6096,-0.2607
0.4374,0.016751,-0.092295,0.092295,-0.159534,0.156466,-0.001975,2.8259,1.6096,-0.2607
0.4542,0.016768,-0.080400,0.080400,-0.144194,0.139592,-0.001975,2.8259,1.6096,-0.1728
