t,loop_dt,cmd_x,cmd_y,cmd_z,cmd_roll,cmd_pitch,cmd_yaw,cmd_ant_l,cmd_ant_r,pres_x,pres_y,pres_z,pres_roll,pres_pitch,pres_yaw,pres_ant_l,pres_ant_r,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,-0.000246,0.000913,-0.002436,0.6095,0.4612,0.1409,-0.182544,0.179476,-0.000246,0.000913,-0.002436,0.6095,0.4612,0.1409,-0.182544,0.179476,0.000000,0.578311,-0.566039,0.567573,-0.582913,0.567573,-0.559903
0.0168,0.016757,-0.000242,0.000898,-0.002395,0.5993,0.4535,0.1385,-0.182409,0.179393,-0.000260,0.000853,-0.002422,0.5978,0.5180,0.2000,-0.182544,0.179476,0.000000,0.578311,-0.566039,0.569107,-0.582913,0.567573,-0.559903
0.0335,0.016743,-0.000238,0.000883,-0.002354,0.5891,0.4458,0.1361,-0.182275,0.179310,-0.000246,0.000914,-0.002436,0.6096,0.4606,0.1402,-0.182544,0.179476,0.000000,0.578311,-0.566039,0.567573,-0.582913,0.567573,-0.559903
0.0503,0.016763,-0.000234,0.000867,-0.002314,0.5788,0.4381,0.1337,-0.182141,0.179227,-0.000260,0.000853,-0.002422,0.5978,0.5181,0.2001,-0.182544,0.179476,0.000000,0.578311,-0.566039,0.569107,-0.582913,0.567573,-0.559903
0.0670,0.016745,-0.000230,0.000852,-0.002273,0.5686,0.4304,0.1313,-0.182007,0.179145,-0.000259,0.000969,-0.002424,0.6204,0.5116,0.0868,-0.182544,0.179476,0.000000,0.578311,-0.566039,0.567573,-0.584447,0.567573,-0.559903
0.0838,0.016759,-0.000226,0.000837,-0.002232,0.5584,0.4227,0.1289,-0.181873,0.179062,-0.000165,0.000901,-0.002461,0.6072,0.4946,0.1518,-0.182544,0.177942,0.000000,0.576777,-0.566039,0.567573,-0.582913,0.567573,-0.558369
0.1005,0.016736,-0.000222,0.000821,-0.002191,0.5482,0.4150,0.1265,-0.181739,0.178979,-0.000165,0.000901,-0.002461,0.6072,0.4946,0.1518,-0.182544,0.177942,0.000000,0.576777,-0.566039,0.567573,-0.582913,0.567573,-0.558369
0.1172,0.016742,-0.000217,0.000806,-0.002150,0.5380,0.4073,0.1241,-0.181604,0.178896,0.000056,0.000962,-0.002557,0.6190,0.6488,0.2508,-0.182544,0.177942,0.000000,0.572175,-0.564505,0.567573,-0.582913,0.567573,-0.552233
0.1340,0.016743,-0.000213,0.000791,-0.002110,0.5278,0.3995,0.1217,-0.181470,0.178813,0.000061,0.000971,-0.002585,0.5786,0.7014,0.2934,-0.182544,0.179476,0.000000,0.570641,-0.562971,0.567573,-0.582913,0.567573,-0.550699
0.1508,0.016762,-0.000209,0.000775,-0.002069,0.5176,0.3918,0.1193,-0.181336,0.178731,0.000100,0.001009,-0.002595,0.6326,0.7134,0.3423,-0.182544,0.177942,0.000000,0.570641,-0.562971,0.567573,-0.582913,0.567573,-0.549165
0.1675,0.016740,-0.000205,0.000760,-0.002028,0.5073,0.3841,0.1169,-0.181202,0.178648,0.000096,0.001005,-0.002594,0.6270,0.7122,0.3372,-0.182544,0.177942,0.000000,0.570641,-0.562971,0.567573,-0.582913,0.567573,-0.549165
0.1842,0.016752,-0.000201,0.000745,-0.001987,0.4971,0.3764,0.1146,-0.181068,0.178565,0.000096,0.001005,-0.002594,0.6270,0.7122,0.3372,-0.182544,0.179476,0.000000,0.570641,-0.562971,0.567573,-0.582913,0.567573,-0.549165
0.2010,0.016740,-0.000197,0.000730,-0.001946,0.4869,0.3687,0.1122,-0.180934,0.178482,0.000096,0.001005,-0.002594,0.6270,0.7122,0.3372,-0.182544,0.179476,0.000000,0.570641,-0.562971,0.567573,-0.582913,0.567573,-0.549165
0.2177,0.016747,-0.000193,0.000714,-0.001906,0.4767,0.3610,0.1098,-0.180800,0.178400,0.000056,0.000967,-0.002581,0.5777,0.6948,0.2844,-0.182544,0.177942,0.000000,0.570641,-0.562971,0.567573,-0.582913,0.567573,-0.550699
0.2345,0.016740,-0.000189,0.000699,-0.001865,0.4665,0.3533,0.1074,-0.180665,0.178317,0.000061,0.000971,-0.002582,0.5829,0.6966,0.2899,-0.182544,0.177942,0.000000,0.570641,-0.562971,0.567573,-0.582913,0.567573,-0.550699
0.2512,0.016766,-0.000184,0.000684,-0.001824,0.4563,0.3455,0.1050,-0.180531,0.178234,0.000061,0.000971,-0.002582,0.5829,0.6966,0.2899,-0.182544,0.177942,0.000000,0.570641,-0.562971,0.567573,-0.582913,0.567573,-0.550699
0.2680,0.016799,-0.000180,0.000668,-0.001783,0.4460,0.3378,0.1026,-0.180397,0.178151,0.000061,0.000971,-0.002582,0.5829,0.6966,0.2899,-0.182544,0.177942,0.000000,0.570641,-0.562971,0.567573,-0.582913,0.567573,-0.550699
0.2848,0.016764,-0.000176,0.000653,-0.001742,0.4358,0.3301,0.1003,-0.180262,0.178068,0.000061,0.000971,-0.002582,0.5829,0.6966,0.2899,-0.182544,0.177942,0.000000,0.570641,-0.562971,0.567573,-0.582913,0.567573,-0.550699
