t,loop_dt,cmd_x,cmd_y,cmd_z,cmd_roll,cmd_pitch,cmd_yaw,cmd_ant_l,cmd_ant_r,pres_x,pres_y,pres_z,pres_roll,pres_pitch,pres_yaw,pres_ant_l,pres_ant_r,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,-0.000143,0.001151,-0.002539,0.6565,0.0459,-0.0960,-0.007670,0.007670,-0.000143,0.001151,-0.002539,0.6565,0.0459,-0.0960,-0.007670,0.007670,0.000000,0.578311,-0.566039,0.556835,-0.579845,0.567573,-0.559903
0.0170,0.016955,-0.000140,0.001132,-0.002496,0.6453,0.0451,-0.0944,-0.007540,0.007540,-0.000143,0.001151,-0.002539,0.6565,0.0459,-0.0960,-0.012272,0.007670,0.000000,0.578311,-0.566039,0.556835,-0.579845,0.567573,-0.559903
0.0337,0.016760,-0.000138,0.001112,-0.002453,0.6343,0.0443,-0.0928,-0.007411,0.007411,-0.000143,0.001151,-0.002539,0.6565,0.0459,-0.0960,-0.012272,0.007670,0.000000,0.578311,-0.566039,0.556835,-0.579845,0.567573,-0.559903
0.0505,0.016769,-0.000136,0.001093,-0.002410,0.6233,0.0436,-0.0912,-0.007283,0.007283,-0.000143,0.001151,-0.002539,0.6565,0.0459,-0.0960,-0.006136,0.007670,0.000000,0.578311,-0.566039,0.556835,-0.579845,0.567573,-0.559903
0.0672,0.016741,-0.000133,0.001074,-0.002368,0.6123,0.0428,-0.0895,-0.007154,0.007154,-0.000143,0.001151,-0.002539,0.6565,0.0459,-0.0960,-0.006136,0.007670,0.000000,0.578311,-0.566039,0.556835,-0.579845,0.567573,-0.559903
0.0840,0.016756,-0.000131,0.001054,-0.002325,0.6013,0.0420,-0.0879,-0.007026,0.007026,-0.000087,0.001182,-0.002614,0.5772,0.1834,0.0097,-0.003068,0.007670,0.000000,0.575243,-0.562971,0.556835,-0.579845,0.567573,-0.556835
0.1007,0.016749,-0.000128,0.001035,-0.002283,0.5903,0.0412,-0.0863,-0.006897,0.006897,0.000137,0.001232,-0.002706,0.5953,0.3219,0.1043,-0.004602,0.007670,0.000000,0.570641,-0.561437,0.556835,-0.579845,0.567573,-0.550699
0.1175,0.016782,-0.000126,0.001016,-0.002240,0.5793,0.0405,-0.0847,-0.006769,0.006769,0.000195,0.001227,-0.002722,0.5933,0.3409,0.0942,-0.010738,0.007670,0.000000,0.569107,-0.561437,0.556835,-0.579845,0.567573,-0.549165
0.1343,0.016799,-0.000124,0.000997,-0.002198,0.5683,0.0397,-0.0831,-0.006640,0.006640,0.000195,0.001227,-0.002722,0.5933,0.3409,0.0942,-0.010738,0.007670,0.000000,0.569107,-0.561437,0.556835,-0.579845,0.567573,-0.549165
0.1512,0.016854,-0.000121,0.000977,-0.002155,0.5572,0.0389,-0.0815,-0.006510,0.006510,0.000195,0.001227,-0.002722,0.5933,0.3409,0.0942,-0.010738,0.007670,0.000000,0.569107,-0.561437,0.556835,-0.579845,0.567573,-0.549165
