t,loop_dt,cmd_x,cmd_y,cmd_z,cmd_roll,cmd_pitch,cmd_yaw,cmd_ant_l,cmd_ant_r,pres_x,pres_y,pres_z,pres_roll,pres_pitch,pres_yaw,pres_ant_l,pres_ant_r,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,-0.000351,0.001453,-0.002556,0.5630,-0.0951,-0.4348,-0.004602,0.007670,-0.000351,0.001453,-0.002556,0.5630,-0.0951,-0.4348,-0.004602,0.007670,0.000000,0.579845,-0.562971,0.549165,-0.582913,0.567573,-0.564505
0.0167,0.016748,-0.000345,0.001429,-0.002513,0.5535,-0.0936,-0.4275,-0.004525,0.007541,-0.000310,0.001415,-0.002567,0.5135,-0.0794,-0.4876,-0.003068,0.006136,0.000000,0.578311,-0.562971,0.549165,-0.582913,0.567573,-0.564505
0.0335,0.016744,-0.000339,0.001404,-0.002470,0.5441,-0.0920,-0.4202,-0.004448,0.007413,-0.000314,0.001419,-0.002566,0.5187,-0.0810,-0.4821,-0.006136,0.006136,0.000000,0.578311,-0.562971,0.549165,-0.582913,0.567573,-0.564505
0.0502,0.016745,-0.000333,0.001380,-0.002427,0.5347,-0.0904,-0.4129,-0.004371,0.007285,-0.000314,0.001419,-0.002566,0.5187,-0.0810,-0.4821,-0.006136,0.006136,0.000000,0.578311,-0.562971,0.549165,-0.582913,0.567573,-0.564505
0.0670,0.016749,-0.000327,0.001356,-0.002385,0.5252,-0.0889,-0.4056,-0.004294,0.007156,-0.000314,0.001419,-0.002566,0.5187,-0.0810,-0.4821,-0.010738,0.006136,0.000000,0.578311,-0.562971,0.549165,-0.582913,0.567573,-0.564505
0.0837,0.016745,-0.000321,0.001331,-0.002342,0.5158,-0.0873,-0.3983,-0.004217,0.007028,-0.000286,0.001434,-0.002604,0.4786,-0.0121,-0.4295,-0.007670,0.006136,0.000000,0.576777,-0.561437,0.549165,-0.582913,0.567573,-0.562971
0.1005,0.016753,-0.000315,0.001307,-0.002299,0.5064,-0.0858,-0.3910,-0.004140,0.006899,-0.000059,0.001486,-0.002699,0.4911,0.1337,-0.3291,0.003068,0.006136,0.000000,0.572175,-0.559903,0.549165,-0.582913,0.567573,-0.556835
0.1172,0.016750,-0.000310,0.001283,-0.002256,0.4969,-0.0842,-0.3837,-0.004062,0.006771,-0.000042,0.001519,-0.002703,0.5393,0.1361,-0.2863,0.003068,0.006136,0.000000,0.572175,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.1347,0.017445,-0.000303,0.001257,-0.002212,0.4871,-0.0826,-0.3762,-0.003982,0.006637,-0.000016,0.001531,-0.002740,0.4948,0.2048,-0.2378,-0.007670,0.006136,0.000000,0.570641,-0.558369,0.549165,-0.582913,0.567573,-0.553767
0.1514,0.016742,-0.000298,0.001233,-0.002169,0.4777,-0.0810,-0.3689,-0.003905,0.006509,-0.000016,0.001531,-0.002740,0.4948,0.2048,-0.2378,-0.007670,0.006136,0.000000,0.570641,-0.558369,0.549165,-0.582913,0.567573,-0.553767
0.1682,0.016730,-0.000292,0.001209,-0.002126,0.4683,-0.0794,-0.3616,-0.003828,0.006380,0.000034,0.001514,-0.002723,0.5384,0.1621,-0.2961,-0.004602,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.553767
0.1849,0.016748,-0.000286,0.001184,-0.002083,0.4588,-0.0779,-0.3543,-0.003751,0.006252,0.000029,0.001516,-0.002725,0.5338,0.1665,-0.2900,0.001534,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.553767
0.2016,0.016749,-0.000280,0.001160,-0.002040,0.4494,-0.0763,-0.3470,-0.003674,0.006123,-0.000011,0.001477,-0.002712,0.4848,0.1485,-0.3438,0.000000,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.2184,0.016750,-0.000274,0.001136,-0.001998,0.4400,-0.0747,-0.3397,-0.003597,0.005995,-0.000048,0.001520,-0.002701,0.5400,0.1346,-0.2848,-0.006136,0.006136,0.000000,0.572175,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.2357,0.017324,-0.000268,0.001111,-0.001953,0.4302,-0.0731,-0.3322,-0.003517,0.005862,-0.000044,0.001515,-0.002702,0.5342,0.1361,-0.2909,-0.004602,0.006136,0.000000,0.572175,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.2525,0.016742,-0.000262,0.001086,-0.001911,0.4208,-0.0715,-0.3249,-0.003440,0.005734,-0.000044,0.001515,-0.002702,0.5342,0.1361,-0.2909,-0.004602,0.006136,0.000000,0.572175,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.2692,0.016754,-0.000256,0.001062,-0.001868,0.4114,-0.0699,-0.3176,-0.003363,0.005605,0.000037,0.001516,-0.002727,0.5342,0.1692,-0.2906,0.003068,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.553767
0.2860,0.016745,-0.000250,0.001038,-0.001825,0.4019,-0.0684,-0.3103,-0.003286,0.005477,0.000029,0.001516,-0.002725,0.5342,0.1658,-0.2906,0.000000,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.553767
0.3027,0.016761,-0.000245,0.001013,-0.001782,0.3925,-0.0668,-0.3031,-0.003209,0.005348,0.000029,0.001516,-0.002725,0.5342,0.1658,-0.2906,-0.006136,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.553767
0.3195,0.016749,-0.000239,0.000989,-0.001739,0.3831,-0.0652,-0.2958,-0.003132,0.005220,0.000029,0.001516,-0.002725,0.5342,0.1658,-0.2906,-0.006136,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.553767
0.3364,0.016942,-0.000233,0.000964,-0.001696,0.3735,-0.0636,-0.2884,-0.003054,0.005090,0.000029,0.001516,-0.002725,0.5342,0.1658,-0.2906,-0.006136,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.553767
0.3532,0.016745,-0.000227,0.000940,-0.001653,0.3641,-0.0620,-0.2811,-0.002977,0.004961,-0.000011,0.001477,-0.002712,0.4847,0.1485,-0.3438,0.001534,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.3699,0.016750,-0.000221,0.000916,-0.001610,0.3547,-0.0604,-0.2738,-0.002900,0.004833,0.000033,0.001520,-0.002726,0.5394,0.1679,-0.2850,0.001534,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.553767
0.3867,0.016748,-0.000215,0.000891,-0.001568,0.3452,-0.0589,-0.2666,-0.002823,0.004704,-0.000011,0.001477,-0.002712,0.4842,0.1483,-0.3444,-0.006136,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.4036,0.016940,-0.000209,0.000867,-0.001524,0.3357,-0.0572,-0.2592,-0.002745,0.004574,-0.000007,0.001558,-0.002714,0.5895,0.1522,-0.2315,-0.006136,0.006136,0.000000,0.572175,-0.559903,0.549165,-0.582913,0.567573,-0.553767
0.4203,0.016743,-0.000203,0.000842,-0.001481,0.3263,-0.0557,-0.2519,-0.002668,0.004446,0.000033,0.001511,-0.002726,0.5285,0.1675,-0.2967,-0.001534,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.553767
0.4387,0.018328,-0.000197,0.000816,-0.001435,0.3159,-0.0539,-0.2439,-0.002583,0.004305,0.000029,0.001516,-0.002725,0.5348,0.1659,-0.2899,0.003068,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.553767
0.4554,0.016762,-0.000191,0.000791,-0.001392,0.3065,-0.0523,-0.2367,-0.002506,0.004177,-0.000011,0.001477,-0.002712,0.4847,0.1485,-0.3438,-0.001534,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.4722,0.016756,-0.000185,0.000767,-0.001349,0.2971,-0.0507,-0.2294,-0.002429,0.004048,-0.000011,0.001477,-0.002712,0.4847,0.1485,-0.3438,-0.001534,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.4889,0.016741,-0.000179,0.000743,-0.001306,0.2876,-0.0492,-0.2221,-0.002352,0.003920,0.000033,0.001520,-0.002726,0.5394,0.1679,-0.2850,-0.004602,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.553767
0.5057,0.016746,-0.000173,0.000718,-0.001263,0.2782,-0.0476,-0.2148,-0.002275,0.003791,0.000029,0.001515,-0.002725,0.5337,0.1659,-0.2912,-0.003068,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.553767
0.5224,0.016752,-0.000167,0.000694,-0.001221,0.2688,-0.0460,-0.2075,-0.002198,0.003663,0.000029,0.001515,-0.002725,0.5337,0.1659,-0.2912,0.003068,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.553767
0.5392,0.016756,-0.000162,0.000670,-0.001178,0.2594,-0.0444,-0.2002,-0.002121,0.003534,-0.000011,0.001477,-0.002712,0.4848,0.1485,-0.3437,0.000000,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.5559,0.016746,-0.000156,0.000645,-0.001135,0.2499,-0.0428,-0.1930,-0.002044,0.003406,-0.000011,0.001477,-0.002712,0.4848,0.1485,-0.3437,0.000000,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.5727,0.016757,-0.000150,0.000621,-0.001092,0.2405,-0.0412,-0.1857,-0.001966,0.003277,-0.000007,0.001481,-0.002713,0.4899,0.1504,-0.3382,-0.006136,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.5894,0.016744,-0.000144,0.000597,-0.001049,0.2311,-0.0396,-0.1784,-0.001889,0.003149,0.000033,0.001519,-0.002726,0.5389,0.1677,-0.2856,-0.001534,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.553767
0.6062,0.016752,-0.000138,0.000572,-0.001007,0.2216,-0.0380,-0.1711,-0.001812,0.003021,-0.000011,0.001477,-0.002712,0.4843,0.1483,-0.3443,0.003068,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.6229,0.016748,-0.000132,0.000548,-0.000964,0.2122,-0.0364,-0.1638,-0.001735,0.002892,-0.000007,0.001481,-0.002713,0.4900,0.1504,-0.3382,0.000000,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.6397,0.016751,-0.000126,0.000524,-0.000921,0.2028,-0.0348,-0.1566,-0.001658,0.002764,-0.000007,0.001481,-0.002713,0.4900,0.1504,-0.3382,-0.006136,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.6564,0.016754,-0.000120,0.000499,-0.000878,0.1934,-0.0332,-0.1493,-0.001581,0.002635,-0.000007,0.001481,-0.002713,0.4900,0.1504,-0.3382,-0.006136,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.6732,0.016769,-0.000115,0.000475,-0.000835,0.1839,-0.0316,-0.1420,-0.001504,0.002506,-0.000007,0.001481,-0.002713,0.4900,0.1504,-0.3382,0.003068,0.006136,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.6899,0.016741,-0.000109,0.000451,-0.000792,0.1745,-0.0300,-0.1347,-0.001427,0.002378,-0.000007,0.001481,-0.002713,0.4900,0.1504,-0.3382,0.000000,0.004602,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.7067,0.016754,-0.000103,0.000426,-0.000750,0.1651,-0.0283,-0.1274,-0.001350,0.002250,-0.000007,0.001481,-0.002713,0.4900,0.1504,-0.3382,-0.006136,0.004602,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.7234,0.016746,-0.000097,0.000402,-0.000707,0.1556,-0.0267,-0.1202,-0.001273,0.002121,-0.000007,0.001481,-0.002713,0.4900,0.1504,-0.3382,-0.003068,0.003068,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.7403,0.016873,-0.000091,0.000377,-0.000664,0.1461,-0.0251,-0.1128,-0.001195,0.001992,-0.000007,0.001481,-0.002713,0.4900,0.1504,-0.3382,0.003068,0.001534,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.555301
0.7571,0.016749,-0.000085,0.000353,-0.000621,0.1367,-0.0235,-0.1055,-0.001118,0.001863,-0.000007,0.001481,-0.002713,0.4900,0.1504,-0.3382,0.003068,0.001534,0.000000,0.570641,-0.559903,0.549165,-0.582913,0.567573,-0.555301
