t,loop_dt,cmd_x,cmd_y,cmd_z,cmd_roll,cmd_pitch,cmd_yaw,cmd_ant_l,cmd_ant_r,pres_x,pres_y,pres_z,pres_roll,pres_pitch,pres_yaw,pres_ant_l,pres_ant_r,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,-0.000357,0.000802,-0.002468,0.4726,0.4221,0.2913,-0.003068,0.000000,-0.000357,0.000802,-0.002468,0.4726,0.4221,0.2913,-0.003068,0.000000,0.000000,0.578311,-0.562971,0.567573,-0.579845,0.567573,-0.561437
0.0170,0.016995,-0.000351,0.000788,-0.002426,0.4646,0.4149,0.2863,-0.003016,0.000000,-0.000357,0.000802,-0.002468,0.4726,0.4221,0.2913,-0.003068,0.000000,0.000000,0.578311,-0.562971,0.567573,-0.579845,0.567573,-0.561437
0.0348,0.017796,-0.000344,0.000774,-0.002382,0.4561,0.4074,0.2811,-0.002961,0.000000,-0.000357,0.000802,-0.002468,0.4726,0.4221,0.2913,-0.003068,0.000000,0.000000,0.578311,-0.562971,0.567573,-0.579845,0.567573,-0.561437
0.0516,0.016783,-0.000338,0.000761,-0.002340,0.4482,0.4003,0.2762,-0.002910,0.000000,-0.000357,0.000802,-0.002468,0.4726,0.4221,0.2913,0.001534,0.000000,0.000000,0.578311,-0.562971,0.567573,-0.579845,0.567573,-0.561437
0.0683,0.016755,-0.000333,0.000747,-0.002299,0.4403,0.3933,0.2713,-0.002858,0.000000,-0.000357,0.000802,-0.002468,0.4726,0.4221,0.2913,0.003068,0.000000,0.000000,0.578311,-0.562971,0.567573,-0.579845,0.567573,-0.561437
0.0851,0.016750,-0.000327,0.000734,-0.002258,0.4323,0.3862,0.2664,-0.002807,0.000000,-0.000357,0.000802,-0.002468,0.4726,0.4221,0.2913,0.003068,0.000000,0.000000,0.578311,-0.562971,0.567573,-0.579845,0.567573,-0.561437
0.1018,0.016743,-0.000321,0.000720,-0.002216,0.4244,0.3792,0.2615,-0.002756,0.000000,-0.000370,0.000748,-0.002455,0.4620,0.4729,0.3443,-0.003068,0.000000,0.000000,0.578311,-0.562971,0.569107,-0.579845,0.567573,-0.561437
0.1186,0.016742,-0.000315,0.000707,-0.002175,0.4165,0.3722,0.2566,-0.002704,0.000000,-0.000355,0.000808,-0.002469,0.4739,0.4162,0.2852,-0.004602,0.000000,0.000000,0.578311,-0.562971,0.567573,-0.579845,0.567573,-0.561437
0.1353,0.016749,-0.000309,0.000693,-0.002134,0.4086,0.3651,0.2517,-0.002653,0.000000,-0.000235,0.000840,-0.002505,0.5224,0.4728,0.3445,0.000000,0.000000,0.000000,0.576777,-0.562971,0.567573,-0.579845,0.567573,-0.558369
0.1521,0.016799,-0.000303,0.000680,-0.002092,0.4006,0.3580,0.2468,-0.002601,0.000000,-0.000086,0.000836,-0.002551,0.5175,0.5335,0.3377,0.004602,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.1689,0.016750,-0.000297,0.000666,-0.002051,0.3927,0.3510,0.2419,-0.002550,0.000000,-0.000086,0.000836,-0.002551,0.5175,0.5335,0.3377,0.004602,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.1856,0.016748,-0.000291,0.000653,-0.002010,0.3847,0.3439,0.2370,-0.002499,0.000000,-0.000101,0.000837,-0.002546,0.5180,0.5272,0.3384,-0.001534,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.2024,0.016743,-0.000285,0.000640,-0.001968,0.3768,0.3369,0.2321,-0.002447,0.000000,-0.000059,0.000798,-0.002559,0.4683,0.5437,0.2847,-0.006136,0.000000,0.000000,0.572175,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.2191,0.016743,-0.000279,0.000626,-0.001927,0.3689,0.3298,0.2272,-0.002396,0.000000,-0.000023,0.000840,-0.002570,0.5233,0.5594,0.3437,-0.001534,0.000000,0.000000,0.572175,-0.562971,0.567573,-0.579845,0.567573,-0.553767
0.2358,0.016743,-0.000273,0.000613,-0.001886,0.3610,0.3228,0.2223,-0.002344,0.000000,-0.000067,0.000797,-0.002556,0.4677,0.5404,0.2842,0.003068,0.000000,0.000000,0.572175,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.2526,0.016748,-0.000267,0.000599,-0.001844,0.3531,0.3157,0.2174,-0.002293,0.000000,-0.000062,0.000802,-0.002557,0.4735,0.5424,0.2904,0.000000,0.000000,0.000000,0.572175,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.2693,0.016746,-0.000261,0.000586,-0.001803,0.3451,0.3086,0.2125,-0.002242,0.000000,-0.000062,0.000802,-0.002557,0.4735,0.5424,0.2904,0.000000,0.000000,0.000000,0.572175,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.2861,0.016742,-0.000255,0.000572,-0.001762,0.3372,0.3016,0.2076,-0.002190,0.000000,-0.000104,0.000840,-0.002545,0.5226,0.5262,0.3434,-0.006136,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.3028,0.016743,-0.000249,0.000559,-0.001720,0.3293,0.2945,0.2027,-0.002139,0.000000,-0.000099,0.000836,-0.002547,0.5175,0.5279,0.3379,-0.001534,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.3196,0.016751,-0.000243,0.000546,-0.001679,0.3214,0.2875,0.1979,-0.002088,0.000000,-0.000099,0.000836,-0.002547,0.5175,0.5279,0.3379,0.003068,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.3363,0.016753,-0.000237,0.000532,-0.001638,0.3134,0.2804,0.1930,-0.002036,0.000000,-0.000059,0.000798,-0.002558,0.4683,0.5436,0.2848,0.001534,0.000000,0.000000,0.572175,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.3531,0.016760,-0.000231,0.000519,-0.001596,0.3055,0.2733,0.1881,-0.001985,0.000000,-0.000104,0.000841,-0.002545,0.5232,0.5261,0.3440,-0.007670,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.3698,0.016743,-0.000225,0.000505,-0.001555,0.2976,0.2663,0.1832,-0.001933,0.000000,-0.000104,0.000841,-0.002545,0.5232,0.5261,0.3440,-0.007670,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.3866,0.016750,-0.000219,0.000492,-0.001514,0.2897,0.2592,0.1783,-0.001882,0.000000,-0.000099,0.000836,-0.002547,0.5174,0.5280,0.3378,-0.003068,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.4033,0.016741,-0.000213,0.000478,-0.001472,0.2818,0.2522,0.1734,-0.001831,0.000000,-0.000099,0.000836,-0.002547,0.5174,0.5280,0.3378,0.004602,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.4202,0.016839,-0.000207,0.000465,-0.001431,0.2738,0.2450,0.1685,-0.001779,0.000000,-0.000099,0.000836,-0.002547,0.5174,0.5280,0.3378,0.003068,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.4369,0.016747,-0.000201,0.000452,-0.001390,0.2659,0.2380,0.1636,-0.001728,0.000000,-0.000059,0.000798,-0.002558,0.4683,0.5436,0.2848,-0.006136,0.000000,0.000000,0.572175,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.4541,0.017187,-0.000195,0.000438,-0.001347,0.2578,0.2307,0.1586,-0.001675,0.000000,-0.000059,0.000798,-0.002558,0.4683,0.5436,0.2848,-0.003068,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.4708,0.016756,-0.000189,0.000424,-0.001306,0.2498,0.2237,0.1537,-0.001623,0.000000,-0.000104,0.000841,-0.002545,0.5232,0.5261,0.3440,-0.003068,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.4876,0.016742,-0.000183,0.000411,-0.001265,0.2419,0.2166,0.1489,-0.001572,0.000000,-0.000099,0.000836,-0.002547,0.5174,0.5280,0.3378,0.004602,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.5043,0.016743,-0.000177,0.000397,-0.001223,0.2340,0.2095,0.1440,-0.001521,0.000000,-0.000099,0.000836,-0.002547,0.5174,0.5280,0.3378,0.001534,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.5211,0.016744,-0.000171,0.000384,-0.001182,0.2261,0.2025,0.1391,-0.001469,0.000000,-0.000059,0.000798,-0.002558,0.4683,0.5436,0.2848,-0.006136,0.000000,0.000000,0.572175,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.5378,0.016745,-0.000165,0.000371,-0.001141,0.2182,0.1954,0.1342,-0.001418,0.000000,-0.000104,0.000841,-0.002545,0.5232,0.5261,0.3440,-0.003068,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.5546,0.016760,-0.000159,0.000357,-0.001099,0.2103,0.1883,0.1293,-0.001367,0.000000,-0.000099,0.000836,-0.002547,0.5174,0.5280,0.3378,0.004602,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.5713,0.016747,-0.000153,0.000344,-0.001058,0.2024,0.1812,0.1245,-0.001315,0.000000,-0.000099,0.000836,-0.002547,0.5174,0.5280,0.3378,0.004602,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.5881,0.016744,-0.000147,0.000330,-0.001017,0.1944,0.1742,0.1196,-0.001264,0.000000,-0.000099,0.000836,-0.002547,0.5174,0.5280,0.3378,0.003068,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.6048,0.016744,-0.000141,0.000317,-0.000975,0.1865,0.1671,0.1147,-0.001212,0.000000,-0.000099,0.000836,-0.002547,0.5174,0.5280,0.3378,-0.003068,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.6216,0.016748,-0.000135,0.000303,-0.000934,0.1786,0.1600,0.1098,-0.001161,0.000000,-0.000099,0.000836,-0.002547,0.5174,0.5280,0.3378,0.004602,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.6383,0.016748,-0.000129,0.000290,-0.000893,0.1707,0.1530,0.1050,-0.001110,0.000000,-0.000099,0.000836,-0.002547,0.5174,0.5280,0.3378,0.003068,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.6551,0.016780,-0.000123,0.000277,-0.000851,0.1628,0.1459,0.1001,-0.001058,0.000000,-0.000099,0.000836,-0.002547,0.5174,0.5280,0.3378,-0.004602,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.6718,0.016744,-0.000117,0.000263,-0.000810,0.1549,0.1388,0.0952,-0.001007,0.000000,-0.000099,0.000836,-0.002547,0.5174,0.5280,0.3378,-0.004602,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.6886,0.016741,-0.000111,0.000250,-0.000769,0.1470,0.1317,0.0904,-0.000955,0.000000,-0.000099,0.000836,-0.002547,0.5174,0.5280,0.3378,-0.004602,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.7053,0.016741,-0.000105,0.000236,-0.000727,0.1391,0.1246,0.0855,-0.000904,0.000000,-0.000099,0.000836,-0.002547,0.5174,0.5280,0.3378,0.004602,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.7223,0.016936,-0.000099,0.000223,-0.000685,0.1311,0.1175,0.0806,-0.000852,0.000000,-0.000099,0.000836,-0.002547,0.5174,0.5280,0.3378,0.003068,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
0.7390,0.016753,-0.000093,0.000209,-0.000644,0.1232,0.1104,0.0757,-0.000801,0.000000,-0.000099,0.000836,-0.002547,0.5174,0.5280,0.3378,-0.004602,0.000000,0.000000,0.573709,-0.562971,0.567573,-0.579845,0.567573,-0.555301
