t,loop_dt,cmd_x,cmd_y,cmd_z,cmd_roll,cmd_pitch,cmd_yaw,cmd_ant_l,cmd_ant_r,pres_x,pres_y,pres_z,pres_roll,pres_pitch,pres_yaw,pres_ant_l,pres_ant_r,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,0.000247,0.000700,-0.002344,0.3420,0.4599,0.1498,-0.179476,0.176408,0.000247,0.000700,-0.002344,0.3420,0.4599,0.1498,-0.179476,0.176408,0.000000,0.572175,-0.570641,0.572175,-0.584447,0.575243,-0.559903
0.0168,0.016760,0.000242,0.000689,-0.002304,0.3362,0.4522,0.1473,-0.179393,0.176376,0.000215,0.000604,-0.002341,0.2768,0.3906,0.1438,-0.179476,0.176408,0.000000,0.572175,-0.570641,0.572175,-0.582913,0.575243,-0.561437
0.0335,0.016751,0.000238,0.000677,-0.002265,0.3305,0.4445,0.1448,-0.179310,0.176345,0.000259,0.000652,-0.002354,0.3334,0.4149,0.1979,-0.179476,0.176408,0.000000,0.572175,-0.570641,0.572175,-0.582913,0.575243,-0.559903
0.0503,0.016756,0.000234,0.000665,-0.002226,0.3247,0.4368,0.1422,-0.179227,0.176314,0.000259,0.000652,-0.002354,0.3334,0.4149,0.1979,-0.179476,0.176408,0.000000,0.572175,-0.570641,0.572175,-0.582913,0.575243,-0.559903
0.0670,0.016743,0.000230,0.000654,-0.002187,0.3190,0.4291,0.1397,-0.179145,0.176282,0.000241,0.000702,-0.002341,0.3378,0.4634,0.1387,-0.179476,0.176408,0.000000,0.572175,-0.570641,0.572175,-0.584447,0.575243,-0.559903
0.0838,0.016754,0.000226,0.000642,-0.002147,0.3133,0.4214,0.1372,-0.179062,0.176251,0.000352,0.000635,-0.002442,0.1990,0.5600,0.2511,-0.179476,0.176408,0.000000,0.567573,-0.567573,0.572175,-0.582913,0.575243,-0.556835
0.1005,0.016744,0.000222,0.000630,-0.002108,0.3075,0.4137,0.1347,-0.178979,0.176219,0.000571,0.000695,-0.002533,0.2242,0.7017,0.3452,-0.179476,0.176408,0.000000,0.562971,-0.566039,0.572175,-0.582913,0.575243,-0.550699
0.1173,0.016752,0.000218,0.000618,-0.002069,0.3018,0.4060,0.1321,-0.178896,0.176188,0.000641,0.000820,-0.002563,0.3319,0.6702,0.3884,-0.179476,0.176408,0.000000,0.562971,-0.566039,0.570641,-0.582913,0.575243,-0.547631
0.1340,0.016753,0.000214,0.000607,-0.002030,0.2961,0.3983,0.1296,-0.178813,0.176157,0.000608,0.000808,-0.002535,0.3207,0.7760,0.3839,-0.181010,0.176408,0.000000,0.562971,-0.566039,0.572175,-0.584447,0.575243,-0.547631
0.1508,0.016753,0.000209,0.000595,-0.001990,0.2903,0.3906,0.1271,-0.178731,0.176125,0.000608,0.000808,-0.002535,0.3207,0.7760,0.3839,-0.181010,0.176408,0.000000,0.562971,-0.566039,0.572175,-0.584447,0.575243,-0.547631
