t,loop_dt,cmd_x,cmd_y,cmd_z,cmd_roll,cmd_pitch,cmd_yaw,cmd_ant_l,cmd_ant_r,pres_x,pres_y,pres_z,pres_roll,pres_pitch,pres_yaw,pres_ant_l,pres_ant_r,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,-0.000066,0.000860,-0.002332,0.3301,0.2325,0.1938,-0.003068,0.000000,-0.000066,0.000860,-0.002332,0.3301,0.2325,0.1938,-0.003068,0.000000,0.000000,0.578311,-0.567573,0.567573,-0.582913,0.575243,-0.564505
0.0167,0.016749,-0.000065,0.000845,-0.002293,0.3246,0.2287,0.1905,-0.003017,0.000000,-0.000066,0.000860,-0.002332,0.3301,0.2325,0.1938,0.004602,0.000000,0.000000,0.578311,-0.567573,0.567573,-0.582913,0.575243,-0.564505
0.0335,0.016745,-0.000064,0.000831,-0.002254,0.3191,0.2248,0.1873,-0.002965,0.000000,-0.000066,0.000860,-0.002332,0.3301,0.2325,0.1938,0.004602,0.000000,0.000000,0.578311,-0.567573,0.567573,-0.582913,0.575243,-0.564505
0.0502,0.016743,-0.000063,0.000817,-0.002215,0.3135,0.2209,0.1840,-0.002914,0.000000,-0.000066,0.000860,-0.002332,0.3301,0.2325,0.1938,0.003068,0.000000,0.000000,0.578311,-0.567573,0.567573,-0.582913,0.575243,-0.564505
0.0670,0.016746,-0.000062,0.000802,-0.002176,0.3080,0.2170,0.1808,-0.002862,0.000000,-0.000078,0.000914,-0.002358,0.3411,0.2847,0.3000,-0.004602,0.000000,0.000000,0.578311,-0.566039,0.567573,-0.582913,0.575243,-0.562971
0.0837,0.016745,-0.000060,0.000788,-0.002137,0.3025,0.2131,0.1775,-0.002811,0.000000,0.000141,0.000939,-0.002480,0.2615,0.4826,0.3942,-0.003068,0.000000,0.000000,0.572175,-0.562971,0.567573,-0.582913,0.575243,-0.556835
0.1005,0.016740,-0.000059,0.000774,-0.002098,0.2969,0.2092,0.1743,-0.002760,0.000000,0.000240,0.000897,-0.002504,0.2199,0.5111,0.3305,0.004602,0.000000,0.000000,0.569107,-0.562971,0.567573,-0.582913,0.575243,-0.555301
0.1172,0.016747,-0.000058,0.000759,-0.002059,0.2914,0.2054,0.1710,-0.002708,0.000000,0.000240,0.000897,-0.002504,0.2199,0.5111,0.3305,0.003068,0.000000,0.000000,0.569107,-0.562971,0.567573,-0.582913,0.575243,-0.553767
0.1340,0.016740,-0.000057,0.000745,-0.002020,0.2859,0.2015,0.1678,-0.002657,0.000000,0.000270,0.000940,-0.002515,0.2741,0.5255,0.3905,0.003068,0.000000,0.000000,0.569107,-0.562971,0.567573,-0.582913,0.575243,-0.553767
0.1507,0.016742,-0.000056,0.000730,-0.001981,0.2803,0.1976,0.1645,-0.002606,0.000000,0.000267,0.000936,-0.002514,0.2685,0.5240,0.3842,-0.006136,0.000000,0.000000,0.569107,-0.562971,0.567573,-0.582913,0.575243,-0.553767
