t,loop_dt,cmd_x,cmd_y,cmd_z,cmd_roll,cmd_pitch,cmd_yaw,cmd_ant_l,cmd_ant_r,pres_x,pres_y,pres_z,pres_roll,pres_pitch,pres_yaw,pres_ant_l,pres_ant_r,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,-0.000222,0.000814,-0.002458,0.5902,0.3682,0.2370,0.004602,0.001534,-0.000222,0.000814,-0.002458,0.5902,0.3682,0.2370,0.004602,0.001534,0.000000,0.578311,-0.566039,0.567573,-0.579845,0.567573,-0.559903
0.0168,0.016753,-0.000219,0.000800,-0.002416,0.5803,0.3621,0.2330,0.004525,0.001508,-0.000224,0.000808,-0.002456,0.5889,0.3741,0.2432,-0.001534,0.001534,0.000000,0.578311,-0.566039,0.567573,-0.579845,0.567573,-0.559903
0.0340,0.017221,-0.000215,0.000786,-0.002374,0.5701,0.3558,0.2289,0.004446,0.001482,-0.000224,0.000808,-0.002456,0.5889,0.3741,0.2432,-0.004602,0.001534,0.000000,0.578311,-0.566039,0.567573,-0.579845,0.567573,-0.559903
0.0507,0.016745,-0.000211,0.000773,-0.002333,0.5602,0.3496,0.2249,0.004369,0.001456,-0.000224,0.000808,-0.002456,0.5889,0.3741,0.2432,-0.001534,0.001534,0.000000,0.578311,-0.566039,0.567573,-0.579845,0.567573,-0.559903
0.0675,0.016744,-0.000207,0.000759,-0.002292,0.5503,0.3435,0.2209,0.004291,0.001430,-0.000224,0.000808,-0.002456,0.5889,0.3741,0.2432,0.006136,0.000000,0.000000,0.578311,-0.566039,0.567573,-0.579845,0.567573,-0.559903
0.0842,0.016751,-0.000204,0.000746,-0.002251,0.5404,0.3373,0.2169,0.004214,0.001405,-0.000074,0.000785,-0.002530,0.5002,0.4911,0.2417,0.004602,0.000000,0.000000,0.573709,-0.564505,0.567573,-0.579845,0.567573,-0.556835
0.1010,0.016771,-0.000200,0.000732,-0.002209,0.5305,0.3312,0.2129,0.004137,0.001379,-0.000074,0.000785,-0.002530,0.5002,0.4911,0.2417,0.004602,0.000000,0.000000,0.573709,-0.564505,0.567573,-0.579845,0.567573,-0.556835
0.1177,0.016743,-0.000196,0.000718,-0.002168,0.5206,0.3250,0.2089,0.004060,0.001353,0.000100,0.000880,-0.002611,0.5698,0.6155,0.4011,-0.001534,0.000000,0.000000,0.570641,-0.562971,0.567573,-0.579845,0.567573,-0.550699
0.1345,0.016760,-0.000193,0.000705,-0.002127,0.5107,0.3189,0.2050,0.003983,0.001328,0.000082,0.000870,-0.002603,0.5627,0.6027,0.3846,0.003068,0.000000,0.000000,0.570641,-0.562971,0.567573,-0.579845,0.567573,-0.550699
0.1512,0.016737,-0.000189,0.000691,-0.002086,0.5008,0.3127,0.2010,0.003906,0.001302,0.000124,0.000909,-0.002617,0.6133,0.6215,0.4396,0.006136,0.000000,0.000000,0.570641,-0.562971,0.567573,-0.579845,0.567573,-0.549165
0.1680,0.016749,-0.000185,0.000677,-0.002045,0.4909,0.3066,0.1970,0.003829,0.001276,0.000119,0.000905,-0.002615,0.6081,0.6195,0.4338,0.000000,0.000000,0.000000,0.570641,-0.562971,0.567573,-0.579845,0.567573,-0.549165
0.1847,0.016740,-0.000181,0.000664,-0.002004,0.4811,0.3004,0.1930,0.003752,0.001251,0.000119,0.000905,-0.002615,0.6081,0.6195,0.4338,-0.001534,0.000000,0.000000,0.570641,-0.562971,0.567573,-0.579845,0.567573,-0.549165
0.2015,0.016738,-0.000178,0.000650,-0.001962,0.4712,0.2943,0.1890,0.003675,0.001225,0.000119,0.000905,-0.002615,0.6081,0.6195,0.4338,-0.001534,0.000000,0.000000,0.570641,-0.562971,0.567573,-0.579845,0.567573,-0.549165
0.2182,0.016751,-0.000174,0.000636,-0.001921,0.4613,0.2881,0.1850,0.003598,0.001199,0.000119,0.000905,-0.002615,0.6081,0.6195,0.4338,0.006136,0.000000,0.000000,0.570641,-0.562971,0.567573,-0.579845,0.567573,-0.549165
0.2350,0.016746,-0.000170,0.000623,-0.001880,0.4514,0.2820,0.1810,0.003521,0.001174,0.000080,0.000867,-0.002602,0.5587,0.6022,0.3811,0.006136,0.000000,0.000000,0.570641,-0.562971,0.567573,-0.579845,0.567573,-0.550699
0.2517,0.016745,-0.000166,0.000609,-0.001839,0.4415,0.2758,0.1770,0.003444,0.001148,0.000084,0.000871,-0.002604,0.5638,0.6040,0.3866,0.000000,0.000000,0.000000,0.570641,-0.562971,0.567573,-0.579845,0.567573,-0.550699
0.2684,0.016745,-0.000163,0.000596,-0.001798,0.4316,0.2696,0.1731,0.003367,0.001122,0.000124,0.000909,-0.002617,0.6132,0.6213,0.4393,0.000000,0.000000,0.000000,0.570641,-0.562971,0.567573,-0.579845,0.567573,-0.549165
0.2852,0.016788,-0.000159,0.000582,-0.001757,0.4217,0.2635,0.1691,0.003289,0.001096,0.000120,0.000905,-0.002615,0.6081,0.6195,0.4339,0.006136,0.000000,0.000000,0.570641,-0.562971,0.567573,-0.579845,0.567573,-0.549165
0.3020,0.016750,-0.000155,0.000568,-0.001715,0.4118,0.2573,0.1651,0.003212,0.001071,0.000120,0.000905,-0.002615,0.6081,0.6195,0.4339,0.006136,0.000000,0.000000,0.570641,-0.562971,0.567573,-0.579845,0.567573,-0.549165
0.3187,0.016750,-0.000152,0.000555,-0.001674,0.4019,0.2512,0.1611,0.003135,0.001045,0.000120,0.000905,-0.002615,0.6081,0.6195,0.4339,0.004602,0.000000,0.000000,0.570641,-0.562971,0.567573,-0.579845,0.567573,-0.549165
0.3355,0.016744,-0.000148,0.000541,-0.001633,0.3920,0.2450,0.1571,0.003058,0.001019,0.000120,0.000905,-0.002615,0.6081,0.6195,0.4339,-0.003068,0.000000,0.000000,0.570641,-0.562971,0.567573,-0.579845,0.567573,-0.549165
0.3522,0.016748,-0.000144,0.000527,-0.001592,0.3821,0.2388,0.1531,0.002981,0.000994,0.000120,0.000905,-0.002615,0.6081,0.6195,0.4339,0.000000,0.000000,0.000000,0.570641,-0.562971,0.567573,-0.579845,0.567573,-0.549165
0.3690,0.016746,-0.000140,0.000514,-0.001551,0.3723,0.2327,0.1492,0.002904,0.000968,0.000120,0.000905,-0.002615,0.6081,0.6195,0.4339,0.007670,0.000000,0.000000,0.570641,-0.562971,0.567573,-0.579845,0.567573,-0.549165
0.3857,0.016748,-0.000137,0.000500,-0.001510,0.3624,0.2265,0.1452,0.002827,0.000942,0.000120,0.000905,-0.002615,0.6081,0.6195,0.4339,0.004602,0.000000,0.000000,0.570641,-0.562971,0.567573,-0.579845,0.567573,-0.549165
0.4025,0.016742,-0.000133,0.000486,-0.001468,0.3525,0.2204,0.1412,0.002750,0.000917,0.000120,0.000905,-0.002615,0.6081,0.6195,0.4339,0.004602,0.000000,0.000000,0.570641,-0.562971,0.567573,-0.579845,0.567573,-0.549165
0.4192,0.016747,-0.000129,0.000473,-0.001427,0.3426,0.2142,0.1372,0.002673,0.000891,0.000120,0.000905,-0.002615,0.6081,0.6195,0.4339,-0.004602,0.000000,0.000000,0.570641,-0.562971,0.567573,-0.579845,0.567573,-0.549165
