t,loop_dt,cmd_x,cmd_y,cmd_z,cmd_roll,cmd_pitch,cmd_yaw,cmd_ant_l,cmd_ant_r,pres_x,pres_y,pres_z,pres_roll,pres_pitch,pres_yaw,pres_ant_l,pres_ant_r,pres_j0,pres_j1,pres_j2,pres_j3,pres_j4,pres_j5,pres_j6
0.0000,0.000001,-0.000130,0.001117,-0.002402,0.3379,0.3110,0.2845,-0.179476,0.176408,-0.000130,0.001117,-0.002402,0.3379,0.3110,0.2845,-0.179476,0.176408,0.000000,0.578311,-0.562971,0.564505,-0.584447,0.575243,-0.561437
0.0168,0.016757,-0.000128,0.001098,-0.002362,0.3323,0.3058,0.2797,-0.179393,0.176376,-0.000130,0.001117,-0.002402,0.3379,0.3110,0.2845,-0.179476,0.176408,0.000000,0.578311,-0.562971,0.564505,-0.584447,0.575243,-0.561437
0.0335,0.016747,-0.000125,0.001080,-0.002321,0.3266,0.3006,0.2749,-0.179310,0.176345,-0.000126,0.001121,-0.002403,0.3431,0.3128,0.2900,-0.179476,0.177942,0.000000,0.578311,-0.562971,0.564505,-0.584447,0.575243,-0.561437
0.0503,0.016745,-0.000123,0.001061,-0.002281,0.3209,0.2954,0.2701,-0.179227,0.176314,-0.000126,0.001121,-0.002403,0.3431,0.3128,0.2900,-0.179476,0.176408,0.000000,0.578311,-0.562971,0.564505,-0.584447,0.575243,-0.561437
0.0671,0.016858,-0.000121,0.001042,-0.002241,0.3152,0.2901,0.2653,-0.179144,0.176282,-0.000126,0.001121,-0.002403,0.3431,0.3128,0.2900,-0.179476,0.176408,0.000000,0.578311,-0.562971,0.564505,-0.584447,0.575243,-0.561437
0.0839,0.016770,-0.000119,0.001023,-0.002200,0.3095,0.2849,0.2606,-0.179061,0.176251,-0.000126,0.001121,-0.002403,0.3431,0.3128,0.2900,-0.179476,0.176408,0.000000,0.578311,-0.562971,0.564505,-0.584447,0.575243,-0.561437
0.1007,0.016778,-0.000117,0.001005,-0.002160,0.3039,0.2797,0.2558,-0.178978,0.176219,-0.000126,0.001121,-0.002403,0.3431,0.3128,0.2900,-0.179476,0.176408,0.000000,0.578311,-0.562971,0.564505,-0.584447,0.575243,-0.561437
0.1174,0.016785,-0.000115,0.000986,-0.002120,0.2982,0.2745,0.2510,-0.178895,0.176188,-0.000126,0.001121,-0.002403,0.3431,0.3128,0.2900,-0.179476,0.176408,0.000000,0.578311,-0.562971,0.564505,-0.584447,0.575243,-0.561437
0.1342,0.016744,-0.000112,0.000967,-0.002080,0.2925,0.2693,0.2462,-0.178812,0.176156,-0.000126,0.001121,-0.002403,0.3431,0.3128,0.2900,-0.179476,0.176408,0.000000,0.578311,-0.562971,0.564505,-0.584447,0.575243,-0.561437
0.1509,0.016764,-0.000110,0.000948,-0.002039,0.2868,0.2641,0.2414,-0.178730,0.176125,-0.000126,0.001121,-0.002403,0.3431,0.3128,0.2900,-0.179476,0.176408,0.000000,0.578311,-0.562971,0.564505,-0.584447,0.575243,-0.561437
0.1677,0.016747,-0.000108,0.000930,-0.001999,0.2812,0.2589,0.2367,-0.178647,0.176093,0.000253,0.001227,-0.002579,0.3633,0.5846,0.5005,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.584447,0.575243,-0.550699
0.1845,0.016759,-0.000106,0.000911,-0.001959,0.2755,0.2537,0.2319,-0.178564,0.176062,0.000227,0.001161,-0.002573,0.3509,0.5054,0.5323,-0.181010,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.550699
0.2012,0.016744,-0.000104,0.000892,-0.001919,0.2698,0.2485,0.2271,-0.178481,0.176031,0.000230,0.001168,-0.002574,0.3522,0.5137,0.5290,-0.181010,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.550699
0.2179,0.016749,-0.000102,0.000874,-0.001878,0.2642,0.2433,0.2223,-0.178398,0.175999,0.000176,0.001183,-0.002586,0.3128,0.5484,0.5824,-0.181010,0.176408,0.000000,0.570641,-0.558369,0.564505,-0.582913,0.575243,-0.550699
0.2347,0.016742,-0.000099,0.000855,-0.001838,0.2585,0.2381,0.2176,-0.178316,0.175968,0.000195,0.001127,-0.002559,0.3063,0.4915,0.4705,-0.181010,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
0.2514,0.016754,-0.000097,0.000836,-0.001798,0.2528,0.2329,0.2128,-0.178233,0.175936,0.000195,0.001127,-0.002559,0.3063,0.4915,0.4705,-0.181010,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
0.2682,0.016745,-0.000095,0.000817,-0.001758,0.2472,0.2277,0.2080,-0.178150,0.175905,0.000180,0.001187,-0.002588,0.3175,0.5506,0.5885,-0.181010,0.176408,0.000000,0.570641,-0.558369,0.564505,-0.582913,0.575243,-0.550699
0.2849,0.016755,-0.000093,0.000799,-0.001717,0.2415,0.2225,0.2032,-0.178067,0.175874,0.000235,0.001165,-0.002572,0.3557,0.5090,0.5231,-0.181010,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.550699
0.3017,0.016744,-0.000091,0.000780,-0.001677,0.2358,0.2173,0.1985,-0.177985,0.175842,0.000229,0.001168,-0.002574,0.3517,0.5133,0.5299,-0.181010,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.550699
0.3184,0.016748,-0.000088,0.000761,-0.001637,0.2302,0.2121,0.1937,-0.177902,0.175811,0.000229,0.001168,-0.002574,0.3517,0.5133,0.5299,-0.181010,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.550699
0.3352,0.016745,-0.000086,0.000743,-0.001597,0.2245,0.2069,0.1889,-0.177819,0.175779,0.000177,0.001183,-0.002586,0.3128,0.5484,0.5823,-0.181010,0.176408,0.000000,0.570641,-0.558369,0.564505,-0.582913,0.575243,-0.550699
0.3519,0.016767,-0.000084,0.000724,-0.001557,0.2188,0.2017,0.1842,-0.177736,0.175748,0.000177,0.001183,-0.002586,0.3128,0.5484,0.5823,-0.181010,0.176408,0.000000,0.570641,-0.558369,0.564505,-0.582913,0.575243,-0.550699
0.3687,0.016741,-0.000082,0.000705,-0.001516,0.2132,0.1965,0.1794,-0.177653,0.175717,0.000235,0.001166,-0.002572,0.3562,0.5092,0.5238,-0.181010,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.550699
0.3854,0.016747,-0.000080,0.000686,-0.001476,0.2075,0.1913,0.1746,-0.177571,0.175685,0.000176,0.001183,-0.002586,0.3124,0.5488,0.5829,-0.181010,0.176408,0.000000,0.570641,-0.558369,0.564505,-0.582913,0.575243,-0.550699
0.4022,0.016745,-0.000078,0.000668,-0.001436,0.2019,0.1861,0.1699,-0.177488,0.175654,0.000235,0.001166,-0.002572,0.3563,0.5091,0.5237,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.550699
0.4189,0.016744,-0.000075,0.000649,-0.001396,0.1962,0.1809,0.1651,-0.177405,0.175622,0.000176,0.001183,-0.002586,0.3123,0.5488,0.5830,-0.179476,0.176408,0.000000,0.570641,-0.558369,0.564505,-0.582913,0.575243,-0.550699
0.4357,0.016744,-0.000073,0.000630,-0.001355,0.1905,0.1757,0.1603,-0.177322,0.175591,0.000182,0.001182,-0.002585,0.3169,0.5447,0.5768,-0.181010,0.176408,0.000000,0.570641,-0.558369,0.564505,-0.582913,0.575243,-0.550699
0.4524,0.016755,-0.000071,0.000612,-0.001315,0.1849,0.1705,0.1556,-0.177239,0.175560,0.000182,0.001182,-0.002585,0.3169,0.5447,0.5768,-0.181010,0.176408,0.000000,0.570641,-0.558369,0.564505,-0.582913,0.575243,-0.550699
0.4692,0.016743,-0.000069,0.000593,-0.001275,0.1792,0.1653,0.1508,-0.177157,0.175528,0.000235,0.001166,-0.002572,0.3558,0.5096,0.5243,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.550699
0.4859,0.016752,-0.000067,0.000574,-0.001235,0.1735,0.1601,0.1460,-0.177074,0.175497,0.000229,0.001168,-0.002574,0.3517,0.5132,0.5298,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.550699
0.5027,0.016743,-0.000065,0.000556,-0.001195,0.1679,0.1549,0.1413,-0.176991,0.175465,0.000229,0.001168,-0.002574,0.3517,0.5132,0.5298,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.550699
0.5194,0.016752,-0.000062,0.000537,-0.001154,0.1622,0.1497,0.1365,-0.176908,0.175434,0.000177,0.001183,-0.002586,0.3128,0.5484,0.5823,-0.181010,0.176408,0.000000,0.570641,-0.558369,0.564505,-0.582913,0.575243,-0.550699
0.5363,0.016840,-0.000060,0.000518,-0.001114,0.1565,0.1444,0.1317,-0.176825,0.175402,0.000182,0.001182,-0.002585,0.3169,0.5447,0.5768,-0.179476,0.176408,0.000000,0.570641,-0.558369,0.564505,-0.582913,0.575243,-0.550699
0.5530,0.016756,-0.000058,0.000499,-0.001074,0.1509,0.1392,0.1269,-0.176742,0.175371,0.000182,0.001182,-0.002585,0.3169,0.5447,0.5768,-0.179476,0.176408,0.000000,0.570641,-0.558369,0.564505,-0.582913,0.575243,-0.550699
0.5698,0.016741,-0.000056,0.000481,-0.001033,0.1452,0.1340,0.1222,-0.176660,0.175340,0.000235,0.001166,-0.002572,0.3558,0.5096,0.5243,-0.181010,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.550699
0.5865,0.016760,-0.000054,0.000462,-0.000993,0.1396,0.1288,0.1174,-0.176577,0.175308,0.000229,0.001168,-0.002574,0.3517,0.5132,0.5298,-0.181010,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.550699
0.6033,0.016745,-0.000051,0.000443,-0.000953,0.1339,0.1236,0.1127,-0.176494,0.175277,0.000229,0.001168,-0.002574,0.3517,0.5132,0.5298,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.550699
0.6200,0.016762,-0.000049,0.000424,-0.000913,0.1282,0.1184,0.1079,-0.176411,0.175245,0.000229,0.001168,-0.002574,0.3517,0.5132,0.5298,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.550699
0.6368,0.016751,-0.000047,0.000406,-0.000872,0.1226,0.1132,0.1031,-0.176328,0.175214,0.000190,0.001129,-0.002560,0.3022,0.4952,0.4760,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
0.6535,0.016759,-0.000045,0.000387,-0.000832,0.1169,0.1079,0.0984,-0.176245,0.175183,0.000190,0.001129,-0.002560,0.3022,0.4952,0.4760,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
0.6703,0.016743,-0.000043,0.000368,-0.000792,0.1113,0.1027,0.0936,-0.176163,0.175151,0.000234,0.001171,-0.002575,0.3573,0.5147,0.5348,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.550699
0.6870,0.016749,-0.000041,0.000350,-0.000752,0.1056,0.0975,0.0889,-0.176080,0.175120,0.000229,0.001167,-0.002573,0.3516,0.5127,0.5287,-0.181010,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.550699
0.7038,0.016742,-0.000038,0.000331,-0.000712,0.1000,0.0923,0.0841,-0.175997,0.175088,0.000229,0.001167,-0.002573,0.3516,0.5127,0.5287,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.550699
0.7205,0.016752,-0.000036,0.000312,-0.000671,0.0943,0.0871,0.0793,-0.175914,0.175057,0.000229,0.001167,-0.002573,0.3516,0.5127,0.5287,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.550699
0.7373,0.016775,-0.000034,0.000293,-0.000631,0.0886,0.0819,0.0746,-0.175831,0.175025,0.000190,0.001129,-0.002560,0.3022,0.4953,0.4761,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
0.7540,0.016758,-0.000032,0.000275,-0.000591,0.0830,0.0767,0.0698,-0.175749,0.174994,0.000190,0.001129,-0.002560,0.3022,0.4953,0.4761,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
0.7708,0.016747,-0.000030,0.000256,-0.000551,0.0773,0.0714,0.0651,-0.175666,0.174963,0.000194,0.001133,-0.002562,0.3074,0.4971,0.4816,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
0.7875,0.016755,-0.000028,0.000237,-0.000510,0.0717,0.0662,0.0603,-0.175583,0.174931,0.000194,0.001133,-0.002562,0.3074,0.4971,0.4816,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
0.8043,0.016747,-0.000025,0.000219,-0.000470,0.0660,0.0610,0.0555,-0.175500,0.174900,0.000194,0.001133,-0.002562,0.3074,0.4971,0.4816,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
0.8211,0.016755,-0.000023,0.000200,-0.000430,0.0604,0.0558,0.0508,-0.175417,0.174868,0.000194,0.001133,-0.002562,0.3074,0.4971,0.4816,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
0.8385,0.017417,-0.000021,0.000180,-0.000388,0.0545,0.0504,0.0458,-0.175331,0.174836,0.000194,0.001133,-0.002562,0.3074,0.4971,0.4816,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
0.8552,0.016754,-0.000019,0.000162,-0.000348,0.0488,0.0451,0.0411,-0.175249,0.174804,0.000194,0.001133,-0.002562,0.3074,0.4971,0.4816,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
0.8720,0.016742,-0.000017,0.000143,-0.000308,0.0432,0.0399,0.0363,-0.175166,0.174773,0.000194,0.001133,-0.002562,0.3074,0.4971,0.4816,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
0.8887,0.016751,-0.000014,0.000124,-0.000267,0.0375,0.0347,0.0316,-0.175083,0.174742,0.000194,0.001133,-0.002562,0.3074,0.4971,0.4816,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
0.9055,0.016744,-0.000012,0.000106,-0.000227,0.0319,0.0295,0.0268,-0.175000,0.174710,0.000194,0.001133,-0.002562,0.3074,0.4971,0.4816,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
0.9222,0.016754,-0.000010,0.000087,-0.000187,0.0262,0.0243,0.0221,-0.174917,0.174679,0.000194,0.001133,-0.002562,0.3074,0.4971,0.4816,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
0.9390,0.016759,-0.000008,0.000068,-0.000147,0.0206,0.0190,0.0173,-0.174835,0.174647,0.000194,0.001133,-0.002562,0.3074,0.4971,0.4816,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
0.9557,0.016751,-0.000006,0.000049,-0.000106,0.0149,0.0138,0.0126,-0.174752,0.174616,0.000194,0.001133,-0.002562,0.3074,0.4971,0.4816,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
0.9725,0.016745,-0.000004,0.000031,-0.000066,0.0093,0.0086,0.0078,-0.174669,0.174585,0.000194,0.001133,-0.002562,0.3074,0.4971,0.4816,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
0.9892,0.016755,-0.000001,0.000012,-0.000026,0.0036,0.0034,0.0031,-0.174586,0.174553,0.000194,0.001133,-0.002562,0.3074,0.4971,0.4816,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
1.0060,0.016744,0.000000,0.000000,0.000019,0.0000,0.0000,0.0000,-0.171915,0.171915,0.000194,0.001133,-0.002562,0.3074,0.4971,0.4816,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
1.0227,0.016752,0.000000,0.000000,0.000071,0.0000,0.0000,0.0000,-0.164575,0.164575,0.000194,0.001133,-0.002562,0.3074,0.4971,0.4816,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
1.0395,0.016757,0.000000,0.000000,0.000124,0.0000,0.0000,0.0000,-0.157260,0.157260,0.000194,0.001133,-0.002562,0.3074,0.4971,0.4816,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
1.0562,0.016750,0.000000,0.000000,0.000177,0.0000,0.0000,0.0000,-0.149996,0.149996,0.000152,0.001171,-0.002550,0.3567,0.4813,0.5347,-0.179476,0.176408,0.000000,0.572175,-0.559903,0.564505,-0.582913,0.575243,-0.552233
1.0730,0.016749,0.000000,0.000000,0.000229,0.0000,0.0000,0.0000,-0.142801,0.142801,0.000198,0.001129,-0.002563,0.3017,0.4985,0.4755,-0.179476,0.176408,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
1.0897,0.016739,0.000000,0.000000,0.000282,0.0000,0.0000,0.0000,-0.135698,0.135698,0.000193,0.001133,-0.002561,0.3075,0.4967,0.4817,-0.177942,0.174874,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
1.1065,0.016741,0.000000,0.000000,0.000334,0.0000,0.0000,0.0000,-0.128701,0.128701,0.000193,0.001133,-0.002561,0.3075,0.4967,0.4817,-0.173340,0.171806,0.000000,0.570641,-0.559903,0.564505,-0.582913,0.575243,-0.552233
1.1232,0.016764,0.000000,0.000000,0.000387,0.0000,0.0000,0.0000,-0.121822,0.121822,0.000247,0.001117,-0.002549,0.3462,0.4614,0.4279,-0.164136,0.165670,0.000000,0.570641,-0.561437,0.564505,-0.582913,0.575243,-0.552233
1.1400,0.016751,0.000000,0.000000,0.000439,0.0000,0.0000,0.0000,-0.115094,0.115094,0.000247,0.001117,-0.002549,0.3462,0.4614,0.4279,-0.164136,0.165670,0.000000,0.570641,-0.561437,0.564505,-0.582913,0.575243,-0.552233
1.1569,0.016927,0.000000,0.000000,0.000492,0.0000,0.0000,0.0000,-0.108462,0.108462,0.000213,0.001103,-0.002512,0.3813,0.3964,0.3806,-0.151864,0.156466,0.000000,0.572175,-0.562971,0.564505,-0.582913,0.575243,-0.553767
1.1739,0.016962,0.000000,0.000000,0.000545,0.0000,0.0000,0.0000,-0.102005,0.102005,0.000213,0.001103,-0.002512,0.3813,0.3964,0.3806,-0.151864,0.156466,0.000000,0.572175,-0.562971,0.564505,-0.582913,0.575243,-0.553767
1.1906,0.016742,0.000000,0.000000,0.000597,0.0000,0.0000,0.0000,-0.095832,0.095832,0.000213,0.001103,-0.002512,0.3813,0.3964,0.3806,-0.151864,0.156466,0.000000,0.572175,-0.562971,0.564505,-0.582913,0.575243,-0.553767
1.2074,0.016748,0.000000,0.000000,0.000650,0.0000,0.0000,0.0000,-0.089876,0.089876,0.000245,0.001121,-0.002516,0.3382,0.4699,0.2784,-0.121184,0.119651,0.000000,0.570641,-0.562971,0.564505,-0.584447,0.575243,-0.553767
1.2241,0.016753,0.000000,0.000000,0.000702,0.0000,0.0000,0.0000,-0.084152,0.084152,0.000200,0.001158,-0.002504,0.3926,0.4466,0.3426,-0.124252,0.119651,0.000000,0.572175,-0.562971,0.564505,-0.584447,0.575243,-0.553767
1.2409,0.016750,0.000000,0.000000,0.000754,0.0000,0.0000,0.0000,-0.078679,0.078679,0.000205,0.001154,-0.002505,0.3869,0.4490,0.3359,-0.124252,0.119651,0.000000,0.572175,-0.562971,0.564505,-0.584447,0.575243,-0.553767
1.2576,0.016773,0.000000,0.000000,0.000806,0.0000,0.0000,0.0000,-0.073464,0.073464,0.000205,0.001154,-0.002505,0.3869,0.4490,0.3359,-0.124252,0.119651,0.000000,0.572175,-0.562971,0.564505,-0.584447,0.575243,-0.553767
1.2744,0.016745,0.000000,0.000000,0.000858,0.0000,0.0000,0.0000,-0.068539,0.068539,0.000124,0.001077,-0.002479,0.2878,0.4137,0.2300,-0.118117,0.116583,0.000000,0.572175,-0.562971,0.564505,-0.584447,0.575243,-0.556835
1.2911,0.016747,0.000000,0.000000,0.000909,0.0000,0.0000,0.0000,-0.063906,0.063906,0.000146,0.001031,-0.002456,0.2876,0.3646,0.1345,-0.104311,0.102777,0.000000,0.572175,-0.564505,0.564505,-0.584447,0.575243,-0.558369
1.3079,0.016740,0.000000,0.000000,0.000961,0.0000,0.0000,0.0000,-0.059581,0.059581,-0.000071,0.001007,-0.002284,0.3668,0.5070,0.0380,-0.084369,0.087437,0.000000,0.576777,-0.567573,0.569107,-0.589049,0.575243,-0.562971
