rms_total,motor_energy,vib_energy,hf_energy,vib_metric,vib_motor_ratio,peak_rms,min_rms,rms_variance,duration_s,n_samples,name
0.0019055399204511597,6.46693825134443e-07,2.9867200238613905e-05,5.247426784586778e-06,3.249091363090729e-05,46.184452483993844,0.003334675674749075,2.7325590097891022e-05,0.0011610547149830577,4.283,68528,silence
0.00426493209764828,2.4136735907324594e-06,3.96668768127431e-05,3.6354271942531296e-06,4.148459040986967e-05,16.434234092400906,0.01881657929011267,0.0001110699403709225,0.0034852823531467117,13.253,212048,s_curve
0.0032914319491354166,6.114231863399693e-07,3.007828645819725e-05,3.5088324982801097e-06,3.18327027073373e-05,49.19389243029595,0.009084516218635088,7.617024884566662e-05,0.002554845536549902,13.262,212192,triangle
