t,loop_dt,cmd_ant_l,cmd_ant_r,pres_ant_l,pres_ant_r
7.3019,0.016751,-0.001914,0.001914,-0.018408,0.012272
7.3187,0.016781,-0.000417,0.000417,-0.007670,0.004602
7.3354,0.016746,-0.000008,0.000008,-0.007670,0.004602
7.3522,0.016752,-0.000686,0.000686,0.000000,0.000000
7.3689,0.016749,-0.002446,0.002446,0.001534,0.001534
7.3858,0.016943,-0.005317,0.005317,-0.006136,0.000000
7.4026,0.016750,-0.009215,0.009215,-0.003068,-0.001534
7.4199,0.017304,-0.014322,0.014322,0.001534,0.001534
7.4378,0.017862,-0.020711,0.020711,0.001534,0.001534
7.4545,0.016752,-0.027693,0.027693,-0.001534,0.004602
7.4713,0.016752,-0.035590,0.035590,-0.009204,0.010738
7.4880,0.016744,-0.044348,0.044348,-0.019942,0.015340
7.5048,0.016760,-0.053926,0.053926,-0.030680,0.021476
7.5215,0.016745,-0.064246,0.064246,-0.042951,0.030680
7.5383,0.016750,-0.075255,0.075255,-0.042951,0.030680
7.5550,0.016748,-0.086882,0.086882,-0.047553,0.044485
7.5718,0.016752,-0.099057,0.099057,-0.050621,0.056757
7.5885,0.016745,-0.111697,0.111697,-0.059825,0.067495
7.6053,0.016775,-0.124751,0.124751,-0.078233,0.079767
7.6220,0.016746,-0.138093,0.138093,-0.099709,0.093573
7.6388,0.016757,-0.151671,0.151671,-0.099709,0.093573
7.6555,0.016742,-0.165379,0.165379,-0.121184,0.115049
7.6723,0.016747,-0.179149,0.179149,-0.134990,0.130388
7.6890,0.016741,-0.192884,0.192884,-0.142660,0.142660
7.7058,0.016752,-0.206515,0.206515,-0.156466,0.154932
7.7225,0.016744,-0.219940,0.219940,-0.181010,0.176408
7.7393,0.016757,-0.233091,0.233091,-0.181010,0.176408
7.7560,0.016743,-0.245868,0.245868,-0.199418,0.196350
7.7728,0.016745,-0.258203,0.258203,-0.214757,0.211689
7.7895,0.016746,-0.270017,0.270017,-0.222427,0.222427
7.8063,0.016746,-0.281237,0.281237,-0.231631,0.234699
7.8230,0.016747,-0.291793,0.291793,-0.256175,0.256175
7.8398,0.016833,-0.301668,0.301668,-0.256175,0.256175
7.8566,0.016747,-0.310699,0.310699,-0.277651,0.276117
7.8733,0.016748,-0.318883,0.318883,-0.288388,0.286854
7.8901,0.016742,-0.326166,0.326166,-0.296058,0.291456
7.9068,0.016744,-0.332507,0.332507,-0.305262,0.299126
7.9236,0.016741,-0.337863,0.337863,-0.322136,0.317534
7.9403,0.016750,-0.342206,0.342206,-0.322136,0.317534
7.9570,0.016742,-0.345503,0.345503,-0.332874,0.329806
7.9738,0.016742,-0.347736,0.347736,-0.332874,0.332874
7.9905,0.016743,-0.348892,0.348892,-0.334408,0.335942
8.0073,0.016752,-0.348963,0.348963,-0.349748,0.348214
8.0240,0.016745,-0.347948,0.347948,-0.355884,0.349748
8.0408,0.016752,-0.345853,0.345853,-0.355884,0.349748
8.0575,0.016743,-0.342692,0.342692,-0.352816,0.345146
8.0743,0.016745,-0.338485,0.338485,-0.351282,0.349748
8.0910,0.016738,-0.333260,0.333260,-0.351282,0.349748
8.1078,0.016760,-0.327039,0.327039,-0.348214,0.345146
8.1245,0.016747,-0.319873,0.319873,-0.345146,0.342078
8.1413,0.016747,-0.311802,0.311802,-0.345146,0.342078
8.1580,0.016743,-0.302879,0.302879,-0.342078,0.337476
8.1748,0.016756,-0.293150,0.293150,-0.340544,0.335942
8.1915,0.016755,-0.282682,0.282682,-0.337476,0.332874
8.2083,0.016759,-0.271538,0.271538,-0.328272,0.326738
8.2250,0.016765,-0.259784,0.259784,-0.312932,0.314466
8.2418,0.016763,-0.247500,0.247500,-0.312932,0.314466
8.2586,0.016758,-0.234765,0.234765,-0.297592,0.299126
8.2753,0.016758,-0.221655,0.221655,-0.280718,0.285320
8.2921,0.016767,-0.208244,0.208244,-0.268447,0.273049
8.3088,0.016757,-0.194630,0.194630,-0.254641,0.257709
8.3256,0.016782,-0.180871,0.180871,-0.254641,0.257709
8.3425,0.016879,-0.166993,0.166993,-0.239301,0.242369
8.3593,0.016760,-0.153259,0.153259,-0.220893,0.222427
8.3763,0.017031,-0.139439,0.139439,-0.204019,0.210155
8.3931,0.016783,-0.126041,0.126041,-0.188680,0.193282
8.4103,0.017211,-0.112617,0.112617,-0.173340,0.176408
8.4271,0.016762,-0.099934,0.099934,-0.173340,0.176408
8.4438,0.016772,-0.087709,0.087709,-0.153398,0.156466
8.4606,0.016816,-0.075996,0.075996,-0.134990,0.136524
8.4774,0.016765,-0.064934,0.064934,-0.121184,0.119651
8.4942,0.016758,-0.054560,0.054560,-0.105845,0.104311
8.5109,0.016773,-0.044926,0.044926,-0.090505,0.088971
8.5277,0.016771,-0.036102,0.036102,-0.090505,0.088971
8.5445,0.016762,-0.028146,0.028146,-0.075165,0.073631
8.5612,0.016742,-0.021111,0.021111,-0.059825,0.058291
8.5780,0.016746,-0.015029,0.015029,-0.046019,0.046019
8.5947,0.016743,-0.009941,0.009941,-0.033748,0.033748
8.6117,0.016985,-0.005825,0.005825,-0.023010,0.024544
8.6284,0.016748,-0.002825,0.002825,-0.023010,0.024544
8.6452,0.016760,-0.000893,0.000893,-0.012272,0.013806
8.6619,0.016742,-0.000043,0.000043,-0.009204,0.007670
8.6787,0.016795,-0.000282,0.000282,-0.010738,0.006136
8.6955,0.016743,-0.001606,0.001606,-0.006136,0.004602
8.7125,0.016991,-0.004049,0.004049,0.003068,0.001534
8.7292,0.016744,-0.007525,0.007525,0.003068,0.001534
8.7460,0.016754,-0.012044,0.012044,0.003068,-0.001534
8.7627,0.016743,-0.017571,0.017571,-0.006136,0.000000
8.7795,0.016747,-0.024077,0.024077,-0.004602,0.003068
8.7962,0.016745,-0.031517,0.031517,0.000000,0.003068
8.8130,0.016754,-0.039853,0.039853,-0.004602,0.009204
8.8297,0.016744,-0.049023,0.049023,-0.004602,0.009204
8.8464,0.016744,-0.058973,0.058973,-0.016874,0.021476
8.8632,0.016745,-0.069642,0.069642,-0.030680,0.029146
8.8799,0.016746,-0.080966,0.080966,-0.041417,0.033748
8.8967,0.016749,-0.092873,0.092873,-0.044485,0.042951
8.9135,0.016809,-0.105335,0.105335,-0.050621,0.056757
8.9302,0.016746,-0.118181,0.118181,-0.050621,0.056757
8.9470,0.016755,-0.131385,0.131385,-0.069029,0.073631
8.9637,0.016747,-0.144852,0.144852,-0.088971,0.090505
8.9805,0.016731,-0.158491,0.158491,-0.107379,0.101243
8.9972,0.016749,-0.172244,0.172244,-0.118117,0.110447
9.0140,0.016769,-0.186027,0.186027,-0.151864,0.148796
9.0307,0.016744,-0.199719,0.199719,-0.151864,0.148796
9.0475,0.016761,-0.213267,0.213267,-0.151864,0.148796
9.0642,0.016748,-0.226563,0.226563,-0.187146,0.182544
9.0810,0.016754,-0.239541,0.239541,-0.196350,0.191748
9.0978,0.016763,-0.252120,0.252120,-0.211689,0.207087
9.1152,0.017450,-0.264699,0.264699,-0.233165,0.231631
9.1320,0.016754,-0.276204,0.276204,-0.233165,0.231631
9.1487,0.016758,-0.287079,0.287079,-0.254641,0.253107
9.1655,0.016743,-0.297243,0.297243,-0.262311,0.260777
9.1822,0.016753,-0.306649,0.306649,-0.268447,0.265379
9.1990,0.016742,-0.315226,0.315226,-0.283786,0.277651
9.2157,0.016789,-0.322949,0.322949,-0.305262,0.300660
9.2325,0.016743,-0.329726,0.329726,-0.305262,0.300660
9.2492,0.016757,-0.335542,0.335542,-0.320602,0.319068
9.2660,0.016745,-0.340351,0.340351,-0.323670,0.320602
9.2827,0.016707,-0.344121,0.344121,-0.326738,0.320602
9.2994,0.016723,-0.346842,0.346842,-0.335942,0.329806
9.3165,0.017105,-0.348519,0.348519,-0.349748,0.346680
9.3333,0.016754,-0.349066,0.349066,-0.349748,0.346680
9.3500,0.016755,-0.348526,0.348526,-0.351282,0.348214
9.3668,0.016750,-0.346902,0.346902,-0.349748,0.346680
9.3835,0.016715,-0.344211,0.344211,-0.351282,0.348214
9.4004,0.016863,-0.340431,0.340431,-0.349748,0.346680
9.4173,0.016907,-0.335590,0.335590,-0.348214,0.345146
9.4340,0.016752,-0.329785,0.329785,-0.348214,0.345146
9.4508,0.016749,-0.323014,0.323014,-0.346680,0.343612
9.4675,0.016747,-0.315320,0.315320,-0.343612,0.340544
9.4844,0.016880,-0.306679,0.306679,-0.342078,0.337476
9.5011,0.016752,-0.297276,0.297276,-0.339010,0.332874
9.5179,0.016773,-0.287096,0.287096,-0.331340,0.326738
9.5347,0.016751,-0.276228,0.276228,-0.331340,0.326738
9.5514,0.016750,-0.264727,0.264727,-0.319068,0.317534
9.5682,0.016749,-0.252665,0.252665,-0.305262,0.306796
9.5849,0.016756,-0.240111,0.240111,-0.291456,0.296058
9.6017,0.016775,-0.227133,0.227133,-0.279185,0.283786
9.6185,0.016770,-0.213832,0.213832,-0.260777,0.265379
9.6352,0.016751,-0.200300,0.200300,-0.260777,0.265379
9.6520,0.016751,-0.186607,0.186607,-0.245437,0.248505
9.6687,0.016753,-0.172838,0.172838,-0.231631,0.234699
9.6855,0.016756,-0.159076,0.159076,-0.216291,0.220893
9.7028,0.017289,-0.144980,0.144980,-0.199418,0.202485
9.7197,0.016962,-0.131340,0.131340,-0.177942,0.184078
9.7366,0.016827,-0.118080,0.118080,-0.177942,0.184078
9.7533,0.016744,-0.105238,0.105238,-0.164136,0.167204
9.7701,0.016753,-0.092821,0.092821,-0.145728,0.148796
9.7868,0.016739,-0.080922,0.080922,-0.131922,0.131922
9.8035,0.016751,-0.069598,0.069598,-0.116583,0.113515
9.8204,0.016897,-0.058837,0.058837,-0.096641,0.095107
9.8377,0.017297,-0.048581,0.048581,-0.096641,0.095107
9.8545,0.016742,-0.039451,0.039451,-0.081301,0.079767
9.8712,0.016749,-0.031157,0.031157,-0.069029,0.065961
9.8880,0.016740,-0.023760,0.023760,-0.056757,0.055223
9.9047,0.016748,-0.017298,0.017298,-0.042951,0.042951
9.9215,0.016747,-0.011815,0.011815,-0.027612,0.030680
9.9382,0.016750,-0.007344,0.007344,-0.027612,0.030680
9.9550,0.016741,-0.003916,0.003916,-0.019942,0.019942
9.9717,0.016724,-0.001551,0.001551,-0.015340,0.013806
9.9884,0.016743,-0.000259,0.000259,-0.013806,0.009204
10.0052,0.016743,-0.000052,0.000052,-0.007670,0.006136
10.0219,0.016749,-0.000930,0.000930,0.000000,0.001534
10.0387,0.016784,-0.002895,0.002895,0.000000,0.001534
10.0554,0.016742,-0.005924,0.005924,0.001534,0.000000
10.0722,0.016742,-0.010002,0.010002,-0.006136,-0.001534
10.0889,0.016744,-0.015104,0.015104,-0.004602,0.000000
10.1057,0.016773,-0.021210,0.021210,0.000000,0.003068
10.1225,0.016747,-0.028261,0.028261,-0.003068,0.013806
10.1392,0.016741,-0.036220,0.036220,-0.003068,0.013806
10.1559,0.016745,-0.045041,0.045041,-0.012272,0.015340
10.1728,0.016858,-0.054736,0.054736,-0.024544,0.016874
10.1895,0.016750,-0.065117,0.065117,-0.035282,0.021476
10.2063,0.016749,-0.076179,0.076179,-0.042951,0.033748
10.2230,0.016751,-0.087855,0.087855,-0.052155,0.049087
10.2398,0.016778,-0.100090,0.100090,-0.052155,0.049087
10.2566,0.016744,-0.112765,0.112765,-0.065961,0.067495
10.2733,0.016751,-0.125829,0.125829,-0.082835,0.079767
10.2901,0.016749,-0.139196,0.139196,-0.090505,0.085903
10.3069,0.016863,-0.152875,0.152875,-0.101243,0.098175
10.3237,0.016749,-0.166597,0.166597,-0.118117,0.119651
10.3404,0.016762,-0.180379,0.180379,-0.118117,0.119651
10.3572,0.016749,-0.194115,0.194115,-0.141126,0.141126
10.3740,0.016759,-0.207737,0.207737,-0.159534,0.158000
10.3907,0.016744,-0.221139,0.221139,-0.171806,0.167204
10.4074,0.016746,-0.234253,0.234253,-0.179476,0.176408
10.4242,0.016757,-0.247004,0.247004,-0.179476,0.176408
10.4409,0.016746,-0.259294,0.259294,-0.196350,0.199418
10.4577,0.016747,-0.271058,0.271058,-0.220893,0.220893
10.4744,0.016756,-0.282227,0.282227,-0.242369,0.239301
10.4912,0.016754,-0.292724,0.292724,-0.254641,0.250039
10.5079,0.016749,-0.302482,0.302482,-0.268447,0.263845
10.5247,0.016757,-0.311447,0.311447,-0.268447,0.263845
10.5415,0.016758,-0.319560,0.319560,-0.286854,0.285320
10.5582,0.016745,-0.326763,0.326763,-0.299126,0.296058
10.5750,0.016758,-0.333023,0.333023,-0.303728,0.299126
10.5917,0.016750,-0.338293,0.338293,-0.312932,0.308330
10.6085,0.016756,-0.342544,0.342544,-0.331340,0.328272
10.6252,0.016763,-0.345750,0.345750,-0.331340,0.328272
10.6420,0.016753,-0.347887,0.347887,-0.342078,0.340544
10.6587,0.016744,-0.348944,0.348944,-0.342078,0.339010
10.6755,0.016749,-0.348915,0.348915,-0.342078,0.339010
10.6922,0.016749,-0.347801,0.347801,-0.351282,0.348214
10.7090,0.016762,-0.345605,0.345605,-0.354350,0.348214
10.7257,0.016752,-0.342345,0.342345,-0.354350,0.348214
10.7425,0.016759,-0.338038,0.338038,-0.351282,0.346680
10.7592,0.016744,-0.332717,0.332717,-0.351282,0.348214
10.7760,0.016751,-0.326408,0.326408,-0.349748,0.346680
10.7927,0.016747,-0.319156,0.319156,-0.346680,0.342078
10.8099,0.017111,-0.310816,0.310816,-0.343612,0.339010
10.8266,0.016754,-0.301792,0.301792,-0.343612,0.339010
10.8434,0.016759,-0.291973,0.291973,-0.339010,0.334408
10.8601,0.016748,-0.281427,0.281427,-0.334408,0.332874
10.8769,0.016747,-0.270218,0.270218,-0.325204,0.328272
10.8936,0.016755,-0.258406,0.258406,-0.314466,0.319068
10.9106,0.016987,-0.245899,0.245899,-0.300660,0.303728
10.9274,0.016748,-0.233119,0.233119,-0.300660,0.303728
10.9441,0.016755,-0.219969,0.219969,-0.282252,0.286854
10.9609,0.016744,-0.206545,0.206545,-0.271515,0.274583
10.9776,0.016747,-0.192919,0.192919,-0.259243,0.262311
10.9944,0.016752,-0.179175,0.179175,-0.245437,0.246971
11.0113,0.016959,-0.165232,0.165232,-0.228563,0.228563
11.0281,0.016744,-0.151523,0.151523,-0.228563,0.228563
11.0449,0.016857,-0.137867,0.137867,-0.207087,0.211689
11.0617,0.016741,-0.124533,0.124533,-0.188680,0.193282
11.0784,0.016743,-0.111509,0.111509,-0.173340,0.177942
11.0951,0.016746,-0.098875,0.098875,-0.159534,0.162602
11.1119,0.016764,-0.086699,0.086699,-0.142660,0.144194
11.1287,0.016743,-0.075084,0.075084,-0.142660,0.144194
11.1454,0.016755,-0.064082,0.064082,-0.121184,0.121184
11.1622,0.016743,-0.053774,0.053774,-0.108913,0.107379
11.1789,0.016746,-0.044216,0.044216,-0.093573,0.093573
11.1956,0.016741,-0.035471,0.035471,-0.081301,0.079767
11.2125,0.016906,-0.027519,0.027519,-0.067495,0.064427
11.2293,0.016738,-0.020564,0.020564,-0.067495,0.064427
11.2460,0.016751,-0.014562,0.014562,-0.050621,0.050621
11.2628,0.016744,-0.009559,0.009559,-0.038350,0.036816
11.2795,0.016746,-0.005581,0.005581,-0.027612,0.029146
11.2962,0.016698,-0.002662,0.002662,-0.023010,0.021476
11.3130,0.016785,-0.000800,0.000800,-0.018408,0.012272
11.3297,0.016742,-0.000025,0.000025,-0.018408,0.012272
11.3465,0.016750,-0.000336,0.000336,-0.010738,0.003068
11.3632,0.016743,-0.001731,0.001731,-0.001534,0.001534
11.3800,0.016769,-0.004205,0.004205,-0.003068,0.000000
11.3968,0.016744,-0.007737,0.007737,-0.004602,-0.001534
11.4140,0.017258,-0.012463,0.012463,0.000000,0.003068
11.4308,0.016748,-0.018074,0.018074,0.000000,0.003068
11.4475,0.016759,-0.024663,0.024663,0.000000,0.004602
11.4643,0.016744,-0.032180,0.032180,-0.007670,0.010738
11.4810,0.016766,-0.040594,0.040594,-0.016874,0.018408
11.4978,0.016748,-0.049834,0.049834,-0.030680,0.024544
11.5149,0.017107,-0.060072,0.060072,-0.030680,0.024544
11.5316,0.016750,-0.070818,0.070818,-0.030680,0.024544
11.5484,0.016754,-0.082213,0.082213,-0.044485,0.046019
11.5651,0.016754,-0.094182,0.094182,-0.047553,0.055223
11.5820,0.016821,-0.106703,0.106703,-0.061359,0.062893
11.5987,0.016750,-0.119595,0.119595,-0.079767,0.078233
11.6156,0.016899,-0.132947,0.132947,-0.104311,0.099709
11.6324,0.016750,-0.146442,0.146442,-0.104311,0.099709
11.6492,0.016796,-0.160150,0.160150,-0.121184,0.116583
11.6659,0.016746,-0.173907,0.173907,-0.130388,0.127320
11.6827,0.016831,-0.187738,0.187738,-0.139592,0.136524
11.6995,0.016747,-0.201417,0.201417,-0.154932,0.151864
11.7163,0.016776,-0.214952,0.214952,-0.179476,0.176408
11.7330,0.016744,-0.228210,0.228210,-0.179476,0.176408
11.7498,0.016755,-0.241141,0.241141,-0.200951,0.197884
11.7665,0.016747,-0.253652,0.253652,-0.211689,0.210155
11.7836,0.017090,-0.265911,0.265911,-0.219359,0.219359
11.8003,0.016743,-0.277347,0.277347,-0.234699,0.234699
11.8172,0.016827,-0.288196,0.288196,-0.257709,0.257709
11.8339,0.016741,-0.298280,0.298280,-0.257709,0.257709
11.8507,0.016747,-0.307599,0.307599,-0.277651,0.276117
11.8674,0.016748,-0.316088,0.316088,-0.285320,0.283786
11.8842,0.016810,-0.323724,0.323724,-0.289922,0.289922
11.9010,0.016743,-0.330399,0.330399,-0.305262,0.302194
11.9178,0.016830,-0.336131,0.336131,-0.325204,0.319068
11.9345,0.016745,-0.340826,0.340826,-0.325204,0.319068
11.9513,0.016758,-0.344488,0.344488,-0.334408,0.329806
11.9680,0.016750,-0.347090,0.347090,-0.332874,0.332874
11.9848,0.016746,-0.348617,0.348617,-0.334408,0.337476
12.0015,0.016743,-0.349061,0.349061,-0.352816,0.348214
12.0184,0.016846,-0.348412,0.348412,-0.355884,0.348214
12.0351,0.016740,-0.346682,0.346682,-0.355884,0.348214
12.0519,0.016743,-0.343881,0.343881,-0.352816,0.346680
12.0686,0.016745,-0.340025,0.340025,-0.351282,0.349748
12.0853,0.016745,-0.335140,0.335140,-0.351282,0.349748
12.1021,0.016748,-0.329254,0.329254,-0.349748,0.343612
12.1188,0.016754,-0.322402,0.322402,-0.345146,0.342078
12.1356,0.016763,-0.314624,0.314624,-0.345146,0.342078
12.1524,0.016755,-0.305977,0.305977,-0.343612,0.339010
12.1691,0.016742,-0.296519,0.296519,-0.340544,0.335942
12.1859,0.016746,-0.286299,0.286299,-0.337476,0.332874
12.2026,0.016750,-0.275381,0.275381,-0.326738,0.325204
12.2194,0.016750,-0.263835,0.263835,-0.311398,0.312932
12.2361,0.016747,-0.251735,0.251735,-0.311398,0.312932
12.2528,0.016744,-0.239157,0.239157,-0.296058,0.299126
12.2696,0.016752,-0.226170,0.226170,-0.280718,0.285320
12.2863,0.016753,-0.212861,0.212861,-0.265379,0.269981
12.3031,0.016746,-0.199319,0.199319,-0.251573,0.251573
12.3199,0.016759,-0.185612,0.185612,-0.251573,0.251573
12.3366,0.016752,-0.171842,0.171842,-0.233165,0.236233
12.3533,0.016742,-0.158096,0.158096,-0.217825,0.220893
12.3701,0.016749,-0.144447,0.144447,-0.200951,0.207087
12.3868,0.016747,-0.130987,0.130987,-0.184078,0.191748
12.4036,0.016749,-0.117797,0.117797,-0.168738,0.171806
12.4205,0.016933,-0.104821,0.104821,-0.168738,0.171806
12.4373,0.016742,-0.092427,0.092427,-0.148796,0.151864
12.4540,0.016741,-0.080545,0.080545,-0.134990,0.134990
12.4708,0.016742,-0.069247,0.069247,-0.121184,0.119651
12.4875,0.016746,-0.058601,0.058601,-0.105845,0.102777
12.5042,0.016742,-0.048679,0.048679,-0.088971,0.085903
12.5210,0.016744,-0.039539,0.039539,-0.088971,0.085903
12.5377,0.016748,-0.031238,0.031238,-0.072097,0.070563
12.5545,0.016740,-0.023831,0.023831,-0.058291,0.056757
12.5712,0.016741,-0.017362,0.017362,-0.046019,0.046019
12.5880,0.016746,-0.011868,0.011868,-0.035282,0.033748
12.6047,0.016744,-0.007388,0.007388,-0.023010,0.024544
12.6215,0.016753,-0.003946,0.003946,-0.023010,0.024544
12.6382,0.016745,-0.001568,0.001568,-0.012272,0.015340
12.6549,0.016747,-0.000266,0.000266,-0.012272,0.006136
12.6717,0.016782,-0.000050,0.000050,-0.013806,0.004602
12.6885,0.016819,-0.000927,0.000927,-0.010738,0.004602
12.7054,0.016882,-0.002904,0.002904,-0.003068,0.003068
12.7222,0.016752,-0.005938,0.005938,-0.003068,0.003068
12.7389,0.016761,-0.010026,0.010026,0.001534,0.000000
12.7557,0.016743,-0.015133,0.015133,0.000000,0.000000
12.7724,0.016744,-0.021232,0.021232,-0.006136,0.000000
12.7892,0.016788,-0.028304,0.028304,-0.007670,0.003068
12.8060,0.016755,-0.036276,0.036276,-0.012272,0.012272
12.8228,0.016818,-0.045143,0.045143,-0.012272,0.012272
12.8395,0.016755,-0.054785,0.054785,-0.024544,0.023010
12.8563,0.016751,-0.065170,0.065170,-0.032214,0.026078
12.8730,0.016752,-0.076237,0.076237,-0.035282,0.027612
12.8898,0.016751,-0.087915,0.087915,-0.038350,0.038350
12.9066,0.016764,-0.100143,0.100143,-0.052155,0.056757
12.9235,0.016918,-0.112954,0.112954,-0.052155,0.056757
12.9405,0.016974,-0.126200,0.126200,-0.073631,0.075165
12.9572,0.016744,-0.139569,0.139569,-0.092039,0.090505
12.9741,0.016891,-0.153276,0.153276,-0.105845,0.101243
12.9909,0.016771,-0.167019,0.167019,-0.115049,0.108913
13.0076,0.016765,-0.180804,0.180804,-0.130388,0.125786
13.0244,0.016748,-0.194535,0.194535,-0.130388,0.125786
13.0411,0.016754,-0.208148,0.208148,-0.151864,0.148796
13.0579,0.016743,-0.221542,0.221542,-0.171806,0.168738
13.0746,0.016759,-0.234656,0.234656,-0.187146,0.184078
13.0914,0.016748,-0.247387,0.247387,-0.199418,0.193282
13.1082,0.016826,-0.259720,0.259720,-0.216291,0.208621
13.1250,0.016750,-0.271467,0.271467,-0.216291,0.208621
13.1417,0.016752,-0.282610,0.282610,-0.237767,0.233165
13.1585,0.016746,-0.293077,0.293077,-0.253107,0.251573
13.1752,0.016759,-0.302814,0.302814,-0.259243,0.262311
13.1920,0.016755,-0.311749,0.311749,-0.269981,0.268447
13.2087,0.016753,-0.319828,0.319828,-0.288388,0.280718
13.2255,0.016751,-0.327001,0.327001,-0.288388,0.280718
13.2422,0.016758,-0.333227,0.333227,-0.311398,0.302194
13.2590,0.016749,-0.338461,0.338461,-0.316000,0.317534
13.2757,0.016745,-0.342673,0.342673,-0.317534,0.317534
13.2924,0.016707,-0.345833,0.345833,-0.328272,0.319068
13.3093,0.016902,-0.347951,0.347951,-0.345146,0.332874
13.3261,0.016742,-0.348964,0.348964,-0.345146,0.332874
13.3428,0.016757,-0.348891,0.348891,-0.346680,0.346680
13.3596,0.016745,-0.347733,0.347733,-0.345146,0.345146
13.3763,0.016747,-0.345497,0.345497,-0.352816,0.343612
13.3931,0.016748,-0.342196,0.342196,-0.352816,0.348214
13.4099,0.016837,-0.337825,0.337825,-0.349748,0.346680
13.4267,0.016752,-0.332457,0.332457,-0.349748,0.346680
13.4437,0.017047,-0.325985,0.325985,-0.348214,0.345146
13.4604,0.016742,-0.318677,0.318677,-0.348214,0.343612
13.4772,0.016743,-0.310473,0.310473,-0.343612,0.340544
13.4939,0.016753,-0.301417,0.301417,-0.342078,0.339010
13.5108,0.016819,-0.291530,0.291530,-0.337476,0.332874
13.5275,0.016743,-0.280958,0.280958,-0.337476,0.332874
13.5443,0.016752,-0.269719,0.269719,-0.328272,0.326738
13.5610,0.016756,-0.257883,0.257883,-0.317534,0.317534
13.5778,0.016765,-0.245521,0.245521,-0.305262,0.306796
13.5945,0.016760,-0.232720,0.232720,-0.291456,0.294524
13.6114,0.016818,-0.219509,0.219509,-0.291456,0.294524
13.6281,0.016756,-0.206068,0.206068,-0.276117,0.279185
13.6449,0.016769,-0.192418,0.192418,-0.260777,0.263845
13.6616,0.016758,-0.178667,0.178667,-0.246971,0.248505
13.6784,0.016765,-0.164883,0.164883,-0.234699,0.236233
13.6953,0.016850,-0.151091,0.151091,-0.220893,0.222427
13.7120,0.016759,-0.137519,0.137519,-0.220893,0.222427
13.7287,0.016732,-0.124200,0.124200,-0.200951,0.205553
13.7455,0.016754,-0.111176,0.111176,-0.182544,0.188680
13.7623,0.016750,-0.098550,0.098550,-0.161068,0.165670
13.7790,0.016762,-0.086389,0.086389,-0.147262,0.150330
13.7958,0.016755,-0.074782,0.074782,-0.133456,0.133456
13.8126,0.016877,-0.063718,0.063718,-0.133456,0.133456
13.8294,0.016750,-0.053431,0.053431,-0.095107,0.093573
13.8462,0.016771,-0.043887,0.043887,-0.081301,0.081301
13.8629,0.016765,-0.035161,0.035161,-0.069029,0.067495
13.8797,0.016759,-0.027307,0.027307,-0.055223,0.053689
13.8967,0.017058,-0.020255,0.020255,-0.039884,0.039884
13.9135,0.016759,-0.014298,0.014298,-0.039884,0.039884
13.9303,0.016754,-0.009340,0.009340,-0.027612,0.029146
13.9470,0.016755,-0.005412,0.005412,-0.021476,0.021476
13.9640,0.017019,-0.002501,0.002501,-0.021476,0.016874
13.9808,0.016763,-0.000714,0.000714,-0.015340,0.007670
13.9976,0.016766,-0.000011,0.000011,-0.006136,0.003068
14.0143,0.016765,-0.000398,0.000398,-0.006136,0.003068
14.0313,0.016957,-0.001893,0.001893,0.000000,0.000000
14.0480,0.016754,-0.004453,0.004453,0.000000,0.000000
14.0648,0.016766,-0.008076,0.008076,-0.006136,0.000000
14.0816,0.016758,-0.012734,0.012734,-0.003068,0.001534
14.0983,0.016775,-0.018408,0.018408,0.000000,0.003068
14.1151,0.016764,-0.025051,0.025051,0.000000,0.003068
14.1319,0.016769,-0.032630,0.032630,-0.003068,0.010738
14.1486,0.016758,-0.041088,0.041088,-0.012272,0.016874
14.1654,0.016774,-0.050388,0.050388,-0.026078,0.018408
14.1822,0.016763,-0.060456,0.060456,-0.039884,0.023010
14.1989,0.016775,-0.071243,0.071243,-0.039884,0.023010
14.2157,0.016760,-0.082664,0.082664,-0.047553,0.033748
14.2325,0.016761,-0.094660,0.094660,-0.050621,0.050621
14.2492,0.016779,-0.107167,0.107167,-0.052155,0.062893
14.2661,0.016809,-0.120118,0.120118,-0.064427,0.078233
14.2828,0.016795,-0.133400,0.133400,-0.085903,0.095107
14.2996,0.016751,-0.146903,0.146903,-0.085903,0.095107
14.3164,0.016755,-0.160582,0.160582,-0.113515,0.110447
14.3331,0.016750,-0.174343,0.174343,-0.128854,0.121184
14.3499,0.016751,-0.188107,0.188107,-0.138058,0.133456
14.3666,0.016751,-0.201786,0.201786,-0.150330,0.151864
14.3834,0.016759,-0.215302,0.215302,-0.168738,0.171806
14.4001,0.016747,-0.228554,0.228554,-0.168738,0.171806
14.4169,0.016753,-0.241474,0.241474,-0.193282,0.191748
14.4336,0.016748,-0.253974,0.253974,-0.210155,0.207087
14.4504,0.016755,-0.265984,0.265984,-0.219359,0.216291
14.4671,0.016751,-0.277421,0.277421,-0.230097,0.230097
14.4839,0.016791,-0.288243,0.288243,-0.250039,0.253107
14.5007,0.016750,-0.298330,0.298330,-0.250039,0.253107
14.5174,0.016743,-0.307641,0.307641,-0.266913,0.269981
14.5342,0.016748,-0.316127,0.316127,-0.283786,0.280718
14.5509,0.016754,-0.323734,0.323734,-0.288388,0.285320
14.5676,0.016742,-0.330407,0.330407,-0.297592,0.294524
14.5844,0.016761,-0.336116,0.336116,-0.297592,0.294524
14.6012,0.016745,-0.340814,0.340814,-0.316000,0.312932
