t,loop_dt,cmd_ant_l,cmd_ant_r,pres_ant_l,pres_ant_r
7.2932,0.016771,-0.021005,0.021005,-0.050621,0.049087
7.3100,0.016776,-0.012222,0.012222,-0.050621,0.049087
7.3268,0.016769,-0.003441,0.003441,-0.036816,0.036816
7.3435,0.016750,-0.005329,0.005329,-0.036816,0.032214
7.3605,0.017022,-0.014242,0.014242,-0.026078,0.023010
7.3773,0.016754,-0.023014,0.023014,-0.013806,0.007670
7.3941,0.016769,-0.031794,0.031794,-0.012272,0.006136
7.4108,0.016756,-0.040568,0.040568,-0.012272,0.006136
7.4276,0.016767,-0.049347,0.049347,-0.012272,0.013806
7.4443,0.016758,-0.058122,0.058122,-0.021476,0.021476
7.4612,0.016814,-0.066926,0.066926,-0.035282,0.032214
7.4780,0.016852,-0.075749,0.075749,-0.038350,0.039884
7.4948,0.016841,-0.084567,0.084567,-0.047553,0.047553
7.5116,0.016763,-0.093344,0.093344,-0.047553,0.047553
7.5284,0.016758,-0.102118,0.102118,-0.067495,0.067495
7.5451,0.016752,-0.110890,0.110890,-0.073631,0.075165
7.5619,0.016765,-0.119668,0.119668,-0.079767,0.078233
7.5786,0.016750,-0.128438,0.128438,-0.099709,0.098175
7.5954,0.016808,-0.137239,0.137239,-0.110447,0.105845
7.6122,0.016764,-0.146016,0.146016,-0.110447,0.105845
7.6290,0.016756,-0.154790,0.154790,-0.116583,0.118117
7.6457,0.016757,-0.163564,0.163564,-0.130388,0.125786
7.6625,0.016761,-0.172340,0.172340,-0.136524,0.131922
7.6792,0.016752,-0.181111,0.181111,-0.145728,0.147262
7.6960,0.016764,-0.189889,0.189889,-0.162602,0.161068
7.7128,0.016758,-0.198663,0.198663,-0.162602,0.161068
7.7295,0.016760,-0.207438,0.207438,-0.167204,0.167204
7.7463,0.016763,-0.216216,0.216216,-0.179476,0.179476
7.7630,0.016753,-0.224987,0.224987,-0.188680,0.188680
7.7798,0.016766,-0.233766,0.233766,-0.200951,0.199418
7.7967,0.016889,-0.242609,0.242609,-0.200951,0.199418
7.8134,0.016758,-0.251384,0.251384,-0.219359,0.216291
7.8302,0.016759,-0.260159,0.260159,-0.222427,0.220893
7.8470,0.016760,-0.268934,0.268934,-0.227029,0.227029
7.8638,0.016808,-0.277735,0.277735,-0.243903,0.245437
7.8805,0.016766,-0.286513,0.286513,-0.251573,0.254641
7.8973,0.016759,-0.295289,0.295289,-0.251573,0.254641
7.9141,0.016759,-0.304064,0.304064,-0.263845,0.262311
7.9308,0.016754,-0.312836,0.312836,-0.273049,0.271515
7.9476,0.016768,-0.321616,0.321616,-0.274583,0.279185
7.9643,0.016759,-0.330391,0.330391,-0.296058,0.294524
7.9811,0.016767,-0.339170,0.339170,-0.306796,0.306796
7.9979,0.016758,-0.347944,0.347944,-0.306796,0.306796
8.0146,0.016761,-0.341411,0.341411,-0.326738,0.326738
8.0314,0.016782,-0.332624,0.332624,-0.326738,0.326738
8.0482,0.016765,-0.323846,0.323846,-0.332874,0.329806
8.0649,0.016759,-0.315071,0.315071,-0.340544,0.337476
8.0817,0.016763,-0.306294,0.306294,-0.340544,0.337476
8.0985,0.016776,-0.297510,0.297510,-0.329806,0.329806
8.1152,0.016754,-0.288738,0.288738,-0.325204,0.325204
8.1320,0.016756,-0.279965,0.279965,-0.317534,0.316000
8.1487,0.016764,-0.271187,0.271187,-0.302194,0.302194
8.1655,0.016755,-0.262414,0.262414,-0.292990,0.294524
8.1823,0.016770,-0.253633,0.253633,-0.292990,0.294524
8.1990,0.016772,-0.244852,0.244852,-0.280718,0.282252
8.2158,0.016807,-0.236052,0.236052,-0.271515,0.266913
8.2326,0.016773,-0.227270,0.227270,-0.262311,0.265379
8.2494,0.016804,-0.218471,0.218471,-0.251573,0.256175
8.2662,0.016767,-0.209692,0.209692,-0.242369,0.240835
8.2829,0.016731,-0.200931,0.200931,-0.242369,0.240835
8.2997,0.016756,-0.192158,0.192158,-0.230097,0.227029
8.3164,0.016757,-0.183384,0.183384,-0.217825,0.214757
8.3332,0.016771,-0.174603,0.174603,-0.208621,0.211689
8.3500,0.016761,-0.165827,0.165827,-0.199418,0.197884
8.3667,0.016752,-0.157055,0.157055,-0.188680,0.187146
8.3835,0.016768,-0.148276,0.148276,-0.188680,0.187146
8.4003,0.016773,-0.139493,0.139493,-0.179476,0.171806
8.4170,0.016789,-0.130703,0.130703,-0.168738,0.162602
8.4341,0.017012,-0.121795,0.121795,-0.158000,0.162602
8.4508,0.016754,-0.113023,0.113023,-0.145728,0.150330
8.4676,0.016774,-0.104240,0.104240,-0.134990,0.133456
8.4843,0.016759,-0.095465,0.095465,-0.134990,0.133456
8.5011,0.016752,-0.086693,0.086693,-0.124252,0.127320
8.5178,0.016754,-0.077921,0.077921,-0.110447,0.115049
8.5346,0.016769,-0.069141,0.069141,-0.107379,0.102777
8.5514,0.016756,-0.060367,0.060367,-0.093573,0.087437
8.5681,0.016771,-0.051586,0.051586,-0.079767,0.075165
8.5849,0.016756,-0.042813,0.042813,-0.079767,0.075165
8.6017,0.016757,-0.034039,0.034039,-0.073631,0.070563
8.6184,0.016757,-0.025265,0.025265,-0.062893,0.059825
8.6352,0.016766,-0.016486,0.016486,-0.049087,0.049087
8.6519,0.016756,-0.007713,0.007713,-0.038350,0.038350
8.6687,0.016770,-0.001068,0.001068,-0.026078,0.027612
8.6855,0.016757,-0.009842,0.009842,-0.026078,0.027612
8.7022,0.016754,-0.018615,0.018615,-0.019942,0.019942
8.7190,0.016756,-0.027388,0.027388,-0.010738,0.006136
8.7357,0.016762,-0.036164,0.036164,0.001534,0.000000
8.7525,0.016755,-0.044937,0.044937,-0.013806,0.010738
8.7694,0.016944,-0.053809,0.053809,-0.013806,0.010738
8.7862,0.016759,-0.062584,0.062584,-0.029146,0.024544
8.8029,0.016752,-0.071355,0.071355,-0.026078,0.029146
8.8197,0.016761,-0.080131,0.080131,-0.039884,0.042951
8.8365,0.016765,-0.088910,0.088910,-0.058291,0.055223
8.8533,0.016795,-0.097704,0.097704,-0.059825,0.067495
8.8700,0.016756,-0.106477,0.106477,-0.059825,0.067495
8.8868,0.016746,-0.115245,0.115245,-0.073631,0.078233
8.9035,0.016762,-0.124022,0.124022,-0.085903,0.084369
8.9203,0.016765,-0.132800,0.132800,-0.087437,0.095107
8.9371,0.016774,-0.141583,0.141583,-0.105845,0.111981
8.9538,0.016760,-0.150358,0.150358,-0.105845,0.111981
8.9706,0.016755,-0.159131,0.159131,-0.121184,0.121184
8.9873,0.016752,-0.167902,0.167902,-0.128854,0.130388
9.0041,0.016759,-0.176678,0.176678,-0.148796,0.142660
9.0209,0.016764,-0.185455,0.185455,-0.153398,0.148796
9.0376,0.016768,-0.194235,0.194235,-0.158000,0.158000
9.0544,0.016759,-0.203010,0.203010,-0.158000,0.158000
9.0711,0.016753,-0.211782,0.211782,-0.177942,0.173340
9.0879,0.016756,-0.220555,0.220555,-0.184078,0.181010
9.1051,0.017178,-0.229550,0.229550,-0.191748,0.191748
9.1218,0.016766,-0.238328,0.238328,-0.202485,0.199418
9.1388,0.016960,-0.247208,0.247208,-0.208621,0.208621
9.1556,0.016767,-0.255988,0.255988,-0.208621,0.208621
9.1723,0.016756,-0.264761,0.264761,-0.225495,0.227029
9.1891,0.016762,-0.273537,0.273537,-0.236233,0.236233
9.2058,0.016760,-0.282313,0.282313,-0.239301,0.239301
9.2227,0.016812,-0.291116,0.291116,-0.259243,0.256175
9.2398,0.017157,-0.300099,0.300099,-0.263845,0.265379
9.2566,0.016769,-0.308880,0.308880,-0.263845,0.265379
9.2733,0.016755,-0.317652,0.317652,-0.274583,0.271515
9.2901,0.016757,-0.326427,0.326427,-0.286854,0.286854
9.3069,0.016754,-0.335199,0.335199,-0.292990,0.292990
9.3236,0.016763,-0.343976,0.343976,-0.309864,0.302194
9.3407,0.017053,-0.345227,0.345227,-0.320602,0.320602
9.3574,0.016761,-0.336451,0.336451,-0.320602,0.320602
9.3742,0.016779,-0.327665,0.327665,-0.326738,0.328272
9.3910,0.016757,-0.318892,0.318892,-0.345146,0.335942
9.4078,0.016867,-0.310060,0.310060,-0.345146,0.345146
9.4246,0.016753,-0.301288,0.301288,-0.339010,0.337476
9.4413,0.016753,-0.292516,0.292516,-0.329806,0.326738
9.4581,0.016764,-0.283739,0.283739,-0.329806,0.326738
9.4748,0.016751,-0.274968,0.274968,-0.316000,0.317534
9.4916,0.016757,-0.266194,0.266194,-0.309864,0.306796
9.5084,0.016760,-0.257419,0.257419,-0.299126,0.299126
9.5251,0.016759,-0.248644,0.248644,-0.285320,0.286854
9.5420,0.016844,-0.239824,0.239824,-0.274583,0.274583
9.5587,0.016765,-0.231046,0.231046,-0.274583,0.274583
9.5755,0.016753,-0.222274,0.222274,-0.266913,0.265379
9.5922,0.016762,-0.213497,0.213497,-0.256175,0.256175
9.6091,0.016803,-0.204699,0.204699,-0.245437,0.248505
9.6258,0.016758,-0.195925,0.195925,-0.236233,0.239301
9.6426,0.016756,-0.187152,0.187152,-0.208621,0.216291
9.6593,0.016754,-0.178379,0.178379,-0.208621,0.216291
9.6761,0.016749,-0.169610,0.169610,-0.202485,0.202485
9.6928,0.016754,-0.160837,0.160837,-0.193282,0.191748
9.7096,0.016749,-0.152068,0.152068,-0.185612,0.188680
9.7263,0.016757,-0.143294,0.143294,-0.174874,0.171806
9.7431,0.016770,-0.134513,0.134513,-0.158000,0.161068
9.7599,0.016764,-0.125736,0.125736,-0.158000,0.161068
9.7766,0.016751,-0.116965,0.116965,-0.150330,0.153398
9.7934,0.016755,-0.108192,0.108192,-0.141126,0.141126
9.8101,0.016750,-0.099422,0.099422,-0.130388,0.136524
9.8273,0.017174,-0.090430,0.090430,-0.118117,0.121184
9.8441,0.016762,-0.081653,0.081653,-0.118117,0.121184
9.8608,0.016757,-0.072879,0.072879,-0.102777,0.104311
9.8776,0.016753,-0.064107,0.064107,-0.096641,0.102777
9.8943,0.016760,-0.055332,0.055332,-0.087437,0.088971
9.9111,0.016758,-0.046557,0.046557,-0.072097,0.073631
9.9279,0.016828,-0.037746,0.037746,-0.067495,0.065961
9.9447,0.016762,-0.028969,0.028969,-0.067495,0.065961
9.9614,0.016757,-0.020195,0.020195,-0.056757,0.058291
9.9782,0.016761,-0.011419,0.011419,-0.041417,0.049087
9.9954,0.017226,-0.002400,0.002400,-0.038350,0.036816
10.0122,0.016758,-0.006375,0.006375,-0.024544,0.021476
10.0289,0.016763,-0.015152,0.015152,-0.007670,0.013806
10.0457,0.016767,-0.023931,0.023931,-0.007670,0.013806
10.0625,0.016762,-0.032708,0.032708,-0.007670,0.004602
10.0792,0.016758,-0.041483,0.041483,-0.009204,0.004602
10.0960,0.016765,-0.050261,0.050261,-0.012272,0.013806
10.1128,0.016760,-0.059036,0.059036,-0.027612,0.027612
10.1295,0.016771,-0.067817,0.067817,-0.039884,0.038350
10.1463,0.016756,-0.076591,0.076591,-0.039884,0.038350
10.1630,0.016749,-0.085360,0.085360,-0.047553,0.046019
10.1798,0.016753,-0.094132,0.094132,-0.062893,0.058291
10.1965,0.016756,-0.102906,0.102906,-0.065961,0.067495
10.2133,0.016754,-0.111678,0.111678,-0.078233,0.076699
10.2301,0.016770,-0.120459,0.120459,-0.095107,0.090505
10.2468,0.016756,-0.129232,0.129232,-0.095107,0.090505
10.2636,0.016756,-0.138006,0.138006,-0.101243,0.099709
10.2803,0.016753,-0.146778,0.146778,-0.110447,0.105845
10.2971,0.016757,-0.155552,0.155552,-0.122718,0.119651
10.3138,0.016756,-0.164325,0.164325,-0.133456,0.133456
10.3306,0.016791,-0.173117,0.173117,-0.133456,0.133456
10.3474,0.016770,-0.181897,0.181897,-0.148796,0.141126
10.3642,0.016756,-0.190671,0.190671,-0.156466,0.156466
10.3809,0.016752,-0.199442,0.199442,-0.165670,0.162602
10.3977,0.016760,-0.208218,0.208218,-0.174874,0.171806
10.4148,0.017159,-0.217202,0.217202,-0.188680,0.185612
10.4316,0.016772,-0.225984,0.225984,-0.188680,0.185612
10.4484,0.016761,-0.234760,0.234760,-0.202485,0.196350
10.4651,0.016758,-0.243534,0.243534,-0.207087,0.208621
10.4819,0.016752,-0.252306,0.252306,-0.216291,0.213223
10.4986,0.016765,-0.261084,0.261084,-0.230097,0.225495
10.5154,0.016753,-0.269856,0.269856,-0.239301,0.234699
10.5322,0.016768,-0.278635,0.278635,-0.239301,0.234699
10.5489,0.016753,-0.287407,0.287407,-0.251573,0.243903
10.5657,0.016762,-0.296184,0.296184,-0.259243,0.257709
10.5826,0.016911,-0.305038,0.305038,-0.265379,0.265379
10.5993,0.016765,-0.313817,0.313817,-0.282252,0.279185
10.6161,0.016753,-0.322588,0.322588,-0.296058,0.294524
10.6329,0.016763,-0.331366,0.331366,-0.296058,0.294524
10.6496,0.016756,-0.340139,0.340139,-0.302194,0.299126
10.6664,0.016754,-0.348912,0.348912,-0.316000,0.311398
10.6831,0.016760,-0.340444,0.340444,-0.322136,0.320602
10.6999,0.016758,-0.331670,0.331670,-0.335942,0.328272
10.7167,0.016759,-0.322895,0.322895,-0.354350,0.348214
10.7340,0.017306,-0.313833,0.313833,-0.354350,0.348214
10.7507,0.016754,-0.305061,0.305061,-0.348214,0.345146
10.7674,0.016731,-0.296301,0.296301,-0.331340,0.329806
10.7842,0.016755,-0.287528,0.287528,-0.332874,0.332874
10.8010,0.016759,-0.278753,0.278753,-0.320602,0.317534
10.8177,0.016763,-0.269976,0.269976,-0.303728,0.299126
10.8345,0.016755,-0.261203,0.261203,-0.303728,0.299126
10.8512,0.016758,-0.252428,0.252428,-0.297592,0.294524
10.8680,0.016759,-0.243653,0.243653,-0.283786,0.285320
10.8848,0.016766,-0.234875,0.234875,-0.273049,0.273049
10.9015,0.016759,-0.226100,0.226100,-0.263845,0.263845
10.9183,0.016767,-0.217321,0.217321,-0.245437,0.248505
10.9350,0.016752,-0.208550,0.208550,-0.245437,0.248505
10.9518,0.016751,-0.199779,0.199779,-0.243903,0.240835
10.9685,0.016748,-0.191009,0.191009,-0.236233,0.234699
10.9853,0.016758,-0.182235,0.182235,-0.220893,0.219359
11.0021,0.016761,-0.173459,0.173459,-0.213223,0.214757
11.0188,0.016762,-0.164682,0.164682,-0.213223,0.214757
11.0356,0.016753,-0.155910,0.155910,-0.197884,0.199418
11.0523,0.016746,-0.147142,0.147142,-0.188680,0.188680
11.0691,0.016758,-0.138367,0.138367,-0.182544,0.184078
11.0858,0.016757,-0.129594,0.129594,-0.168738,0.167204
11.1026,0.016760,-0.120818,0.120818,-0.162602,0.158000
11.1193,0.016762,-0.112042,0.112042,-0.162602,0.158000
11.1361,0.016760,-0.103266,0.103266,-0.150330,0.145728
11.1530,0.016842,-0.094448,0.094448,-0.138058,0.133456
11.1697,0.016756,-0.085674,0.085674,-0.130388,0.131922
11.1866,0.016860,-0.076846,0.076846,-0.118117,0.119651
11.2033,0.016755,-0.068073,0.068073,-0.113515,0.105845
11.2201,0.016760,-0.059298,0.059298,-0.113515,0.105845
11.2368,0.016764,-0.050520,0.050520,-0.095107,0.092039
11.2536,0.016759,-0.041745,0.041745,-0.079767,0.076699
11.2704,0.016780,-0.032959,0.032959,-0.062893,0.062893
11.2871,0.016762,-0.024182,0.024182,-0.049087,0.046019
11.3040,0.016810,-0.015380,0.015380,-0.047553,0.042951
11.3207,0.016769,-0.006600,0.006600,-0.047553,0.042951
11.3375,0.016765,-0.002178,0.002178,-0.036816,0.029146
11.3543,0.016795,-0.010972,0.010972,-0.023010,0.016874
11.3711,0.016768,-0.019752,0.019752,-0.016874,0.013806
11.3879,0.016880,-0.028590,0.028590,-0.009204,0.004602
11.4047,0.016760,-0.037366,0.037366,-0.010738,0.010738
11.4215,0.016767,-0.046145,0.046145,-0.010738,0.010738
11.4382,0.016764,-0.054923,0.054923,-0.029146,0.026078
11.4550,0.016758,-0.063697,0.063697,-0.029146,0.026078
11.4717,0.016761,-0.072473,0.072473,-0.039884,0.039884
11.4886,0.016827,-0.081284,0.081284,-0.058291,0.055223
11.5053,0.016751,-0.090055,0.090055,-0.061359,0.062893
11.5221,0.016767,-0.098834,0.098834,-0.061359,0.062893
11.5388,0.016754,-0.107606,0.107606,-0.070563,0.075165
11.5556,0.016761,-0.116382,0.116382,-0.082835,0.082835
11.5724,0.016756,-0.125156,0.125156,-0.087437,0.088971
11.5891,0.016748,-0.133925,0.133925,-0.107379,0.105845
11.6059,0.016755,-0.142698,0.142698,-0.115049,0.116583
11.6226,0.016758,-0.151472,0.151472,-0.115049,0.116583
11.6394,0.016758,-0.160246,0.160246,-0.124252,0.121184
11.6561,0.016750,-0.169016,0.169016,-0.139592,0.134990
11.6729,0.016757,-0.177790,0.177790,-0.142660,0.142660
11.6899,0.017029,-0.186706,0.186706,-0.156466,0.153398
11.7068,0.016931,-0.195572,0.195572,-0.156466,0.153398
11.7236,0.016769,-0.204352,0.204352,-0.171806,0.173340
11.7404,0.016826,-0.213162,0.213162,-0.173340,0.174874
11.7574,0.016979,-0.222052,0.222052,-0.187146,0.182544
11.7742,0.016752,-0.230824,0.230824,-0.196350,0.196350
11.7909,0.016757,-0.239597,0.239597,-0.207087,0.200951
11.8080,0.017047,-0.248523,0.248523,-0.207087,0.200951
11.8247,0.016763,-0.257300,0.257300,-0.227029,0.213223
11.8415,0.016751,-0.266071,0.266071,-0.230097,0.228563
11.8583,0.016767,-0.274850,0.274850,-0.237767,0.231631
11.8750,0.016752,-0.283622,0.283622,-0.251573,0.250039
11.8918,0.016790,-0.292413,0.292413,-0.257709,0.260777
11.9086,0.016751,-0.301184,0.301184,-0.257709,0.260777
11.9256,0.017049,-0.310111,0.310111,-0.269981,0.266913
11.9424,0.016754,-0.318883,0.318883,-0.279185,0.283786
11.9591,0.016755,-0.327656,0.327656,-0.288388,0.291456
11.9763,0.017167,-0.336645,0.336645,-0.308330,0.302194
11.9931,0.016795,-0.345439,0.345439,-0.308330,0.302194
12.0098,0.016753,-0.343921,0.343921,-0.319068,0.314466
12.0266,0.016756,-0.335147,0.335147,-0.328272,0.319068
12.0435,0.016899,-0.326299,0.326299,-0.337476,0.332874
12.0602,0.016760,-0.317523,0.317523,-0.345146,0.340544
12.0770,0.016789,-0.308733,0.308733,-0.340544,0.335942
12.0939,0.016852,-0.299909,0.299909,-0.340544,0.335942
12.1106,0.016760,-0.291134,0.291134,-0.328272,0.329806
12.1274,0.016757,-0.282359,0.282359,-0.319068,0.320602
12.1442,0.016768,-0.273580,0.273580,-0.312932,0.312932
12.1609,0.016762,-0.264803,0.264803,-0.305262,0.303728
12.1777,0.016756,-0.256030,0.256030,-0.289922,0.289922
12.1945,0.016833,-0.247216,0.247216,-0.289922,0.289922
12.2113,0.016755,-0.238443,0.238443,-0.280718,0.277651
12.2280,0.016758,-0.229669,0.229669,-0.271515,0.266913
12.2451,0.017049,-0.220742,0.220742,-0.260777,0.260777
12.2618,0.016755,-0.211969,0.211969,-0.243903,0.248505
12.2787,0.016830,-0.203157,0.203157,-0.233165,0.234699
12.2955,0.016862,-0.194328,0.194328,-0.233165,0.234699
12.3123,0.016753,-0.185556,0.185556,-0.225495,0.225495
12.3291,0.016776,-0.176773,0.176773,-0.213223,0.217825
12.3458,0.016747,-0.168004,0.168004,-0.204019,0.205553
12.3626,0.016764,-0.159227,0.159227,-0.194816,0.191748
12.3793,0.016746,-0.150459,0.150459,-0.181010,0.179476
12.3961,0.016758,-0.141684,0.141684,-0.181010,0.179476
12.4128,0.016752,-0.132913,0.132913,-0.176408,0.171806
12.4296,0.016753,-0.124141,0.124141,-0.164136,0.164136
12.4463,0.016724,-0.115384,0.115384,-0.154932,0.153398
12.4631,0.016753,-0.106612,0.106612,-0.145728,0.142660
12.4798,0.016750,-0.097842,0.097842,-0.130388,0.128854
12.4965,0.016746,-0.089074,0.089074,-0.130388,0.128854
12.5133,0.016749,-0.080304,0.080304,-0.121184,0.118117
12.5300,0.016744,-0.071537,0.071537,-0.113515,0.108913
12.5468,0.016748,-0.062767,0.062767,-0.102777,0.099709
12.5635,0.016752,-0.053996,0.053996,-0.095107,0.087437
12.5803,0.016753,-0.045224,0.045224,-0.079767,0.075165
12.5970,0.016738,-0.036460,0.036460,-0.079767,0.075165
12.6138,0.016749,-0.027690,0.027690,-0.069029,0.065961
12.6305,0.016744,-0.018923,0.018923,-0.061359,0.058291
12.6473,0.016746,-0.010155,0.010155,-0.049087,0.049087
12.6640,0.016744,-0.001388,0.001388,-0.041417,0.036816
12.6809,0.016886,-0.007453,0.007453,-0.027612,0.027612
12.6976,0.016724,-0.016210,0.016210,-0.027612,0.027612
12.7144,0.016745,-0.024978,0.024978,-0.010738,0.019942
12.7311,0.016742,-0.033744,0.033744,-0.007670,0.007670
12.7479,0.016758,-0.042519,0.042519,-0.004602,0.004602
12.7646,0.016744,-0.051286,0.051286,-0.030680,0.027612
12.7816,0.016944,-0.060158,0.060158,-0.030680,0.027612
12.7983,0.016746,-0.068926,0.068926,-0.030680,0.027612
12.8151,0.016760,-0.077702,0.077702,-0.035282,0.035282
12.8318,0.016742,-0.086468,0.086468,-0.039884,0.044485
12.8486,0.016745,-0.095235,0.095235,-0.064427,0.067495
12.8653,0.016744,-0.104002,0.104002,-0.075165,0.072097
12.8821,0.016764,-0.112780,0.112780,-0.075165,0.072097
12.8988,0.016743,-0.121546,0.121546,-0.092039,0.090505
12.9155,0.016741,-0.130312,0.130312,-0.096641,0.096641
12.9323,0.016743,-0.139078,0.139078,-0.105845,0.101243
12.9492,0.016937,-0.147946,0.147946,-0.121184,0.118117
12.9660,0.016742,-0.156713,0.156713,-0.130388,0.131922
12.9836,0.017628,-0.165942,0.165942,-0.144194,0.136524
13.0003,0.016745,-0.174710,0.174710,-0.144194,0.136524
13.0171,0.016749,-0.183480,0.183480,-0.148796,0.145728
13.0338,0.016742,-0.192246,0.192246,-0.158000,0.154932
13.0506,0.016746,-0.201014,0.201014,-0.176408,0.170272
13.0673,0.016745,-0.209781,0.209781,-0.182544,0.179476
13.0841,0.016767,-0.218561,0.218561,-0.190214,0.190214
13.1008,0.016739,-0.227325,0.227325,-0.190214,0.190214
13.1176,0.016772,-0.236107,0.236107,-0.202485,0.208621
13.1343,0.016742,-0.244873,0.244873,-0.210155,0.213223
13.1511,0.016749,-0.253643,0.253643,-0.223961,0.219359
13.1678,0.016742,-0.262409,0.262409,-0.237767,0.236233
13.1847,0.016855,-0.271234,0.271234,-0.245437,0.242369
13.2014,0.016746,-0.280002,0.280002,-0.245437,0.242369
13.2181,0.016708,-0.288750,0.288750,-0.256175,0.254641
13.2349,0.016743,-0.297517,0.297517,-0.263845,0.265379
13.2520,0.017074,-0.306457,0.306457,-0.269981,0.269981
13.2687,0.016748,-0.315226,0.315226,-0.288388,0.289922
13.2866,0.017852,-0.324574,0.324574,-0.303728,0.299126
13.3036,0.017046,-0.333499,0.333499,-0.303728,0.299126
13.3204,0.016756,-0.342272,0.342272,-0.303728,0.300660
13.3371,0.016748,-0.347090,0.347090,-0.319068,0.319068
13.3539,0.016751,-0.338319,0.338319,-0.329806,0.328272
13.3706,0.016753,-0.329548,0.329548,-0.337476,0.335942
13.3874,0.016758,-0.320773,0.320773,-0.343612,0.343612
13.4051,0.017689,-0.311511,0.311511,-0.343612,0.343612
13.4218,0.016751,-0.302740,0.302740,-0.337476,0.335942
13.4386,0.016742,-0.293974,0.293974,-0.331340,0.328272
13.4553,0.016747,-0.285205,0.285205,-0.322136,0.320602
13.4720,0.016747,-0.276436,0.276436,-0.306796,0.308330
13.4888,0.016749,-0.267666,0.267666,-0.299126,0.297592
13.5055,0.016747,-0.258898,0.258898,-0.299126,0.297592
13.5223,0.016744,-0.250130,0.250130,-0.286854,0.286854
13.5390,0.016741,-0.241365,0.241365,-0.273049,0.273049
13.5558,0.016746,-0.232596,0.232596,-0.273049,0.273049
13.5725,0.016752,-0.223825,0.223825,-0.259243,0.260777
13.5893,0.016748,-0.215056,0.215056,-0.246971,0.242369
13.6073,0.018045,-0.205608,0.205608,-0.246971,0.242369
13.6241,0.016752,-0.196837,0.196837,-0.236233,0.239301
13.6408,0.016743,-0.188070,0.188070,-0.222427,0.225495
13.6576,0.016748,-0.179301,0.179301,-0.217825,0.217825
13.6743,0.016749,-0.170531,0.170531,-0.213223,0.208621
13.6912,0.016844,-0.161712,0.161712,-0.194816,0.196350
13.7079,0.016747,-0.152943,0.152943,-0.194816,0.196350
13.7247,0.016753,-0.144171,0.144171,-0.185612,0.185612
13.7414,0.016745,-0.135403,0.135403,-0.176408,0.173340
13.7583,0.016868,-0.126572,0.126572,-0.164136,0.161068
13.7750,0.016740,-0.117806,0.117806,-0.148796,0.151864
13.7918,0.016820,-0.108999,0.108999,-0.141126,0.141126
13.8086,0.016749,-0.100230,0.100230,-0.141126,0.141126
13.8253,0.016751,-0.091459,0.091459,-0.131922,0.131922
13.8421,0.016743,-0.082693,0.082693,-0.118117,0.119651
13.8588,0.016746,-0.073924,0.073924,-0.108913,0.107379
13.8756,0.016750,-0.065154,0.065154,-0.102777,0.105845
13.8923,0.016782,-0.056367,0.056367,-0.088971,0.090505
13.9091,0.016749,-0.047597,0.047597,-0.088971,0.090505
13.9258,0.016752,-0.038826,0.038826,-0.076699,0.076699
13.9426,0.016749,-0.030056,0.030056,-0.069029,0.072097
13.9594,0.016766,-0.021278,0.021278,-0.058291,0.061359
13.9761,0.016745,-0.012510,0.012510,-0.046019,0.044485
13.9929,0.016745,-0.003742,0.003742,-0.035282,0.035282
14.0096,0.016751,-0.005029,0.005029,-0.035282,0.035282
14.0264,0.016756,-0.013802,0.013802,-0.023010,0.026078
14.0431,0.016752,-0.022574,0.022574,-0.015340,0.015340
14.0599,0.016778,-0.031359,0.031359,-0.007670,0.004602
14.0771,0.017180,-0.040354,0.040354,-0.003068,0.007670
14.0938,0.016766,-0.049133,0.049133,-0.018408,0.019942
14.1106,0.016748,-0.057902,0.057902,-0.018408,0.019942
14.1273,0.016749,-0.066672,0.066672,-0.027612,0.027612
14.1441,0.016745,-0.075440,0.075440,-0.030680,0.033748
14.1609,0.016780,-0.084226,0.084226,-0.050621,0.050621
14.1778,0.016914,-0.093082,0.093082,-0.058291,0.058291
14.1948,0.017069,-0.102019,0.102019,-0.067495,0.070563
14.2117,0.016859,-0.110846,0.110846,-0.067495,0.070563
14.2285,0.016749,-0.119616,0.119616,-0.082835,0.087437
14.2452,0.016742,-0.128383,0.128383,-0.085903,0.090505
14.2619,0.016745,-0.137150,0.137150,-0.095107,0.096641
14.2787,0.016749,-0.145920,0.145920,-0.113515,0.118117
14.2955,0.016797,-0.154715,0.154715,-0.122718,0.127320
14.3122,0.016746,-0.163483,0.163483,-0.122718,0.127320
14.3290,0.016750,-0.172253,0.172253,-0.134990,0.130388
14.3457,0.016746,-0.181021,0.181021,-0.142660,0.145728
14.3625,0.016748,-0.189790,0.189790,-0.150330,0.153398
14.3792,0.016748,-0.198560,0.198560,-0.165670,0.164136
14.3960,0.016748,-0.207329,0.207329,-0.179476,0.181010
14.4127,0.016741,-0.216095,0.216095,-0.179476,0.181010
14.4295,0.016751,-0.224865,0.224865,-0.187146,0.185612
14.4462,0.016747,-0.233634,0.233634,-0.200951,0.196350
14.4630,0.016744,-0.242401,0.242401,-0.207087,0.205553
14.4797,0.016750,-0.251172,0.251172,-0.214757,0.211689
14.4965,0.016782,-0.259958,0.259958,-0.233165,0.228563
14.5132,0.016744,-0.268726,0.268726,-0.233165,0.228563
14.5300,0.016751,-0.277497,0.277497,-0.240835,0.242369
14.5467,0.016744,-0.286264,0.286264,-0.245437,0.242369
14.5636,0.016902,-0.295114,0.295114,-0.259243,0.259243
14.5804,0.016744,-0.303881,0.303881,-0.266913,0.268447
14.5974,0.017013,-0.312789,0.312789,-0.279185,0.273049
