rms_total,motor_energy,vib_energy,hf_energy,vib_metric,vib_motor_ratio,peak_rms,min_rms,rms_variance,duration_s,n_samples,name
0.00480833342034905,2.7869436836762416e-06,7.975734260330925e-05,5.137738502072521e-06,8.23262118543455e-05,28.61821107848932,0.012250856313043072,2.288309676546321e-05,0.0037125690536181696,4.248,67968,silence
0.0019371337329347816,1.0055998892780734e-06,1.594699663551356e-05,2.0867594449162554e-06,1.699037635797169e-05,15.858192513288772,0.005399926693391698,0.00019520160387796607,0.0012389674125532243,13.239,211824,s_curve
0.0008465442626308102,2.1486455405872697e-07,2.899451538721457e-06,1.6544606164334743e-06,3.7266818469381943e-06,13.494322278624777,0.0019778195523683117,0.0002504078399405876,0.0003561128270574192,13.266,212256,triangle
